"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21d_num"
-1.47002961774347,1.17753767171666,NA
-1.05573716385951,1.17753767171666,-0.903993529332632
-1.39520082079337,-0.0929635003986836,1.12999191166579
0.861218469332987,1.17753767171666,0.451996764666316
-0.296287269075989,-1.36346467251403,-0.903993529332632
-1.08355452448327,-0.0929635003986836,1.12999191166579
-1.60953358680782,-1.36346467251403,NA
-0.415812818742518,-1.36346467251403,-0.903993529332632
0.624207814299413,-0.0929635003986836,-0.903993529332632
-0.099372044308467,-1.36346467251403,-0.903993529332632
-0.0374494074432075,1.17753767171666,1.12999191166579
0.542595688738392,1.17753767171666,-0.903993529332632
-2.01088891896739,-0.0929635003986836,-0.903993529332632
-1.67905041541295,-0.0929635003986836,1.12999191166579
-0.810347973390842,1.17753767171666,1.12999191166579
-0.511591593677923,-0.0929635003986836,1.12999191166579
0.220875406174392,-0.0929635003986836,1.12999191166579
-0.432024381382507,1.17753767171666,-0.903993529332632
-0.67817725661319,1.17753767171666,-0.903993529332632
NA,NA,NA
-0.874605952799236,1.17753767171666,1.12999191166579
0.18795989181245,-0.0929635003986836,1.12999191166579
0.929679685323104,-0.0929635003986836,-0.903993529332632
1.82250630225149,-0.0929635003986836,-0.903993529332632
1.31175691451283,-1.36346467251403,-0.903993529332632
NA,NA,NA
0.190094692845792,-1.36346467251403,1.12999191166579
0.238643828162769,-0.0929635003986836,-0.903993529332632
-0.635846754558899,1.17753767171666,-0.903993529332632
1.89280453092147,-1.36346467251403,-0.903993529332632
-0.355371844849541,-0.0929635003986836,1.12999191166579
-0.417104323192171,1.17753767171666,0.451996764666316
-1.11049612830831,1.17753767171666,1.12999191166579
1.57613377867381,-1.36346467251403,1.12999191166579
0.371306987542934,1.17753767171666,1.12999191166579
0.831179310017987,-0.0929635003986836,1.12999191166579
0.614086649678591,-0.0929635003986836,-0.903993529332632
NA,NA,NA
NA,NA,NA
0.663980355072915,1.17753767171666,-0.903993529332632
1.40667320574652,-1.36346467251403,-0.903993529332632
0.0835991230620483,-0.0929635003986836,1.12999191166579
0.704007974799092,-0.0929635003986836,-0.903993529332632
1.16632618651824,-1.36346467251403,-0.903993529332632
0.738846000923332,-1.36346467251403,-0.903993529332632
