"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q23a_num","TX_RESP_Q23i_num"
-0.631063809115845,-0.778127063900717,0.433766423440692,0.266669300450541
NA,NA,NA,NA
-1.50694385598135,0.432292813278176,0.433766423440692,0.266669300450541
1.0986145839263,-0.778127063900717,0.433766423440692,1.76001738297358
-1.37281179159824,1.64271269045707,0.433766423440692,-1.22667878207249
0.345268162052544,-0.778127063900717,-1.08441605860173,0.266669300450541
0.0556020343172283,-0.778127063900717,0.433766423440692,0.266669300450541
0.564734636201004,0.432292813278176,-1.08441605860173,0.266669300450541
0.297721557155915,-0.778127063900717,-1.08441605860173,0.266669300450541
1.50019511002402,-0.778127063900717,0.433766423440692,0.266669300450541
NA,NA,NA,NA
NA,NA,NA,NA
-0.220872207804907,-1.98854694107961,-1.08441605860173,0.266669300450541
NA,NA,NA,NA
0.203788160066938,0.432292813278176,0.433766423440692,0.266669300450541
-0.603736963856835,1.64271269045707,-1.08441605860173,0.266669300450541
-0.996964602067997,1.64271269045707,0.433766423440692,-2.72002686459553
NA,NA,NA,NA
0.67871921840522,0.432292813278176,0.433766423440692,0.266669300450541
NA,NA,NA,NA
-0.279867543424044,-0.778127063900717,0.433766423440692,0.266669300450541
-1.05638151454994,0.432292813278176,0.433766423440692,-2.72002686459553
NA,NA,NA,NA
0.456191384702761,0.432292813278176,-1.08441605860173,0.266669300450541
-1.93800914989276,1.64271269045707,1.95194890548311,1.76001738297358
1.31282907307096,-0.778127063900717,-1.08441605860173,0.266669300450541
-1.04147739655436,-0.778127063900717,0.433766423440692,-1.22667878207249
0.325227346909775,0.432292813278176,1.95194890548311,0.266669300450541
-0.732911338057311,1.64271269045707,0.433766423440692,0.266669300450541
-0.586430541786637,-0.778127063900717,-1.08441605860173,0.266669300450541
-0.84671863121409,-0.778127063900717,0.433766423440692,-1.22667878207249
1.6176471673909,-0.778127063900717,0.433766423440692,0.266669300450541
NA,NA,NA,NA
NA,NA,NA,NA
0.663784084196798,0.432292813278176,0.433766423440692,0.266669300450541
1.03598141823528,-0.778127063900717,0.433766423440692,0.266669300450541
1.65788540924865,0.432292813278176,-2.60259854064415,0.266669300450541
