"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.968224126369818,-0.343592135468139,0.485912657903775,0.485912657903775,0.434613493680177,0.557305223914629,-0.312705241997642,0.951302988308988,1.41421356237309,1.41640105565634,1.04651190426837,1.15470053837925,0.919813878980392,1.50293829860436,1.15129935120212,1.64170252048762,1.15129935120212,1.01629203649234,1.56702123647242,-0.235702260395516
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.121553116214755,1.20257247413848,0.485912657903775,0.485912657903775,0.434613493680177,0.557305223914629,-0.312705241997642,-0.126840398441198,0,0.0786889475364631,-0.0654069940167726,0,-0.28301965507089,-0.626224291085149,-0.354245954216038,-1.01629203649234,-0.354245954216038,-0.312705241997642,-0.602700475566316,-0.235702260395516
0.581661589986795,1.20257247413848,0.485912657903775,0.485912657903775,-2.17306746840088,0.557305223914629,1.01629203649234,0.951302988308988,1.41421356237309,1.41640105565634,1.04651190426837,1.15470053837925,0.919813878980392,1.50293829860436,1.15129935120212,1.64170252048762,1.15129935120212,1.01629203649234,-0.602700475566316,-0.235702260395516
-0.00752478677701951,-0.343592135468139,0.485912657903775,0.485912657903775,0.434613493680177,-0.875765351865846,-0.312705241997642,-0.126840398441198,0,0.0786889475364631,-0.0654069940167726,-1.15470053837925,-1.48585318912217,1.50293829860436,1.15129935120212,0.312705241997642,1.15129935120212,1.01629203649234,-0.602700475566316,-0.235702260395516
-0.143710185116894,-0.343592135468139,-0.97182531580755,-0.97182531580755,0.434613493680177,0.557305223914629,-0.312705241997642,-1.20498378519138,0,0.0786889475364631,-0.0654069940167726,0,0.919813878980392,1.50293829860436,1.15129935120212,-1.01629203649234,1.15129935120212,1.01629203649234,-0.602700475566316,-0.235702260395516
-0.782166363455734,1.20257247413848,0.485912657903775,0.485912657903775,0.434613493680177,-0.875765351865846,1.01629203649234,0.951302988308988,0,-1.25902316058341,1.04651190426837,1.15470053837925,0.919813878980392,-0.626224291085149,1.15129935120212,0.312705241997642,1.15129935120212,-0.312705241997642,1.56702123647242,-0.235702260395516
-0.117725465673577,-0.343592135468139,-0.97182531580755,0.485912657903775,0.434613493680177,0.557305223914629,-0.312705241997642,-0.126840398441198,0,0.0786889475364631,-0.0654069940167726,-1.15470053837925,-0.28301965507089,-0.626224291085149,-0.354245954216038,0.312705241997642,-0.354245954216038,-0.312705241997642,1.56702123647242,-0.235702260395516
-1.60842418448327,-1.88975674507476,-2.42956328951888,-2.42956328951888,-2.17306746840088,-2.30883592764632,1.01629203649234,0.951302988308988,1.41421356237309,1.41640105565634,1.04651190426837,1.15470053837925,0.919813878980392,1.50293829860436,1.15129935120212,1.64170252048762,1.15129935120212,1.01629203649234,1.56702123647242,-0.235702260395516
2.30505794018132,1.20257247413848,0.485912657903775,0.485912657903775,0.434613493680177,0.557305223914629,-2.9706997989776,-2.28312717194157,0,0.0786889475364631,-1.17732589230191,-1.15470053837925,-1.48585318912217,-0.626224291085149,-0.354245954216038,0.312705241997642,-1.8597912596342,-2.9706997989776,-0.602700475566316,-0.235702260395516
