"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23f_num"
0.0688687891070384,-0.519034249085875,-2.29187983504689,0.797724035217466,-1.87915768252707,0.357873958946168,-0.695379487459148,1.39457984395891,-1.35922352263154,-0.545705156331749,-0.70616585358254,0.141233170716508
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.998320949875132,-0.519034249085875,-0.729234492969466,0,0.84865185662513,0.357873958946168,0.894059341018905,0.424437343813583,1.03940622318882,0.424437343813583,0.423699512149524,0.141233170716508
-0.75846674582568,1.14187534798892,0.833410849107961,1.59544807043493,0.84865185662513,-0.787322709681569,0.894059341018905,1.39457984395891,1.03940622318882,1.39457984395891,1.55356487788159,0.141233170716508
-0.341110368279421,-0.519034249085875,0.833410849107961,-0.797724035217466,-0.969887836143006,0.357873958946168,-0.695379487459148,-1.51584765647708,-1.35922352263154,0.424437343813583,0.423699512149524,0.141233170716508
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.707871276324473,1.14187534798892,NA,NA,NA,1.5030706275739,0.894059341018905,1.39457984395891,NA,-0.545705156331749,-0.70616585358254,2.40096390218064
-0.17066859529695,-0.519034249085875,0.833410849107961,-0.797724035217466,0.84865185662513,1.5030706275739,0.894059341018905,0.424437343813583,1.03940622318882,1.39457984395891,0.423699512149524,0.141233170716508
-1.27294014037591,1.14187534798892,0.833410849107961,-0.797724035217466,-0.0606179897589381,-0.787322709681569,-0.695379487459148,-0.545705156331749,-0.159908649721357,-1.51584765647708,-0.70616585358254,0.141233170716508
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13137527617155,1.14187534798892,-0.729234492969466,1.59544807043493,-0.0606179897589381,-0.787322709681569,0.894059341018905,0.424437343813583,1.03940622318882,0.424437343813583,0.423699512149524,0.141233170716508
-0.253430684976868,-0.519034249085875,0.833410849107961,1.59544807043493,0.84865185662513,-1.93251937830931,-2.2848183159372,-1.51584765647708,-1.35922352263154,-1.51584765647708,-1.8360312193146,0.141233170716508
-1.02411697488779,-0.519034249085875,-0.729234492969466,-0.797724035217466,-0.969887836143006,0.357873958946168,-0.695379487459148,-0.545705156331749,-0.159908649721357,-0.545705156331749,-0.70616585358254,-2.11849756074762
1.89289887163656,-0.519034249085875,-0.729234492969466,0,-0.0606179897589381,1.5030706275739,0.894059341018905,0.424437343813583,-0.159908649721357,1.39457984395891,1.55356487788159,0.141233170716508
-1.03812590653346,1.14187534798892,0.833410849107961,-0.797724035217466,-1.87915768252707,-0.787322709681569,-0.695379487459148,-1.51584765647708,-1.35922352263154,-0.545705156331749,-0.70616585358254,-2.11849756074762
-0.821995566974,-0.519034249085875,0.833410849107961,-0.797724035217466,-0.0606179897589381,-0.787322709681569,-0.695379487459148,-0.545705156331749,-0.159908649721357,-0.545705156331749,-0.70616585358254,0.141233170716508
0.405002377983061,-0.519034249085875,-0.729234492969466,-0.797724035217466,0.84865185662513,-0.787322709681569,0.894059341018905,0.424437343813583,1.03940622318882,-0.545705156331749,0.423699512149524,0.141233170716508
1.80419361527403,-2.17994384616067,-0.729234492969466,-0.797724035217466,0.84865185662513,0.357873958946168,-0.695379487459148,-0.545705156331749,-0.159908649721357,-0.545705156331749,-0.70616585358254,0.141233170716508
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0880663794271966,1.14187534798892,0.833410849107961,0.797724035217466,0.84865185662513,0.357873958946168,0.894059341018905,0.424437343813583,1.03940622318882,1.39457984395891,1.55356487788159,0.141233170716508
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
