"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.893897631086428,0.436877682500217,0.605381328166468,-0.19774278882119,0.0934490807014715,0.595486770461949
NA,NA,NA,NA,NA,NA
-1.22902804500644,0.436877682500217,0.605381328166468,1.94447075674171,0.0934490807014715,-0.6723237731022
-2.21263788159687,0.436877682500217,0.605381328166468,-0.19774278882119,0.0934490807014715,0.595486770461949
-1.91472287634516,0.436877682500217,0.605381328166468,-0.19774278882119,0.0934490807014715,-0.6723237731022
0.0665109266889389,-1.48538412050074,0.605381328166468,1.94447075674171,0.0934490807014715,0.595486770461949
-0.754430226784709,0.436877682500217,0.605381328166468,-0.19774278882119,1.61199664210039,1.8632973140261
-1.7709846321249,0.436877682500217,0.605381328166468,1.94447075674171,0.0934490807014715,0.595486770461949
NA,NA,NA,NA,NA,NA
-0.950662585931211,0.436877682500217,0.605381328166468,1.94447075674171,1.61199664210039,1.8632973140261
0.130682823038805,0.436877682500217,0.605381328166468,0.873363983960258,0.0934490807014715,0.595486770461949
-0.920395393193609,0.436877682500217,0.605381328166468,-0.19774278882119,0.0934490807014715,0.595486770461949
-0.665940643151892,0.436877682500217,0.605381328166468,-1.26884956160264,0.0934490807014715,0.595486770461949
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.6299779133176,0.436877682500217,0.605381328166468,-0.19774278882119,0.0934490807014715,0.595486770461949
1.47708799666267,-3.4076459235017,0.605381328166468,-0.19774278882119,0.0934490807014715,-0.6723237731022
-0.129127710657763,-3.4076459235017,0.605381328166468,-0.19774278882119,0.0934490807014715,-0.6723237731022
-0.530135085152479,0.436877682500217,0.605381328166468,0.873363983960258,0.0934490807014715,0.595486770461949
0.353313484054903,0.436877682500217,0.605381328166468,-0.19774278882119,0.0934490807014715,0.595486770461949
0.716942065393981,0.436877682500217,0.605381328166468,-0.19774278882119,-2.94364604209636,-1.94013431666635
NA,NA,NA,NA,NA,NA
0.0351851704817884,0.436877682500217,0.605381328166468,NA,0.0934490807014715,0.595486770461949
-1.1225295633041,-1.48538412050074,NA,-0.19774278882119,0.0934490807014715,0.595486770461949
1.35396904422665,0.436877682500217,0.605381328166468,-1.26884956160264,-1.42509848069745,-1.94013431666635
-1.71506815655825,0.436877682500217,0.605381328166468,0.873363983960258,1.61199664210039,1.8632973140261
0.261893793348732,-1.48538412050074,0.605381328166468,-0.19774278882119,0.0934490807014715,0.595486770461949
0.537908682230432,0.436877682500217,0.605381328166468,-0.19774278882119,0.0934490807014715,-0.6723237731022
1.53350177341723,0.436877682500217,-1.65553261172055,-0.19774278882119,0.0934490807014715,0.595486770461949
0.585016580400785,-1.48538412050074,0.605381328166468,-0.19774278882119,0.0934490807014715,-0.6723237731022
NA,NA,NA,NA,NA,NA
-1.88520063139186,0.436877682500217,0.605381328166468,0.873363983960258,1.61199664210039,1.8632973140261
-0.503651544809219,0.436877682500217,0.605381328166468,-0.19774278882119,0.0934490807014715,0.595486770461949
-1.07562362523462,0.436877682500217,0.605381328166468,1.94447075674171,-1.42509848069745,-0.6723237731022
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.309800188957281,0.436877682500217,-0.14825665179587,-1.26884956160264,-1.42509848069745,-0.6723237731022
-1.27687582491825,0.436877682500217,0.605381328166468,0.873363983960258,0.0934490807014715,-0.6723237731022
-0.161756637305133,0.436877682500217,0.605381328166468,0.873363983960258,0.0934490807014715,0.595486770461949
-1.05660183176907,0.436877682500217,0.605381328166468,1.94447075674171,0.0934490807014715,0.595486770461949
0.570387414523843,0.436877682500217,-1.65553261172055,-0.19774278882119,0.0934490807014715,-0.6723237731022
0.32264336590214,0.436877682500217,0.605381328166468,-0.19774278882119,1.61199664210039,0.595486770461949
-0.44272233958741,0.436877682500217,0.605381328166468,-0.19774278882119,0.0934490807014715,0.595486770461949
-0.971750772219484,0.436877682500217,0.605381328166468,-0.19774278882119,1.61199664210039,0.595486770461949
-1.32219238875956,0.436877682500217,0.605381328166468,0.873363983960258,0.0934490807014715,0.595486770461949
-0.313246903447304,0.436877682500217,0.605381328166468,-0.19774278882119,0.0934490807014715,-0.6723237731022
0.176012577013492,0.436877682500217,-1.65553261172055,-0.19774278882119,0.0934490807014715,-0.6723237731022
1.46972163876629,-1.48538412050074,-1.65553261172055,-1.26884956160264,0.0934490807014715,0.595486770461949
0.785178751883286,0.436877682500217,0.605381328166468,-1.26884956160264,0.0934490807014715,0.595486770461949
2.24784802457666,-1.48538412050074,NA,-0.19774278882119,-1.42509848069745,-1.94013431666635
0.0301906970028498,0.436877682500217,-1.65553261172055,-0.19774278882119,0.0934490807014715,-0.6723237731022
-0.0325014358641053,0.436877682500217,-1.65553261172055,-1.26884956160264,-2.94364604209636,-1.94013431666635
0.564821546677584,0.436877682500217,-1.65553261172055,-1.26884956160264,0.0934490807014715,-0.6723237731022
1.26688209127164,0.436877682500217,0.605381328166468,-0.19774278882119,-1.42509848069745,-0.6723237731022
1.08340127514685,0.436877682500217,-1.65553261172055,-1.26884956160264,NA,-0.6723237731022
NA,NA,NA,NA,NA,NA
0.535153141782629,0.436877682500217,0.605381328166468,-0.19774278882119,0.0934490807014715,0.595486770461949
-0.585369523976003,0.436877682500217,-1.65553261172055,0.873363983960258,1.61199664210039,1.8632973140261
1.80018134540028,0.436877682500217,0.605381328166468,-1.26884956160264,-1.42509848069745,-0.6723237731022
NA,NA,NA,NA,NA,NA
1.29092980452573,-1.48538412050074,-1.65553261172055,-1.26884956160264,-1.42509848069745,0.595486770461949
1.00303620575007,0.436877682500217,NA,-1.26884956160264,-1.42509848069745,-1.94013431666635
1.22135240361321,0.436877682500217,-1.65553261172055,-0.19774278882119,1.61199664210039,0.595486770461949
-0.109941501074331,0.436877682500217,0.605381328166468,-1.26884956160264,0.0934490807014715,-0.6723237731022
-1.08301636339775,NA,NA,NA,NA,NA
-0.976277345980991,0.436877682500217,NA,-0.19774278882119,0.0934490807014715,0.595486770461949
1.22427031533978,-1.48538412050074,NA,1.94447075674171,0.0934490807014715,0.595486770461949
0.423339496878086,-1.48538412050074,0.605381328166468,-1.26884956160264,0.0934490807014715,-0.6723237731022
0.207262232046081,0.436877682500217,0.605381328166468,-0.19774278882119,0.0934490807014715,0.595486770461949
0.687422878488364,0.436877682500217,0.605381328166468,-0.19774278882119,0.0934490807014715,0.595486770461949
0.576005029695047,0.436877682500217,0.605381328166468,-0.19774278882119,-1.42509848069745,-0.6723237731022
0.734052744855589,-3.4076459235017,0.605381328166468,1.94447075674171,0.0934490807014715,-1.94013431666635
-0.479450579153483,0.436877682500217,-1.65553261172055,-0.19774278882119,0.0934490807014715,-0.6723237731022
0.516434813494655,0.436877682500217,-1.65553261172055,-0.19774278882119,0.0934490807014715,-0.6723237731022
-0.148518919967782,0.436877682500217,-1.65553261172055,-1.26884956160264,1.61199664210039,0.595486770461949
0.508175339877155,0.436877682500217,-1.65553261172055,-0.19774278882119,-1.42509848069745,-1.94013431666635
0.617365400933602,0.436877682500217,-1.65553261172055,1.94447075674171,1.61199664210039,0.595486770461949
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
