"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num"
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.32530878622851,0.605381328166468,1.26640157902335,-0.19774278882119
NA,NA,NA,NA
-1.53107369403586,0.605381328166468,1.26640157902335,1.94447075674171
-0.159203904305787,0.605381328166468,1.26640157902335,-0.19774278882119
-2.02855918928929,0.605381328166468,1.26640157902335,-0.19774278882119
-0.19235347733556,0.605381328166468,-0.103803408116668,1.94447075674171
-0.982200359212078,0.605381328166468,1.26640157902335,-0.19774278882119
-1.56865498447602,0.605381328166468,-1.47400839525668,1.94447075674171
NA,NA,NA,NA
-0.722329881623355,0.605381328166468,1.26640157902335,1.94447075674171
-1.29320403211535,0.605381328166468,1.26640157902335,0.873363983960258
-0.486330980566898,0.605381328166468,1.26640157902335,-0.19774278882119
-1.1772647114089,0.605381328166468,-1.47400839525668,-1.26884956160264
NA,NA,NA,NA
NA,NA,NA,NA
-1.03930040387843,0.605381328166468,-0.103803408116668,-0.19774278882119
1.40054709345072,0.605381328166468,-1.47400839525668,-0.19774278882119
-0.555606699043226,0.605381328166468,1.26640157902335,-0.19774278882119
0.0691215395554872,0.605381328166468,-0.103803408116668,0.873363983960258
-0.427314938831378,0.605381328166468,-0.103803408116668,-0.19774278882119
0.360385510525749,0.605381328166468,-0.103803408116668,-0.19774278882119
NA,NA,NA,NA
-0.615963185731657,0.605381328166468,-1.47400839525668,NA
-0.197143997105338,NA,-0.103803408116668,-0.19774278882119
-0.179064612616876,0.605381328166468,1.26640157902335,-1.26884956160264
-0.394827192378149,0.605381328166468,-0.103803408116668,0.873363983960258
0.21596825739353,0.605381328166468,-0.103803408116668,-0.19774278882119
0.107812877148115,0.605381328166468,-0.103803408116668,-0.19774278882119
0.970695918241187,-1.65553261172055,-1.47400839525668,-0.19774278882119
-0.88147327964945,0.605381328166468,-1.47400839525668,-0.19774278882119
NA,NA,NA,NA
0.272786324067161,0.605381328166468,-1.47400839525668,0.873363983960258
0.446513795559729,0.605381328166468,-0.103803408116668,-0.19774278882119
0.163181050971801,0.605381328166468,-0.103803408116668,1.94447075674171
NA,NA,NA,NA
NA,NA,NA,NA
-0.453552822571263,-0.14825665179587,-0.103803408116668,-1.26884956160264
-0.601697911738227,0.605381328166468,-1.47400839525668,0.873363983960258
-0.446708488729533,0.605381328166468,1.26640157902335,0.873363983960258
-0.726289188477146,0.605381328166468,1.26640157902335,1.94447075674171
-0.158748323198782,-1.65553261172055,1.26640157902335,-0.19774278882119
-1.11391060607925,0.605381328166468,-0.103803408116668,-0.19774278882119
-0.983616574337944,0.605381328166468,1.26640157902335,-0.19774278882119
-0.184177094440829,0.605381328166468,1.26640157902335,-0.19774278882119
-1.11895467826133,0.605381328166468,-0.103803408116668,0.873363983960258
-0.226160641342148,0.605381328166468,1.26640157902335,-0.19774278882119
0.138650829269011,-1.65553261172055,1.26640157902335,-0.19774278882119
1.0137484740398,-1.65553261172055,-0.103803408116668,-1.26884956160264
1.35814793067896,0.605381328166468,-1.47400839525668,-1.26884956160264
1.91574161235218,NA,-0.103803408116668,-0.19774278882119
1.65168351967176,-1.65553261172055,-0.103803408116668,-0.19774278882119
-0.465679043401276,-1.65553261172055,-2.8442133823967,-1.26884956160264
1.38781166160525,-1.65553261172055,-1.47400839525668,-1.26884956160264
1.10561947931274,0.605381328166468,-0.103803408116668,-0.19774278882119
2.37684530135933,-1.65553261172055,-0.103803408116668,-1.26884956160264
NA,NA,NA,NA
0.848707709322375,0.605381328166468,-0.103803408116668,-0.19774278882119
-1.08520959873435,-1.65553261172055,-0.103803408116668,0.873363983960258
-0.287395704363996,0.605381328166468,-0.103803408116668,-1.26884956160264
NA,NA,NA,NA
1.40618038461752,-1.65553261172055,-0.103803408116668,-1.26884956160264
-0.437022236892675,NA,-0.103803408116668,-1.26884956160264
2.67973360282888,-1.65553261172055,-0.103803408116668,-0.19774278882119
1.05116352189677,0.605381328166468,-1.47400839525668,-1.26884956160264
-1.60185926262943,NA,NA,NA
0.550134335659982,NA,-0.103803408116668,-0.19774278882119
0.669657312586358,NA,-0.103803408116668,1.94447075674171
0.79672223604251,0.605381328166468,-1.47400839525668,-1.26884956160264
-0.00227322122864263,0.605381328166468,-0.103803408116668,-0.19774278882119
0.608066628611143,0.605381328166468,-0.103803408116668,-0.19774278882119
1.2224615475084,0.605381328166468,-0.103803408116668,-0.19774278882119
-0.669124969768656,0.605381328166468,1.26640157902335,1.94447075674171
-0.74432648051673,-1.65553261172055,-0.103803408116668,-0.19774278882119
1.01679134771103,-1.65553261172055,-0.103803408116668,-0.19774278882119
0.235471217538944,-1.65553261172055,-0.103803408116668,-1.26884956160264
0.296336973914073,-1.65553261172055,-0.103803408116668,-0.19774278882119
0.727197163103829,-1.65553261172055,1.26640157902335,1.94447075674171
NA,NA,NA,NA
NA,NA,NA,NA
