"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23f_num"
-0.413671041801655,0.530271274679762,1.09122501550318,-1.37926985071846,-1.06158208431526,-1.71464281994822,-1.69994980853431,-1.9718012070186
-0.921143819356584,0.530271274679762,0.0436490006201269,1.494209004945,0.412837477233712,0.734846922834954,0.323799963530345,1.3145341380124
0.115045171352957,-1.28780166707942,0.0436490006201269,1.494209004945,0.412837477233712,-0.489897948556635,1.33567484956267,0.219089023002067
0.738278386570357,-1.28780166707942,-1.00392701426292,0.536382719723845,-1.06158208431526,-0.489897948556635,0.323799963530345,-0.876356092008266
1.06316248329458,0.530271274679762,0.0436490006201269,1.494209004945,1.88725703878268,1.95959179422654,1.33567484956267,1.3145341380124
0.030413386103597,-1.28780166707942,0.0436490006201269,-0.421443565497307,0.412837477233712,0.734846922834954,0.323799963530345,0.219089023002067
-0.529000877826154,0.530271274679762,-1.00392701426292,-0.421443565497307,0.412837477233712,0.734846922834954,-0.688074922501983,-0.876356092008266
0.382634169537999,-1.28780166707942,0.0436490006201269,0.536382719723845,0.412837477233712,-1.71464281994822,-0.688074922501983,-0.876356092008266
0.76941085511031,0.530271274679762,0.0436490006201269,1.494209004945,1.88725703878268,1.95959179422654,1.33567484956267,0.219089023002067
-0.00658056131290772,0.530271274679762,-2.05150302914597,0.536382719723845,0.412837477233712,-0.489897948556635,-0.688074922501983,0.219089023002067
0.666836193172612,-1.28780166707942,0.0436490006201269,-0.421443565497307,1.88725703878268,0.734846922834954,0.323799963530345,1.3145341380124
-0.807751771163459,0.530271274679762,-1.00392701426292,-1.37926985071846,-1.06158208431526,-0.489897948556635,-1.69994980853431,-1.9718012070186
0.980745844734216,-1.28780166707942,0.0436490006201269,0.536382719723845,-1.06158208431526,-0.489897948556635,1.33567484956267,0.219089023002067
NA,NA,NA,NA,NA,NA,NA,NA
1.97304337669016,0.530271274679762,1.09122501550318,-0.421443565497307,0.412837477233712,0.734846922834954,1.33567484956267,1.3145341380124
-1.39678752430163,0.530271274679762,-2.05150302914597,-1.37926985071846,-1.06158208431526,-0.489897948556635,-0.688074922501983,-0.876356092008266
0.300212473460131,NA,0.0436490006201269,-0.421443565497307,-1.06158208431526,-0.489897948556635,0.323799963530345,1.3145341380124
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.8519413867437,0.530271274679762,1.09122501550318,-1.37926985071846,-1.06158208431526,-0.489897948556635,-1.69994980853431,-0.876356092008266
0.341911567342215,0.530271274679762,-1.00392701426292,-0.421443565497307,-1.06158208431526,-0.489897948556635,-0.688074922501983,0.219089023002067
-2.10695252280786,2.34834421643894,NA,0.536382719723845,0.412837477233712,-0.489897948556635,0.323799963530345,-0.876356092008266
-0.762080847865054,-1.28780166707942,1.09122501550318,-1.37926985071846,0.412837477233712,-0.489897948556635,-0.688074922501983,0.219089023002067
0.0699948514296341,0.530271274679762,1.09122501550318,-0.421443565497307,0.412837477233712,-0.489897948556635,0.323799963530345,1.3145341380124
0.93033685512903,-1.28780166707942,1.09122501550318,1.494209004945,0.412837477233712,1.95959179422654,1.33567484956267,-0.876356092008266
1.15257159957752,0.530271274679762,1.09122501550318,-0.421443565497307,0.412837477233712,0.734846922834954,0.323799963530345,0.219089023002067
0.433059619063786,0.530271274679762,1.09122501550318,-0.421443565497307,-1.06158208431526,-0.489897948556635,-0.688074922501983,0.219089023002067
-1.15174647939009,0.530271274679762,-1.00392701426292,0.536382719723845,-1.06158208431526,-0.489897948556635,-0.688074922501983,0.219089023002067
