"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q23a_num"
-0.4262588455811,-1.53763595311905,-2.53971223740957
-1.03721910644779,-0.1138989594903,-0.188126832400709
0.25942538753807,-0.1138989594903,-0.188126832400709
1.43138921687381,-1.53763595311905,-0.188126832400709
0.377739208099429,-0.1138989594903,0.987665870103722
0.279613695074696,-0.1138989594903,-0.188126832400709
0.622388769774987,1.30983803413845,0.987665870103722
-0.47383790665803,-0.1138989594903,-0.188126832400709
0.420921784887991,-0.1138989594903,-0.188126832400709
0.636284672344957,1.30983803413845,0.987665870103722
2.36718354667268,-0.1138989594903,0.987665870103722
-0.9728363520985,-1.53763595311905,-1.36391953490514
0.429321165769901,1.30983803413845,-0.188126832400709
NA,NA,NA
0.190670984155117,-0.1138989594903,0.987665870103722
-2.05916629060268,-1.53763595311905,-0.188126832400709
-1.53063783876115,-0.1138989594903,-0.188126832400709
NA,NA,NA
NA,NA,NA
-1.63537730443752,-0.1138989594903,-0.188126832400709
0.409675457456312,-1.53763595311905,-2.53971223740957
-0.185664338976759,1.30983803413845,-0.188126832400709
0.399649589531429,1.30983803413845,0.987665870103722
0.84461516198675,1.30983803413845,0.987665870103722
-0.913586320719688,-0.1138989594903,-0.188126832400709
-0.257397329087804,-0.1138989594903,0.987665870103722
1.07047074462939,1.30983803413845,-0.188126832400709
-0.247367751424517,-0.1138989594903,0.987665870103722
