"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q22b_num","TX_RESP_Q23i_num"
-0.346955096621815,0.909539468441776,1.13428488923407,0.717506683235354
-1.89090123792301,0.909539468441776,-0.882221580515389,-3.09079802009076
-0.261116796337311,-0.397923517443277,0.126031654359341,-0.55192821787335
NA,NA,NA,NA
0.0714845821846452,0.909539468441776,-0.882221580515389,-0.55192821787335
-1.35297455633186,NA,-0.882221580515389,0.717506683235354
0.630248071045148,0.909539468441776,1.13428488923407,0.717506683235354
NA,NA,NA,NA
-1.43464871265237,0.909539468441776,-0.882221580515389,-0.55192821787335
-1.44738810447408,-0.397923517443277,-0.882221580515389,-1.82136311898205
-0.355577024455566,-1.70538650332833,-0.882221580515389,-0.55192821787335
1.06900127546869,-1.70538650332833,0.126031654359341,0.717506683235354
0.298988082512545,-0.397923517443277,1.13428488923407,0.717506683235354
NA,NA,NA,NA
NA,NA,NA,NA
1.08287445885526,-1.70538650332833,-1.89047481539012,0.717506683235354
0.569544608252954,-0.397923517443277,-0.882221580515389,-0.55192821787335
-0.49284217523234,0.909539468441776,0.126031654359341,0.717506683235354
2.10119356479356,-0.397923517443277,-0.882221580515389,0.717506683235354
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.00597503601694147,0.909539468441776,0.126031654359341,NA
NA,NA,NA,NA
0.0139306551767418,0.909539468441776,1.13428488923407,0.717506683235354
1.13039632276461,-0.397923517443277,1.13428488923407,0.717506683235354
NA,NA,NA,NA
-0.534282367913487,0.909539468441776,-0.882221580515389,0.717506683235354
-1.20948281541822,-0.397923517443277,-0.882221580515389,0.717506683235354
1.00266452415596,-1.70538650332833,1.13428488923407,-0.55192821787335
-0.185773644732835,0.909539468441776,1.13428488923407,-0.55192821787335
0.964481952062379,-0.397923517443277,1.13428488923407,0.717506683235354
NA,NA,NA,NA
0.583109470837346,0.909539468441776,1.13428488923407,-0.55192821787335
