"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q23g_num"
-0.559644542208359,-1.97440224466097,-3.10619693254525,-0.68131811468765,-0.221528070578419,0.513253010242053
0.527435740202159,-0.0564114927045989,0.711057129136863,-0.68131811468765,-0.221528070578419,0.513253010242053
1.60856858287194,0.902583883273586,-0.56136089142384,-1.7342642919322,-1.47685380385613,0.513253010242053
0.419684665132129,-0.0564114927045989,0.711057129136863,-1.7342642919322,-1.47685380385613,-1.81349396952192
0.317020312234465,-0.0564114927045989,-0.56136089142384,0.3716280625569,-1.47685380385613,-0.650120479639933
0.906034079633636,0.902583883273586,0.711057129136863,-0.68131811468765,-0.221528070578419,-1.81349396952192
0.959577172258293,-1.01540686868278,0.711057129136863,-0.68131811468765,-1.47685380385613,-0.650120479639933
-0.250838523067231,0.902583883273586,0.711057129136863,1.42457423980145,2.289123395977,0.513253010242053
-0.661407074615425,-0.0564114927045989,0.711057129136863,-0.68131811468765,1.03379766269929,-0.650120479639933
-0.0946162675378314,-1.97440224466097,0.711057129136863,0.3716280625569,-0.221528070578419,-1.81349396952192
-1.2087791064093,-1.97440224466097,-0.56136089142384,1.42457423980145,-0.221528070578419,0.513253010242053
1.39259248306205,0.902583883273586,-0.56136089142384,-0.68131811468765,-0.221528070578419,0.513253010242053
-1.16341985292412,-1.97440224466097,-0.56136089142384,1.42457423980145,2.289123395977,1.67662650012404
1.21201942545865,0.902583883273586,0.711057129136863,-0.68131811468765,-0.221528070578419,-1.81349396952192
0.791557200315717,0.902583883273586,0.711057129136863,-0.68131811468765,1.03379766269929,-0.650120479639933
0.515088345812588,0.902583883273586,0.711057129136863,-1.7342642919322,-0.221528070578419,-0.650120479639933
1.17021972625898,0.902583883273586,-0.56136089142384,0.3716280625569,-0.221528070578419,0.513253010242053
0.779387555454428,0.902583883273586,0.711057129136863,-0.68131811468765,-0.221528070578419,0.513253010242053
NA,NA,NA,NA,NA,NA
-0.0485115083285999,0.902583883273586,0.711057129136863,0.3716280625569,-0.221528070578419,-0.650120479639933
-0.79341514523352,-0.0564114927045989,0.711057129136863,1.42457423980145,-0.221528070578419,1.67662650012404
-1.06085260420805,-0.0564114927045989,0.711057129136863,0.3716280625569,1.03379766269929,0.513253010242053
-1.33616289217343,-0.0564114927045989,-1.83377891198454,-0.68131811468765,-1.47685380385613,0.513253010242053
NA,-1.01540686868278,0.711057129136863,-0.68131811468765,-0.221528070578419,0.513253010242053
-1.31472983815379,-1.01540686868278,-0.56136089142384,1.42457423980145,1.03379766269929,0.513253010242053
-1.66870749772821,NA,NA,NA,NA,NA
0.0873210478745756,-1.01540686868278,0.711057129136863,0.3716280625569,-0.221528070578419,1.67662650012404
0.356832055056703,-0.0564114927045989,0.711057129136863,0.3716280625569,-0.221528070578419,0.513253010242053
1.11264636844792,-0.0564114927045989,0.711057129136863,-0.68131811468765,-0.221528070578419,-0.650120479639933
-0.217285230134356,0.902583883273586,0.711057129136863,0.3716280625569,1.03379766269929,0.513253010242053
0.738374464901038,0.902583883273586,0.711057129136863,0.3716280625569,-0.221528070578419,0.513253010242053
0.624541040642102,0.902583883273586,-0.56136089142384,-0.68131811468765,-0.221528070578419,-0.650120479639933
-0.757554612192109,0.902583883273586,-1.83377891198454,1.42457423980145,-0.221528070578419,0.513253010242053
-1.75512427178801,-1.01540686868278,-0.56136089142384,1.42457423980145,-0.221528070578419,0.513253010242053
1.08949526527724,0.902583883273586,-0.56136089142384,-0.68131811468765,-0.221528070578419,-1.81349396952192
-1.71734656419226,-0.0564114927045989,-1.83377891198454,1.42457423980145,2.289123395977,0.513253010242053
