"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q23g_num"
0.552974086341859,-0.989055439469233,1.14697704555023
NA,NA,NA
-0.615744240836833,0.0618159649668268,-0.152930272740031
-0.814366588016041,-0.989055439469233,-0.152930272740031
-0.920936470862932,1.11268736940289,-0.152930272740031
0.854658169246468,0.0618159649668268,1.14697704555023
-0.708903305550456,1.11268736940289,-0.152930272740031
-1.1940758028242,0.0618159649668268,-0.152930272740031
NA,NA,NA
0.824677477620902,0.0618159649668268,-0.152930272740031
NA,NA,NA
-0.506226087023033,0.0618159649668268,-1.45283759103029
0.445704700063308,-0.989055439469233,-0.152930272740031
-1.19979316741832,1.11268736940289,-2.75274490932055
0.832422289674016,-0.989055439469233,-0.152930272740031
-0.0683563838590474,-2.03992684390529,1.14697704555023
0.151488790901369,0.0618159649668268,-0.152930272740031
0.337319474056286,-0.989055439469233,-0.152930272740031
NA,NA,NA
-0.326191821447945,-0.989055439469233,-0.152930272740031
NA,NA,NA
-1.51326901428383,1.11268736940289,-0.152930272740031
-0.369879720978768,1.11268736940289,-0.152930272740031
NA,NA,NA
NA,NA,NA
-1.55042014640357,1.11268736940289,-0.152930272740031
0.678547020043419,-0.989055439469233,1.14697704555023
-0.244998418407965,1.11268736940289,1.14697704555023
1.3775838175311,1.11268736940289,-0.152930272740031
NA,NA,NA
0.397930322131845,1.11268736940289,-0.152930272740031
3.10597581145449,-2.03992684390529,-1.45283759103029
0.00200824503428113,0.0618159649668268,-0.152930272740031
-1.7487631918891,-0.989055439469233,-2.75274490932055
0.375678627248299,0.0618159649668268,1.14697704555023
0.754954417681337,1.11268736940289,1.14697704555023
0.307029217161114,1.11268736940289,-0.152930272740031
-0.371425001792382,0.0618159649668268,1.14697704555023
-0.691226855246616,1.11268736940289,1.14697704555023
-0.190837436026642,-0.989055439469233,-0.152930272740031
0.316018936965873,0.0618159649668268,-0.152930272740031
NA,NA,NA
1.72044224971171,-0.989055439469233,1.14697704555023
NA,NA,NA
NA,NA,NA
NA,NA,NA
