"PROFICIENCIA_LP_SAEB","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.195331435792647,0.786541093767285,NA
NA,NA,NA
-1.92867346288769,-0.99628538543856,1.4934199109102
0.792110924149721,-0.99628538543856,1.4934199109102
-0.200561438649592,0.786541093767285,-0.649313004743565
-0.31322334179233,0.786541093767285,-0.649313004743565
-1.11085502676347,-0.99628538543856,1.4934199109102
0.888693741841165,0.786541093767285,-0.649313004743565
NA,NA,NA
0.72182279960342,0.786541093767285,-0.649313004743565
NA,NA,NA
-0.586183749892048,-0.99628538543856,-0.649313004743565
-1.46159410600478,0.786541093767285,1.4934199109102
1.59691943102936,0.786541093767285,-0.649313004743565
2.08007787336356,-0.99628538543856,-0.649313004743565
-0.279350588446785,0.786541093767285,1.4934199109102
1.05977323873126,-0.99628538543856,-0.649313004743565
0.57234786255541,-0.99628538543856,-0.649313004743565
NA,NA,NA
-0.656422014858536,0.786541093767285,-0.649313004743565
NA,NA,NA
-0.679955162670749,0.786541093767285,1.4934199109102
1.0750886934865,-0.99628538543856,-0.649313004743565
NA,NA,NA
NA,NA,NA
-0.23804447583278,0.786541093767285,-0.649313004743565
0.19331869168618,0.786541093767285,-0.649313004743565
-0.378072335762017,0.786541093767285,-0.649313004743565
2.01828832412864,-0.99628538543856,-0.649313004743565
NA,NA,NA
-0.803428472311003,0.786541093767285,1.4934199109102
1.61733232704953,-2.7791118646444,1.4934199109102
-0.419681247656881,-0.99628538543856,1.4934199109102
-1.07834055519824,0.786541093767285,1.4934199109102
-0.322981693658383,0.786541093767285,-0.649313004743565
-0.363099784252452,0.786541093767285,-0.649313004743565
-0.600340361186234,-0.99628538543856,-0.649313004743565
-0.0537762923997766,0.786541093767285,-0.649313004743565
-1.21508887312405,0.786541093767285,-0.649313004743565
-1.06054690937551,0.786541093767285,-0.649313004743565
0.637770804516893,-0.99628538543856,-0.649313004743565
NA,NA,NA
0.692006616374324,-0.99628538543856,-0.649313004743565
NA,NA,NA
NA,NA,NA
NA,NA,NA
