"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q20_num"
-0.999017363290189,-0.851429096783352,0.821121942914806,0.0932054649001803,0.352737810751329,1.7952381627838,-0.586587018069058,-0.288926047405846
0.478556731338648,1.17578303841511,0.821121942914806,-1.21167104370234,-0.881844526878323,-0.215428579534056,-0.586587018069058,-0.288926047405846
-0.931213889797592,-0.851429096783352,0.821121942914806,1.3980819735027,1.58732014838098,1.7952381627838,1.23835037147912,-0.288926047405846
NA,NA,NA,NA,NA,NA,NA,NA
-0.733445800520783,-0.851429096783352,0.821121942914806,1.3980819735027,0.352737810751329,-0.215428579534056,-0.586587018069058,-0.288926047405846
1.27524464245363,1.17578303841511,-0.259301666183623,-1.21167104370234,-0.881844526878323,-0.215428579534056,-0.586587018069058,-0.288926047405846
-0.00238209052014589,0.162176970815877,-0.259301666183623,-1.21167104370234,-0.881844526878323,-0.215428579534056,-0.586587018069058,-0.288926047405846
0.265343132564675,0.162176970815877,-0.259301666183623,-1.21167104370234,-0.881844526878323,-0.215428579534056,-0.586587018069058,-0.288926047405846
1.34310393817579,2.18938910601433,-0.259301666183623,0.0932054649001803,0.352737810751329,-0.215428579534056,-0.586587018069058,-0.288926047405846
0.57569061488228,1.17578303841511,0.821121942914806,0.0932054649001803,-0.881844526878323,-0.215428579534056,-0.586587018069058,-0.288926047405846
1.05842028377319,2.18938910601433,0.821121942914806,-1.21167104370234,-0.881844526878323,-0.215428579534056,-0.586587018069058,-0.288926047405846
-0.640987897349155,0.162176970815877,-1.33972527528205,0.0932054649001803,0.352737810751329,-0.215428579534056,-0.586587018069058,3.32264954516723
-1.17338226890494,-0.851429096783352,-2.42014888438048,0.0932054649001803,-0.881844526878323,-0.215428579534056,1.23835037147912,-0.288926047405846
0.0963356421570249,-0.851429096783352,-0.259301666183623,1.3980819735027,0.352737810751329,-0.215428579534056,-0.586587018069058,-0.288926047405846
1.10023781240779,-0.851429096783352,0.821121942914806,-1.21167104370234,-2.11642686450798,-2.22609532185191,-0.586587018069058,-0.288926047405846
1.07760215839481,0.162176970815877,0.821121942914806,-1.21167104370234,-0.881844526878323,-0.215428579534056,-0.586587018069058,-0.288926047405846
0.16928957456994,-0.851429096783352,0.821121942914806,-1.21167104370234,-0.881844526878323,-0.215428579534056,-0.586587018069058,-0.288926047405846
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-2.15015421141237,-0.851429096783352,-1.33972527528205,1.3980819735027,1.58732014838098,1.7952381627838,1.23835037147912,-0.288926047405846
0.118630578752457,-0.851429096783352,-0.259301666183623,1.3980819735027,1.58732014838098,-0.215428579534056,-0.586587018069058,-0.288926047405846
NA,NA,NA,NA,NA,NA,NA,NA
1.17137528572575,-0.851429096783352,0.821121942914806,0.0932054649001803,0.352737810751329,-0.215428579534056,1.23835037147912,-0.288926047405846
0.555046980148017,NA,NA,1.3980819735027,0.352737810751329,-0.215428579534056,1.23835037147912,NA
-1.45183982016581,0.162176970815877,-1.33972527528205,-1.21167104370234,0.352737810751329,-0.215428579534056,1.23835037147912,3.32264954516723
0.528335408723433,1.17578303841511,-1.33972527528205,0.0932054649001803,0.352737810751329,-2.22609532185191,-2.41152440761724,-0.288926047405846
-1.34056868130784,0.162176970815877,0.821121942914806,0.0932054649001803,0.352737810751329,-0.215428579534056,-0.586587018069058,-0.288926047405846
0.828637823352064,NA,NA,0.0932054649001803,0.352737810751329,-0.215428579534056,-0.586587018069058,NA
1.10343692758379,-0.851429096783352,0.821121942914806,0.0932054649001803,-0.881844526878323,1.7952381627838,1.23835037147912,-0.288926047405846
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.37353311226149,-0.851429096783352,-1.33972527528205,1.3980819735027,1.58732014838098,1.7952381627838,1.23835037147912,-0.288926047405846
0.0133611097934754,0.162176970815877,0.821121942914806,0.0932054649001803,-0.881844526878323,-0.215428579534056,1.23835037147912,-0.288926047405846
-0.962123509266475,NA,NA,0.0932054649001803,1.58732014838098,-0.215428579534056,1.23835037147912,NA
