"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA
0.594334311092601,-1.71600637270042,-2.9917439176805,0.870715431934292,-0.242535625036333,-0.242535625036333
-1.19371253544108,-1.71600637270042,1.2918894189984,0.870715431934292,-0.242535625036333,-0.242535625036333
-2.60104079990141,0.76924423603812,-0.135988359894568,-0.79155948357663,NA,NA
-0.0422450045582818,-0.473381068331151,-0.135988359894568,0.870715431934292,NA,NA
-0.0419221040136917,0.76924423603812,1.2918894189984,-0.79155948357663,-0.242535625036333,-0.242535625036333
-1.08395190041866,-0.473381068331151,-1.56386613878753,-0.79155948357663,-0.242535625036333,3.88057000058133
1.40228485696995,-1.71600637270042,-0.135988359894568,0.870715431934292,-0.242535625036333,-0.242535625036333
0.598453144279647,0.76924423603812,-0.135988359894568,0.870715431934292,-0.242535625036333,-0.242535625036333
0.822811172651026,0.76924423603812,-0.135988359894568,-0.79155948357663,-0.242535625036333,-0.242535625036333
0.579783001042208,0.76924423603812,-0.135988359894568,-0.79155948357663,-0.242535625036333,-0.242535625036333
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.879512905330682,-0.473381068331151,-0.135988359894568,0.870715431934292,-0.242535625036333,-0.242535625036333
-1.02109965186934,0.76924423603812,1.2918894189984,-0.79155948357663,3.88057000058133,-0.242535625036333
-0.528698595848299,0.76924423603812,1.2918894189984,0.870715431934292,-0.242535625036333,-0.242535625036333
0.470865659553954,0.76924423603812,-0.135988359894568,0.870715431934292,NA,NA
1.09204258944915,-0.473381068331151,-0.135988359894568,0.870715431934292,-0.242535625036333,-0.242535625036333
-0.360993482914699,0.76924423603812,1.2918894189984,0.870715431934292,-0.242535625036333,-0.242535625036333
-0.0465569030878511,-0.473381068331151,-0.135988359894568,-0.79155948357663,-0.242535625036333,-0.242535625036333
-0.761084588875202,0.76924423603812,-0.135988359894568,-0.79155948357663,-0.242535625036333,-0.242535625036333
-0.603657699055704,0.76924423603812,-0.135988359894568,-2.45383439908755,-0.242535625036333,-0.242535625036333
0.351344951077062,0.76924423603812,-0.135988359894568,0.870715431934292,-0.242535625036333,-0.242535625036333
1.49353067453795,-1.71600637270042,-0.135988359894568,-0.79155948357663,NA,NA
