"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num"
-0.686638612807525,-0.758825783251516,-1.06883964662534,1.4865524232594,1.626421892491,0.630997673391297,0.737209780774486,0.13771157986669,0.397923517443277
0.954452564701612,-0.758825783251516,0.822184343557956,-1.02915167764112,-1.36619438969244,-0.485382825685613,0.737209780774486,-1.8820582581781,-0.909539468441776
-0.0207191156015402,0.0344920810568871,0.822184343557956,-1.02915167764112,-1.36619438969244,-0.485382825685613,0.737209780774486,0.13771157986669,0.397923517443277
-1.01823036576144,1.62112780967369,0.822184343557956,0.228700372809138,0.13011375139928,0.630997673391297,-0.958372715006831,0.13771157986669,0.397923517443277
-1.31522855888723,-0.758825783251516,-0.123327651533694,1.4865524232594,0.13011375139928,0.630997673391297,0.737209780774486,1.14759649888909,0.397923517443277
-0.980593919696685,-0.758825783251516,-1.06883964662534,0.228700372809138,0.13011375139928,-0.485382825685613,0.737209780774486,-1.8820582581781,-2.21700245432683
1.18170412977713,0.82780994536529,0.822184343557956,-1.02915167764112,-1.36619438969244,-0.485382825685613,-0.958372715006831,-0.872173339155707,0.397923517443277
1.27454699913603,1.62112780967369,-0.123327651533694,0.228700372809138,-1.36619438969244,-1.60176332476252,-0.958372715006831,1.14759649888909,-0.909539468441776
1.22557322977056,-0.758825783251516,0.822184343557956,-1.02915167764112,0.13011375139928,0.630997673391297,-0.958372715006831,-0.872173339155707,-0.909539468441776
-0.638112610883079,-0.758825783251516,-2.01435164171699,0.228700372809138,1.626421892491,0.630997673391297,0.737209780774486,1.14759649888909,0.397923517443277
1.64924814875862,1.62112780967369,-0.123327651533694,0.228700372809138,-1.36619438969244,-0.485382825685613,0.737209780774486,0.13771157986669,0.397923517443277
-0.0107372038510728,0.82780994536529,-1.06883964662534,NA,0.13011375139928,-1.60176332476252,0.737209780774486,NA,0.397923517443277
1.12376374252149,-0.758825783251516,0.822184343557956,-1.02915167764112,-1.36619438969244,-0.485382825685613,-0.958372715006831,0.13771157986669,-0.909539468441776
-0.0612072572693532,0.0344920810568871,0.822184343557956,-1.02915167764112,0.13011375139928,-0.485382825685613,-0.958372715006831,0.13771157986669,0.397923517443277
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.851610888325843,-0.758825783251516,0.822184343557956,0.228700372809138,1.626421892491,1.74737817246821,0.737209780774486,1.14759649888909,1.70538650332833
1.06656395413868,-0.758825783251516,0.822184343557956,-1.02915167764112,0.13011375139928,0.630997673391297,0.737209780774486,1.14759649888909,0.397923517443277
-1.56958725911016,-0.758825783251516,-2.01435164171699,1.4865524232594,0.13011375139928,-0.485382825685613,0.737209780774486,1.14759649888909,1.70538650332833
0.0160207545163779,0.0344920810568871,0.822184343557956,0.228700372809138,0.13011375139928,-1.60176332476252,-0.958372715006831,0.13771157986669,0.397923517443277
0.0433331803326232,1.62112780967369,0.822184343557956,-1.02915167764112,0.13011375139928,-0.485382825685613,-2.65395521078815,-0.872173339155707,0.397923517443277
-0.979602771233551,-0.758825783251516,-1.06883964662534,-1.02915167764112,0.13011375139928,0.630997673391297,0.737209780774486,0.13771157986669,0.397923517443277
-1.08878902433986,-0.758825783251516,-1.06883964662534,1.4865524232594,1.626421892491,1.74737817246821,0.737209780774486,0.13771157986669,-0.909539468441776
1.13768307085446,1.62112780967369,0.822184343557956,0.228700372809138,0.13011375139928,-0.485382825685613,0.737209780774486,-1.8820582581781,-2.21700245432683
-0.45183218674026,-0.758825783251516,-0.123327651533694,1.4865524232594,0.13011375139928,1.74737817246821,-0.958372715006831,0.13771157986669,0.397923517443277
