"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q22a_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.442615045330912,-0.943893411746654,-1.78311688174205,-0.963853715444448,0
-1.84554768166828,1.85523877481239,1.28384415485428,-0.963853715444448,0
0.362567385261531,-0.943893411746654,-0.249636363443887,NA,NA
-0.946338375965733,1.85523877481239,-0.249636363443887,1.56626228759723,0
-0.604160658786557,0.455672681532867,1.28384415485428,-0.963853715444448,0
-0.0431519461120146,0.455672681532867,-0.249636363443887,0.30120428607639,0
0.424345723237784,-0.943893411746654,-0.249636363443887,-0.963853715444448,0
-1.74032320884927,1.85523877481239,-0.249636363443887,0.30120428607639,0
NA,NA,NA,NA,NA
-1.22652253888821,-0.943893411746654,-0.249636363443887,0.30120428607639,-1.50923085635624
0.341870338376077,0.455672681532867,-1.78311688174205,0.30120428607639,0
-0.863137096583554,-0.943893411746654,-0.249636363443887,0.30120428607639,0
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.59297738439948,1.85523877481239,1.28384415485428,1.56626228759723,-3.01846171271247
-0.179280285674682,-0.943893411746654,-0.249636363443887,-0.963853715444448,0
-0.187710435103056,0.455672681532867,1.28384415485428,1.56626228759723,0
-0.181472726787223,0.455672681532867,1.28384415485428,0.30120428607639,0
0.22637755191613,0.455672681532867,-1.78311688174205,-0.963853715444448,-1.50923085635624
0.0369665597700653,0.455672681532867,-0.249636363443887,0.30120428607639,0
NA,NA,NA,NA,NA
-0.774600472145412,-0.943893411746654,1.28384415485428,1.56626228759723,1.50923085635624
-0.57951856210335,-0.943893411746654,-0.249636363443887,0.30120428607639,0
0.9871858791008,-0.943893411746654,-0.249636363443887,-0.963853715444448,0
0.260444413920797,-0.943893411746654,-0.249636363443887,0.30120428607639,0
0.703598103471081,-0.943893411746654,-0.249636363443887,1.56626228759723,0
1.68232032925835,-0.943893411746654,-1.78311688174205,-0.963853715444448,1.50923085635624
-1.04891722886962,0.455672681532867,1.28384415485428,0.30120428607639,0
1.29844370431872,0.455672681532867,-0.249636363443887,-0.963853715444448,0
-0.237167055027119,0.455672681532867,1.28384415485428,0.30120428607639,0
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.0599093248026396,0.455672681532867,-0.249636363443887,-0.963853715444448,0
-0.298490850861389,-0.943893411746654,-1.78311688174205,-2.22891171696529,-3.01846171271247
1.47212805020242,-0.943893411746654,1.28384415485428,0.30120428607639,1.50923085635624
-1.20254355135804,-0.943893411746654,-0.249636363443887,0.30120428607639,0
1.30911707327299,0.455672681532867,-0.249636363443887,-0.963853715444448,0
-0.540564223997079,0.455672681532867,1.28384415485428,1.56626228759723,0
0.0657354848386421,1.85523877481239,1.28384415485428,0.30120428607639,1.50923085635624
NA,NA,NA,NA,NA
-0.225946915215887,0.455672681532867,-0.249636363443887,0.30120428607639,-1.50923085635624
-0.119856147835713,-0.943893411746654,1.28384415485428,-0.963853715444448,0
1.65627722194756,-0.943893411746654,-0.249636363443887,0.30120428607639,1.50923085635624
-1.07521700276248,0.455672681532867,-1.78311688174205,0.30120428607639,0
1.79901091701952,0.455672681532867,-0.249636363443887,-0.963853715444448,0
1.57345829947349,0.455672681532867,-0.249636363443887,-0.963853715444448,1.50923085635624
NA,NA,NA,NA,NA
-0.900302757305911,1.85523877481239,1.28384415485428,1.56626228759723,0
2.08362674623515,-0.943893411746654,-0.249636363443887,-0.963853715444448,1.50923085635624
-0.0379716629749357,-0.943893411746654,-0.249636363443887,1.56626228759723,0
NA,NA,NA,NA,NA
-0.214460732874383,-0.943893411746654,-0.249636363443887,-0.963853715444448,0
