"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
1.03782329187298,-0.212183613030913,1.71120221062046,0.427277181082356,-0.408321868600977,-0.37638632635454
NA,NA,NA,NA,NA,NA
0.51265470749982,1.09628200065972,0.678580186970184,0.427277181082356,-0.408321868600977,-0.37638632635454
-1.93782080736944,-1.52064922672154,-1.38666386033038,-0.925767225678437,-0.408321868600977,-0.37638632635454
0.0371208395075335,-1.52064922672154,-1.38666386033038,0.427277181082356,1.14330123208274,-0.37638632635454
0.708114847160518,-0.212183613030913,NA,0.427277181082356,1.14330123208274,NA
1.17877519730998,-1.52064922672154,-0.354041836680096,0.427277181082356,-0.408321868600977,-0.37638632635454
NA,NA,NA,NA,NA,NA
1.41423621348357,-0.212183613030913,NA,-0.925767225678437,-0.408321868600977,NA
-0.75816979370696,1.09628200065972,0.678580186970184,-0.925767225678437,1.14330123208274,-0.37638632635454
0.381921915956978,-1.52064922672154,-1.38666386033038,0.427277181082356,-0.408321868600977,-0.37638632635454
-0.628801708768311,-0.212183613030913,-0.354041836680096,0.427277181082356,-0.408321868600977,-0.37638632635454
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.43670395908575,1.09628200065972,-1.38666386033038,0.427277181082356,-0.408321868600977,-0.37638632635454
-1.3489070165851,1.09628200065972,-1.38666386033038,0.427277181082356,-0.408321868600977,3.38747693719086
-0.664708465468615,1.09628200065972,-0.354041836680096,-2.27881163243923,-3.5115680699684,-0.37638632635454
-0.685173329599193,1.09628200065972,0.678580186970184,0.427277181082356,-0.408321868600977,-0.37638632635454
0.606726063252303,1.09628200065972,-0.354041836680096,0.427277181082356,-0.408321868600977,-0.37638632635454
-1.1673118531204,1.09628200065972,-1.38666386033038,-2.27881163243923,-0.408321868600977,1.50554530541816
0.789317636658904,-1.52064922672154,0.678580186970184,0.427277181082356,-0.408321868600977,-0.37638632635454
NA,NA,NA,NA,NA,NA
0.899401890772065,-0.212183613030913,-0.354041836680096,0.427277181082356,-0.408321868600977,-0.37638632635454
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.83527572637021,-0.212183613030913,-0.354041836680096,0.427277181082356,-0.408321868600977,1.50554530541816
0.563114511356638,1.09628200065972,-0.354041836680096,-0.925767225678437,1.14330123208274,-0.37638632635454
0.128478000350937,1.09628200065972,0.678580186970184,0.427277181082356,1.14330123208274,-0.37638632635454
0.736941138962602,1.09628200065972,1.71120221062046,1.78032158784315,1.14330123208274,-0.37638632635454
-0.285895422862644,1.09628200065972,-0.354041836680096,0.427277181082356,-0.408321868600977,-0.37638632635454
-0.00606530823718437,-0.212183613030913,0.678580186970184,-0.925767225678437,-0.408321868600977,-0.37638632635454
0.247406193775201,-1.52064922672154,1.71120221062046,0.427277181082356,1.14330123208274,-0.37638632635454
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.920091350053112,-0.212183613030913,-1.38666386033038,0.427277181082356,-0.408321868600977,-0.37638632635454
NA,NA,NA,NA,NA,NA
0.0996459908904319,-0.212183613030913,0.678580186970184,0.427277181082356,-0.408321868600977,-0.37638632635454
-0.48498048886745,-0.212183613030913,-1.38666386033038,-0.925767225678437,-0.408321868600977,1.50554530541816
-1.53557270663675,1.09628200065972,-0.354041836680096,1.78032158784315,1.14330123208274,-0.37638632635454
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.0245649561642061,-0.212183613030913,0.678580186970184,-2.27881163243923,-0.408321868600977,-0.37638632635454
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.43652028578665,-1.52064922672154,NA,-0.925767225678437,-1.95994496928469,NA
-0.0111910421846046,-0.212183613030913,-0.354041836680096,-0.925767225678437,1.14330123208274,-0.37638632635454
0.110832960982164,-0.212183613030913,0.678580186970184,1.78032158784315,1.14330123208274,-0.37638632635454
-0.0017485106762057,NA,0.678580186970184,0.427277181082356,-0.408321868600977,3.38747693719086
1.87995735317698,-0.212183613030913,0.678580186970184,0.427277181082356,1.14330123208274,-0.37638632635454
NA,NA,NA,NA,NA,NA
1.43070973746203,-0.212183613030913,1.71120221062046,0.427277181082356,1.14330123208274,-0.37638632635454
-0.998183637908835,1.09628200065972,-0.354041836680096,-0.925767225678437,-0.408321868600977,-0.37638632635454
1.56432517891375,-1.52064922672154,0.678580186970184,0.427277181082356,1.14330123208274,-0.37638632635454
