"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
-0.123801095675652,1.71120221062046,0.427277181082356,-0.37638632635454
NA,NA,NA,NA
0.297729840936684,0.678580186970184,0.427277181082356,-0.37638632635454
-1.52038512164031,-1.38666386033038,-0.925767225678437,-0.37638632635454
-0.990540544093631,-1.38666386033038,0.427277181082356,-0.37638632635454
-0.22982409804339,NA,0.427277181082356,NA
2.79411863920095,-0.354041836680096,0.427277181082356,-0.37638632635454
NA,NA,NA,NA
1.04768095680016,NA,-0.925767225678437,NA
-1.59557020263628,0.678580186970184,-0.925767225678437,-0.37638632635454
-0.49043296363994,-1.38666386033038,0.427277181082356,-0.37638632635454
1.03985921295578,-0.354041836680096,0.427277181082356,-0.37638632635454
NA,NA,NA,NA
NA,NA,NA,NA
-1.46968906994212,-1.38666386033038,0.427277181082356,-0.37638632635454
-0.67826043008031,-1.38666386033038,0.427277181082356,3.38747693719086
-0.371150079845278,-0.354041836680096,-2.27881163243923,-0.37638632635454
0.274762264455351,0.678580186970184,0.427277181082356,-0.37638632635454
-0.325624850524591,-0.354041836680096,0.427277181082356,-0.37638632635454
-0.674156732420971,-1.38666386033038,-2.27881163243923,1.50554530541816
0.125502535231548,0.678580186970184,0.427277181082356,-0.37638632635454
NA,NA,NA,NA
1.26551061834013,-0.354041836680096,0.427277181082356,-0.37638632635454
NA,NA,NA,NA
NA,NA,NA,NA
-1.50447220154808,-0.354041836680096,0.427277181082356,1.50554530541816
0.794402531591458,-0.354041836680096,-0.925767225678437,-0.37638632635454
0.916980853642178,0.678580186970184,0.427277181082356,-0.37638632635454
1.23022983168235,1.71120221062046,1.78032158784315,-0.37638632635454
-0.18664655822551,-0.354041836680096,0.427277181082356,-0.37638632635454
-0.0962342836815868,0.678580186970184,-0.925767225678437,-0.37638632635454
0.33168675475984,1.71120221062046,0.427277181082356,-0.37638632635454
NA,NA,NA,NA
NA,NA,NA,NA
0.481734667808975,-1.38666386033038,0.427277181082356,-0.37638632635454
NA,NA,NA,NA
-0.183472650939904,0.678580186970184,0.427277181082356,-0.37638632635454
0.361719573622409,-1.38666386033038,-0.925767225678437,1.50554530541816
0.471408864235062,-0.354041836680096,1.78032158784315,-0.37638632635454
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.325556173900597,0.678580186970184,-2.27881163243923,-0.37638632635454
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.706076579996336,NA,-0.925767225678437,NA
-0.730514909953202,-0.354041836680096,-0.925767225678437,-0.37638632635454
-0.22493749065123,0.678580186970184,1.78032158784315,-0.37638632635454
-1.21351354223866,0.678580186970184,0.427277181082356,3.38747693719086
0.221879127877932,0.678580186970184,0.427277181082356,-0.37638632635454
NA,NA,NA,NA
1.19175929655788,1.71120221062046,0.427277181082356,-0.37638632635454
-1.23081371879344,-0.354041836680096,-0.925767225678437,-0.37638632635454
2.02470772877235,0.678580186970184,0.427277181082356,-0.37638632635454
