"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.904767469164697,-0.97182531580755,-1.8619846386901,1.06066017177982,1.35320178424367,1.13389341902768,-1.73455341082116,3.56335949129435,2.17306746840088
1.16348121644936,0.485912657903775,-0.19599838302001,-1.06066017177982,0.281917038384098,0,-0.765244151832865,-0.32394177193585,-0.434613493680176
-0.725688681748654,NA,NA,-1.06066017177982,-0.789367707475475,0,-0.765244151832865,-0.32394177193585,-0.434613493680176
-1.3253932142783,-0.97182531580755,-0.19599838302001,1.06066017177982,0.281917038384098,1.13389341902768,-0.765244151832865,-0.32394177193585,-0.434613493680176
0.788372510321611,1.9436506316151,-0.19599838302001,0,-0.789367707475475,-1.13389341902768,1.17337436614373,-0.32394177193585,-0.434613493680176
1.92031363721091,0.485912657903775,1.46998787265008,-2.12132034355964,-0.789367707475475,0,1.17337436614373,NA,NA
-1.23610333007634,-0.97182531580755,-0.19599838302001,-1.06066017177982,-1.86065245333505,-2.26778683805536,-0.765244151832865,-0.32394177193585,-0.434613493680176
-0.232768367139487,0.485912657903775,1.46998787265008,0,1.35320178424367,1.13389341902768,1.17337436614373,-0.32394177193585,-0.434613493680176
0.52829376468507,-0.97182531580755,-0.19599838302001,1.06066017177982,0.281917038384098,0,-0.765244151832865,-0.32394177193585,-0.434613493680176
-0.534561799809424,-0.97182531580755,-0.19599838302001,0,0.281917038384098,0,0.204065107155431,-0.32394177193585,-0.434613493680176
-0.0594330980810107,1.9436506316151,-0.19599838302001,1.06066017177982,-0.789367707475475,1.13389341902768,-1.73455341082116,-0.32394177193585,-0.434613493680176
1.38384371303906,0.485912657903775,-0.19599838302001,-1.06066017177982,-0.789367707475475,-1.13389341902768,1.17337436614373,-0.32394177193585,-0.434613493680176
0.333477968829274,-0.97182531580755,-0.19599838302001,-1.06066017177982,0.281917038384098,-1.13389341902768,1.17337436614373,-0.32394177193585,-0.434613493680176
-0.587356403439857,0.485912657903775,-0.19599838302001,1.06066017177982,1.35320178424367,1.13389341902768,1.17337436614373,-0.32394177193585,-0.434613493680176
0.0310482213696898,0.485912657903775,1.46998787265008,0,-0.789367707475475,0,0.204065107155431,-0.32394177193585,-0.434613493680176
0.551791863334407,0.485912657903775,-0.19599838302001,0,-0.789367707475475,0,0.204065107155431,-0.32394177193585,-0.434613493680176
1.07752569542029,0.485912657903775,1.46998787265008,0,-0.789367707475475,-1.13389341902768,-0.765244151832865,-0.32394177193585,-0.434613493680176
-1.75240472988808,-0.97182531580755,-1.8619846386901,1.06066017177982,1.35320178424367,1.13389341902768,0.204065107155431,1.61970885967925,2.17306746840088
-0.419671497033833,-0.97182531580755,NA,1.06066017177982,1.35320178424367,0,0.204065107155431,-0.32394177193585,2.17306746840088
