"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22e_num","TX_RESP_Q23d_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.182843663774698,-1.84998916025152,-1.92757359063726,-1.1595420713049,-0.242535625036333,-0.381107966983353,0.675930308418663,-0.199888981395831,-0.137198868114007,-0.354245954216038
1.40395585585957,1.29499241217606,0.921883021609123,0.811679449913428,0.788240781368082,-0.381107966983353,0.675930308418663,-0.199888981395831,1.02899151085505,-0.354245954216038
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.779290052897715,-0.277498374037728,0.921883021609123,0.811679449913428,-0.242535625036333,-0.381107966983353,-0.473151215893064,0.932815246513878,1.02899151085505,-0.354245954216038
-0.0120380914020463,-0.277498374037728,-0.502845284514068,-1.1595420713049,-1.27331203144075,-0.381107966983353,-0.473151215893064,-0.199888981395831,1.02899151085505,-0.354245954216038
-0.110917631484908,-0.277498374037728,-0.502845284514068,-1.1595420713049,0.788240781368082,3.50619329624685,0.675930308418663,-0.199888981395831,-0.137198868114007,-0.354245954216038
1.1237971323027,1.29499241217606,0.921883021609123,0.811679449913428,0.788240781368082,-0.381107966983353,-0.473151215893064,0.932815246513878,-0.137198868114007,-0.354245954216038
-0.245440544693054,-0.277498374037728,-0.502845284514068,0.811679449913428,0.788240781368082,-0.381107966983353,-0.473151215893064,-0.199888981395831,-0.137198868114007,-0.354245954216038
-0.317807120143326,1.29499241217606,0.921883021609123,0.811679449913428,0.788240781368082,-0.381107966983353,-1.62223274020479,0.932815246513878,1.02899151085505,-0.354245954216038
1.31189422364001,-0.277498374037728,0.921883021609123,0.811679449913428,0.788240781368082,-0.381107966983353,-0.473151215893064,-0.199888981395831,-0.137198868114007,-0.354245954216038
-0.406430397493024,-0.277498374037728,-0.502845284514068,-1.1595420713049,0.788240781368082,-0.381107966983353,0.675930308418663,-0.199888981395831,-1.30338924708307,-0.354245954216038
0.159872792760451,1.29499241217606,0.921883021609123,0.811679449913428,0.788240781368082,-0.381107966983353,-1.62223274020479,0.932815246513878,-0.137198868114007,-0.354245954216038
0.782501250201503,1.29499241217606,0.921883021609123,0.811679449913428,0.788240781368082,-0.381107966983353,-0.473151215893064,0.932815246513878,-0.137198868114007,-0.354245954216038
0.887626974735862,-0.277498374037728,-0.502845284514068,0.811679449913428,-0.242535625036333,-0.381107966983353,-0.473151215893064,0.932815246513878,1.02899151085505,-0.354245954216038
-0.355874537983283,-0.277498374037728,-0.502845284514068,-1.1595420713049,-1.27331203144075,0.914659120760047,1.82501183273039,-1.33259320930554,-1.30338924708307,2.65684465662029
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.30582273569655,-1.84998916025152,-1.92757359063726,-1.1595420713049,-2.30408843784516,-0.381107966983353,-0.473151215893064,-2.46529743721525,-2.46957962605213,-0.354245954216038
-1.11161023879747,-0.277498374037728,-0.502845284514068,-1.1595420713049,-1.27331203144075,-0.381107966983353,0.675930308418663,-1.33259320930554,-0.137198868114007,2.65684465662029
-1.40015332092946,-0.277498374037728,0.921883021609123,0.811679449913428,-0.242535625036333,0.914659120760047,1.82501183273039,0.932815246513878,1.02899151085505,-0.354245954216038
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
