"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
1.50451497524182,-1.19815450994097,-0.444824730579061,-0.156173761888606,-0.57647216941271,-0.592577128571401,-0.454968652630072
NA,NA,NA,NA,NA,NA,NA
1.40610024141572,0.814745066759857,-1.42812150343804,-0.156173761888606,-0.57647216941271,-1.83698909857134,-0.454968652630072
1.31928027905759,-1.19815450994097,0.538472042279916,0.758558272030372,0.432354127059532,-0.592577128571401,-0.454968652630072
0.0743871630705567,0.814745066759857,-0.444824730579061,-1.07090579580758,0.432354127059532,0.651834841428541,-0.454968652630072
0.239027917109506,0.814745066759857,-0.444824730579061,-0.156173761888606,-0.57647216941271,-0.592577128571401,-0.454968652630072
NA,NA,NA,NA,NA,NA,NA
1.33469083214181,-1.19815450994097,-1.42812150343804,-1.07090579580758,-1.58529846588495,-0.592577128571401,-0.454968652630072
-0.723320724933697,0.814745066759857,1.52176881513889,1.67329030594935,1.44118042353177,0.651834841428541,-0.454968652630072
1.44850170356428,-1.19815450994097,-0.444824730579061,NA,1.44118042353177,-0.592577128571401,-0.454968652630072
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.336663520586198,-1.19815450994097,-1.42812150343804,-1.07090579580758,-1.58529846588495,-1.83698909857134,-0.454968652630072
NA,NA,NA,NA,NA,NA,NA
0.236471121146532,0.814745066759857,-0.444824730579061,-0.156173761888606,0.432354127059532,-0.592577128571401,-0.454968652630072
-0.965715765087793,-1.19815450994097,0.538472042279916,1.67329030594935,1.44118042353177,-0.592577128571401,-0.454968652630072
1.06219397305681,-1.19815450994097,-1.42812150343804,-1.07090579580758,-1.58529846588495,-0.592577128571401,-0.454968652630072
0.95282616517368,0.814745066759857,-0.444824730579061,-0.156173761888606,0.432354127059532,-0.592577128571401,-0.454968652630072
-0.498263531085785,0.814745066759857,-0.444824730579061,-0.156173761888606,0.432354127059532,-0.592577128571401,-0.454968652630072
NA,NA,NA,NA,NA,NA,NA
-0.14181271484566,0.814745066759857,0.538472042279916,-0.156173761888606,0.432354127059532,-0.592577128571401,-0.454968652630072
-0.17491130946424,-1.19815450994097,-0.444824730579061,-1.07090579580758,-0.57647216941271,0.651834841428541,-0.454968652630072
1.27478529943036,-1.19815450994097,0.538472042279916,-0.156173761888606,-0.57647216941271,-0.592577128571401,-0.454968652630072
1.47401749380126,0.814745066759857,0.538472042279916,0.758558272030372,-0.57647216941271,0.651834841428541,-0.454968652630072
-1.33934151477556,0.814745066759857,1.52176881513889,1.67329030594935,1.44118042353177,0.651834841428541,-0.454968652630072
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.512276555169271,-1.19815450994097,0.538472042279916,0.758558272030372,0.432354127059532,0.651834841428541,-0.454968652630072
-0.801427446923688,0.814745066759857,-1.42812150343804,-1.07090579580758,-0.57647216941271,-1.83698909857134,-0.454968652630072
-0.758709022501064,0.814745066759857,0.538472042279916,-0.156173761888606,-0.57647216941271,-0.592577128571401,-0.454968652630072
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.21391483360094,0.814745066759857,1.52176881513889,1.67329030594935,1.44118042353177,0.651834841428541,1.0149300712517
-0.931094403199914,0.814745066759857,1.52176881513889,1.67329030594935,1.44118042353177,0.651834841428541,-0.454968652630072
0.737054092140988,-1.19815450994097,-0.444824730579061,-0.156173761888606,-0.57647216941271,0.651834841428541,-0.454968652630072
-1.54085674964144,0.814745066759857,0.538472042279916,-0.156173761888606,0.432354127059532,1.89624681142848,-0.454968652630072
-1.31921858431989,0.814745066759857,1.52176881513889,1.67329030594935,1.44118042353177,1.89624681142848,2.48482879513347
-1.43459878087337,-1.19815450994097,-0.444824730579061,-1.07090579580758,-0.57647216941271,0.651834841428541,2.48482879513347
-0.875758282705331,0.814745066759857,0.538472042279916,-1.07090579580758,-0.57647216941271,-0.592577128571401,2.48482879513347
0.118882142697786,0.814745066759857,0.538472042279916,0.758558272030372,1.44118042353177,0.651834841428541,-0.454968652630072
-0.522732007378946,0.814745066759857,-1.42812150343804,-1.07090579580758,-1.58529846588495,0.651834841428541,-0.454968652630072
-1.26121928671749,-1.19815450994097,1.52176881513889,1.67329030594935,1.44118042353177,0.651834841428541,1.0149300712517
-0.589372527396446,0.814745066759857,-1.42812150343804,-1.07090579580758,-0.57647216941271,-0.592577128571401,-0.454968652630072
NA,NA,NA,NA,NA,NA,NA
0.700897768313897,-1.19815450994097,-1.42812150343804,-1.07090579580758,-0.57647216941271,1.89624681142848,-0.454968652630072
1.14095567770787,-1.19815450994097,-1.42812150343804,-1.07090579580758,-1.58529846588495,-0.592577128571401,-0.454968652630072
