"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num"
0.0832643045739732,-0.843274042711568,-0.471404520791032,-0.933333333333333,-0.526211681908731,0.266666666666667,0.666666666666667,-0.661437827766148,-0.661437827766148,-0.58554004376912,-1.34807555140938,-0.195047374401374,-0.58554004376912,-0.58554004376912
-0.399085879469025,1.05409255338946,-0.471404520791032,1.46666666666667,NA,-0.933333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,NA
-1.90734071181967,1.05409255338946,-0.471404520791032,0.266666666666667,-0.526211681908731,0.266666666666667,-1.33333333333333,0.661437827766148,0.661437827766148,1.4638501094228,1.04850320665174,1.36533162080961,1.4638501094228,-0.58554004376912
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.25987254749825,-0.843274042711568,0.942809041582063,-2.13333333333333,-0.526211681908731,-0.933333333333333,0.666666666666667,0.661437827766148,0.661437827766148,-0.58554004376912,1.04850320665174,-1.75542636961236,NA,1.4638501094228
-0.0902422485189495,1.05409255338946,0.942809041582063,0.266666666666667,1.99960439125318,1.46666666666667,0.666666666666667,0.661437827766148,0.661437827766148,-0.58554004376912,-0.14978617237882,-0.195047374401374,1.4638501094228,-0.58554004376912
-0.424587571760079,1.05409255338946,-0.471404520791032,0.266666666666667,-0.526211681908731,1.46666666666667,-1.33333333333333,0.661437827766148,-0.661437827766148,-0.58554004376912,-0.14978617237882,-0.195047374401374,-0.58554004376912,-0.58554004376912
1.54981476588512,-0.843274042711568,0.942809041582063,0.266666666666667,1.15766570019921,-0.933333333333333,0.666666666666667,-1.98431348329844,-1.98431348329844,-0.58554004376912,-1.34807555140938,-0.195047374401374,-0.58554004376912,-0.58554004376912
0.0526281282565268,-0.843274042711568,0.942809041582063,0.266666666666667,-0.526211681908731,0.266666666666667,-1.33333333333333,0.661437827766148,0.661437827766148,1.4638501094228,1.04850320665174,1.36533162080961,-0.58554004376912,1.4638501094228
-0.124323334646147,-0.843274042711568,-1.88561808316413,0.266666666666667,-0.526211681908731,-0.933333333333333,0.666666666666667,-0.661437827766148,0.661437827766148,NA,-0.14978617237882,-0.195047374401374,-0.58554004376912,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
