"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q23b_num"
-0.839184010046251,0.493176037584295,-1.18625578308112,0.290383369246778,0.817860820109531
0.284831311474634,NA,-1.18625578308112,NA,NA
1.4679990512786,0.493176037584295,1.59886649023976,-1.27768682468582,-1.84018684524644
-0.592037136675477,-3.31132482378027,-1.18625578308112,-1.27768682468582,-0.511163012568457
-1.13487261011197,0.493176037584295,0.206305353579324,1.07441846621308,2.14688465278752
0.709564049556647,0.493176037584295,0.206305353579324,1.07441846621308,0.817860820109531
NA,NA,NA,NA,NA
-0.541015405601247,0.493176037584295,0.206305353579324,1.07441846621308,-1.84018684524644
0.832049972029564,0.493176037584295,0.206305353579324,-1.27768682468582,0.817860820109531
-0.998044995360117,-1.40907439309799,-1.18625578308112,1.07441846621308,-0.511163012568457
-1.26319662492967,-1.40907439309799,-1.18625578308112,-1.27768682468582,-0.511163012568457
-1.30306019330124,0.493176037584295,0.206305353579324,1.07441846621308,0.817860820109531
1.57204485690059,0.493176037584295,-1.18625578308112,-0.493651727719523,-0.511163012568457
-1.67579392312111,-1.40907439309799,0.206305353579324,0.290383369246778,0.817860820109531
0.212200592802343,0.493176037584295,1.59886649023976,-1.27768682468582,-0.511163012568457
-0.55170142910957,NA,NA,NA,NA
1.22265064533385,0.493176037584295,0.206305353579324,-1.27768682468582,-0.511163012568457
-0.336608912255487,0.493176037584295,-1.18625578308112,1.07441846621308,0.817860820109531
0.337337364035486,0.493176037584295,0.206305353579324,1.07441846621308,0.817860820109531
-0.625504163899559,0.493176037584295,-1.18625578308112,1.07441846621308,-0.511163012568457
NA,NA,NA,NA,NA
-1.65859747316712,0.493176037584295,0.206305353579324,0.290383369246778,0.817860820109531
1.43081387448973,NA,NA,NA,NA
0.71518534899326,0.493176037584295,NA,1.07441846621308,-0.511163012568457
-0.56149648503836,0.493176037584295,0.206305353579324,-1.27768682468582,-1.84018684524644
-0.631612294226983,0.493176037584295,0.206305353579324,-0.493651727719523,0.817860820109531
0.915346467934944,0.493176037584295,0.206305353579324,0.290383369246778,0.817860820109531
0.167794036354249,-1.40907439309799,1.59886649023976,-0.493651727719523,-0.511163012568457
0.824530978697895,0.493176037584295,1.59886649023976,0.290383369246778,-0.511163012568457
0.221389443698046,0.493176037584295,0.206305353579324,-0.493651727719523,0.817860820109531
-0.012587753511494,-1.40907439309799,-1.18625578308112,1.07441846621308,NA
1.8115754167758,0.493176037584295,1.59886649023976,-1.27768682468582,-0.511163012568457
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
