"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23g_num"
-2.16725835116481,0.196116135138184,-1.18625578308112,-0.237429039966909,-2.12811340293048,-0.717537689041858,-0.568777871786079,0.290383369246778,0.981306762925316,1.23581540265652
-1.85972637857131,NA,-1.18625578308112,-0.949716159867634,-2.12811340293048,-0.717537689041858,-0.568777871786079,NA,NA,NA
1.66187498643418,0.196116135138184,1.59886649023976,1.18714519983454,1.40364926576265,-0.717537689041858,0.663574183750425,-1.27768682468582,-0.490653381462658,-2.34378783262444
-2.25910677091872,-4.9029033784546,-1.18625578308112,-0.949716159867634,-0.950859180032765,-0.717537689041858,0.663574183750425,-1.27768682468582,-0.490653381462658,-1.15058675419745
-0.712414151345906,0.196116135138184,0.206305353579324,-0.949716159867634,0.226395042864944,0.0298974037100775,-1.80112992732258,1.07441846621308,2.45326690731329,1.23581540265652
0.958642757143724,0.196116135138184,0.206305353579324,1.18714519983454,0.226395042864944,-0.717537689041858,0.663574183750425,1.07441846621308,-0.490653381462658,-2.34378783262444
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.37131939966562,0.196116135138184,0.206305353579324,1.18714519983454,0.226395042864944,-0.717537689041858,0.663574183750425,1.07441846621308,-0.490653381462658,1.23581540265652
0.648258069600887,0.196116135138184,0.206305353579324,-0.949716159867634,0.226395042864944,1.52476758921395,0.663574183750425,-1.27768682468582,-0.490653381462658,0.0426143242295351
-0.116781302123478,NA,-1.18625578308112,NA,-0.950859180032765,NA,0.663574183750425,1.07441846621308,-0.490653381462658,-1.15058675419745
0.955603468293182,0.196116135138184,-1.18625578308112,1.18714519983454,0.226395042864944,-0.717537689041858,0.663574183750425,-1.27768682468582,-0.490653381462658,-1.15058675419745
-0.25988760739643,0.196116135138184,0.206305353579324,-0.237429039966909,-0.950859180032765,0.0298974037100775,-1.80112992732258,1.07441846621308,2.45326690731329,0.0426143242295351
0.321699820340804,0.196116135138184,-1.18625578308112,-0.949716159867634,0.226395042864944,1.52476758921395,-1.80112992732258,-0.493651727719523,-0.490653381462658,0.0426143242295351
0.646848192820823,0.196116135138184,0.206305353579324,-0.949716159867634,1.40364926576265,1.52476758921395,0.663574183750425,0.290383369246778,-0.490653381462658,0.0426143242295351
0.669019068939963,0.196116135138184,1.59886649023976,-0.949716159867634,-0.950859180032765,1.52476758921395,-0.568777871786079,-1.27768682468582,-0.490653381462658,0.0426143242295351
-1.21282299826543,NA,NA,NA,NA,NA,NA,NA,NA,0.0426143242295351
0.303039021216232,0.196116135138184,0.206305353579324,1.18714519983454,0.226395042864944,-0.717537689041858,-0.568777871786079,-1.27768682468582,-0.490653381462658,1.23581540265652
-0.532912644827804,0.196116135138184,-1.18625578308112,-0.949716159867634,-0.950859180032765,-0.717537689041858,0.663574183750425,1.07441846621308,2.45326690731329,0.0426143242295351
1.06929538455416,0.196116135138184,0.206305353579324,1.18714519983454,0.226395042864944,-0.717537689041858,0.663574183750425,1.07441846621308,0.981306762925316,-1.15058675419745
-0.142855672796753,0.196116135138184,-1.18625578308112,1.18714519983454,0.226395042864944,-0.717537689041858,-1.80112992732258,1.07441846621308,-0.490653381462658,0.0426143242295351
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.842414100735888,0.196116135138184,0.206305353579324,NA,NA,NA,NA,0.290383369246778,-0.490653381462658,0.0426143242295351
-0.809563227768154,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.208617056350333,0.196116135138184,NA,NA,0.226395042864944,-0.717537689041858,0.663574183750425,1.07441846621308,-0.490653381462658,1.23581540265652
0.154474715284928,0.196116135138184,0.206305353579324,1.18714519983454,1.40364926576265,-0.717537689041858,0.663574183750425,-1.27768682468582,-0.490653381462658,1.23581540265652
-0.577343238490396,0.196116135138184,0.206305353579324,-0.237429039966909,1.40364926576265,-0.717537689041858,-1.80112992732258,-0.493651727719523,-0.490653381462658,0.0426143242295351
0.902608349415821,0.196116135138184,0.206305353579324,-0.949716159867634,0.226395042864944,1.52476758921395,0.663574183750425,0.290383369246778,-0.490653381462658,0.0426143242295351
0.272703348707189,0.196116135138184,1.59886649023976,-0.949716159867634,-0.950859180032765,1.52476758921395,0.663574183750425,-0.493651727719523,-0.490653381462658,0.0426143242295351
0.648270761232932,0.196116135138184,1.59886649023976,0.474858079933817,0.226395042864944,-0.717537689041858,0.663574183750425,0.290383369246778,-0.490653381462658,0.0426143242295351
1.17644426926915,0.196116135138184,0.206305353579324,-0.949716159867634,1.40364926576265,0.0298974037100775,0.663574183750425,-0.493651727719523,-0.490653381462658,1.23581540265652
0.0177947061837394,0.196116135138184,-1.18625578308112,NA,NA,NA,NA,1.07441846621308,0.981306762925316,0.0426143242295351
1.24921186828264,0.196116135138184,1.59886649023976,1.18714519983454,0.226395042864944,1.52476758921395,0.663574183750425,-1.27768682468582,-0.490653381462658,0.0426143242295351
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
