"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.776270925847223,0.343592135468138,1.34371602484229,0.783834347824667,-0.630603535284612,-0.517808705018716,0.396746023807936,0.146508178831922,1.12216721537356
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.475978766610751,NA,1.34371602484229,0.783834347824667,-0.630603535284612,NA,-0.793492047615872,0.146508178831922,-0.561083607686782
-1.74662999499907,0.343592135468138,-1.49301780538032,-1.34371602484229,0.788254419105764,1.99726214792933,-0.793492047615872,1.46508178831922,2.80541803843391
-0.581807312072384,0.343592135468138,-1.49301780538032,-1.34371602484229,2.20711237349614,1.99726214792933,0.396746023807936,0.146508178831922,-0.561083607686782
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.15966629592114,0.343592135468138,-0.0746508902690162,0.783834347824667,-0.630603535284612,-0.517808705018716,-0.793492047615872,-1.17206543065538,1.12216721537356
-0.15178260968179,0.343592135468138,1.34371602484229,-1.34371602484229,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.635518670395279,0.343592135468138,-0.0746508902690162,0.783834347824667,-0.630603535284612,-0.517808705018716,1.58698409523174,1.46508178831922,1.12216721537356
0.419597235118171,0.343592135468138,-0.0746508902690162,-1.34371602484229,-0.630603535284612,-0.517808705018716,0.396746023807936,1.46508178831922,1.12216721537356
1.62125748526789,0.343592135468138,1.34371602484229,0.783834347824667,0.788254419105764,-0.517808705018716,0.396746023807936,-1.17206543065538,-0.561083607686782
1.42987267427928,0.343592135468138,1.34371602484229,0.783834347824667,-0.630603535284612,-0.517808705018716,-1.98373011903968,-1.17206543065538,-0.561083607686782
0.360206186653775,0.343592135468138,-0.0746508902690162,0.783834347824667,-0.630603535284612,-0.517808705018716,0.396746023807936,0.146508178831922,-0.561083607686782
-0.265442982254158,0.343592135468138,-0.0746508902690162,-0.634532567286635,2.20711237349614,1.99726214792933,1.58698409523174,1.46508178831922,-0.561083607686782
1.01477919789213,-2.74873708374511,-0.0746508902690162,-1.34371602484229,-0.630603535284612,-0.517808705018716,-0.793492047615872,-1.17206543065538,-0.561083607686782
1.4549114259007,-2.74873708374511,-1.49301780538032,0.783834347824667,-0.630603535284612,-0.517808705018716,-1.98373011903968,-1.17206543065538,-0.561083607686782
-0.961770818043138,0.343592135468138,-0.0746508902690162,0.0746508902690158,-0.630603535284612,-0.517808705018716,0.396746023807936,0.146508178831922,-0.561083607686782
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.138838162355265,0.343592135468138,-1.49301780538032,0.783834347824667,-0.630603535284612,-0.517808705018716,0.396746023807936,0.146508178831922,-0.561083607686782
-0.227912572472745,0.343592135468138,-0.0746508902690162,0.783834347824667,-0.630603535284612,-0.517808705018716,0.396746023807936,0.146508178831922,-0.561083607686782
-0.311740915331511,0.343592135468138,-0.0746508902690162,0.783834347824667,0.788254419105764,-0.517808705018716,0.396746023807936,-1.17206543065538,-0.561083607686782
-1.64943988875399,0.343592135468138,-0.0746508902690162,-1.34371602484229,0.788254419105764,0.739726721455309,0.396746023807936,0.146508178831922,-0.561083607686782
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
