"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.16739042981071,-0.301816363719575,-0.608033510325768,1.34371602484229,1.25193348916798
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.53398245386244,-0.301816363719575,-0.608033510325768,1.34371602484229,-0.333848930444794
-1.58832006222488,-1.44871854585396,-2.05211309734947,-1.49301780538032,-1.12674014025118
-0.566282835091776,0.845085818414811,-0.608033510325768,-1.49301780538032,-1.12674014025118
NA,NA,NA,NA,NA
-0.0854115772355538,-1.44871854585396,-0.608033510325768,-0.0746508902690162,-1.12674014025118
0.350295785937639,0.845085818414811,0.836046076697931,1.34371602484229,1.25193348916798
NA,NA,NA,NA,NA
0.437764986050453,0.845085818414811,0.836046076697931,-0.0746508902690162,1.25193348916798
0.7286475795479,0.845085818414811,0.836046076697931,-0.0746508902690162,-1.12674014025118
1.78783594989352,0.845085818414811,0.836046076697931,1.34371602484229,1.25193348916798
1.32748104674456,0.845085818414811,-0.608033510325768,1.34371602484229,1.25193348916798
0.788991497975319,0.845085818414811,0.836046076697931,-0.0746508902690162,0.459042279361592
0.123461384958716,-0.301816363719575,0.836046076697931,-0.0746508902690162,-0.333848930444794
0.500759032286383,-1.44871854585396,-0.608033510325768,-0.0746508902690162,-1.12674014025118
-0.104993645115477,-1.44871854585396,-2.05211309734947,-1.49301780538032,-0.333848930444794
-1.43577314150299,-1.44871854585396,0.836046076697931,-0.0746508902690162,0.459042279361592
NA,NA,NA,NA,NA
-0.423991653406158,0.845085818414811,0.836046076697931,-1.49301780538032,-1.12674014025118
1.02104081346403,0.845085818414811,0.836046076697931,-0.0746508902690162,1.25193348916798
-0.9266584131267,0.845085818414811,0.836046076697931,-0.0746508902690162,-0.333848930444794
0.766526134518163,-0.301816363719575,-0.608033510325768,-0.0746508902690162,-0.333848930444794
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
