"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num"
1.86752211892274,0.732475167569753,0.288892102032128,0.832170327561185,1.50886707230864,-1.89782285836471,-0.195397570593914,0.0847988274634772,0.371555115194198
0.909906168338415,-0.813861297299725,0.288892102032128,-0.707344778427008,0.125738922692386,0.510952308021268,1.32870348003862,0.0847988274634772,0.371555115194198
-0.247135421011654,0.732475167569753,0.288892102032128,0.832170327561185,-1.25738922692386,0.510952308021268,-1.71949862122645,-1.56877830807433,-0.94577665685796
NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.37027121306078,-0.813861297299725,-3.37040785704149,-0.707344778427008,NA,NA,-1.71949862122645,-1.56877830807433,0.371555115194198
0.52738301998175,0.732475167569753,0.288892102032128,0.832170327561185,1.50886707230864,0.510952308021268,1.32870348003862,0.0847988274634772,0.371555115194198
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.765957352367466,-2.3601977621692,0.288892102032128,-0.707344778427008,0.125738922692386,-1.89782285836471,1.32870348003862,0.0847988274634772,0.371555115194198
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.24268987409264,0.732475167569753,0.288892102032128,0.832170327561185,0.125738922692386,0.510952308021268,-0.195397570593914,0.0847988274634772,-0.94577665685796
-0.12110746982739,0.732475167569753,0.288892102032128,0.832170327561185,-1.25738922692386,-1.89782285836471,-0.195397570593914,0.0847988274634772,0.371555115194198
-1.27651150683239,-0.813861297299725,0.288892102032128,-0.707344778427008,NA,NA,-0.195397570593914,-1.56877830807433,0.371555115194198
1.42392639548174,-0.813861297299725,0.288892102032128,-2.2468598844152,-1.25738922692386,-1.89782285836471,-0.195397570593914,1.73837596300129,0.371555115194198
-0.449636532625363,0.732475167569753,-3.37040785704149,-0.707344778427008,NA,NA,-1.71949862122645,-1.56877830807433,1.68888688724636
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.25301829424865,-0.813861297299725,0.288892102032128,0.832170327561185,1.50886707230864,0.510952308021268,1.32870348003862,0.0847988274634772,0.371555115194198
-0.0191449665428881,-0.813861297299725,0.288892102032128,0.832170327561185,0.125738922692386,0.510952308021268,1.32870348003862,0.0847988274634772,1.68888688724636
0.991284253175015,0.732475167569753,0.288892102032128,-0.707344778427008,1.50886707230864,0.510952308021268,-0.195397570593914,0.0847988274634772,0.371555115194198
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.923158731780854,-2.3601977621692,0.288892102032128,-0.707344778427008,0.125738922692386,0.510952308021268,-0.195397570593914,0.0847988274634772,0.371555115194198
-0.671325011329394,0.732475167569753,0.288892102032128,0.832170327561185,0.125738922692386,0.510952308021268,-0.195397570593914,0.0847988274634772,-0.94577665685796
-0.403382412997612,0.732475167569753,0.288892102032128,0.832170327561185,-1.25738922692386,0.510952308021268,-0.195397570593914,0.0847988274634772,0.371555115194198
0.963749270270512,-2.3601977621692,0.288892102032128,-2.2468598844152,0.125738922692386,0.510952308021268,-0.195397570593914,0.0847988274634772,0.371555115194198
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.276145478187512,0.732475167569753,0.288892102032128,0.832170327561185,NA,NA,-1.71949862122645,0.0847988274634772,0.371555115194198
-0.360082250173839,0.732475167569753,0.288892102032128,0.832170327561185,NA,NA,1.32870348003862,-1.56877830807433,-2.26310842891012
0.0422410702417613,NA,NA,NA,NA,NA,-0.195397570593914,0.0847988274634772,-0.94577665685796
0.934752007923669,-0.813861297299725,0.288892102032128,0.832170327561185,0.125738922692386,0.510952308021268,-0.195397570593914,1.73837596300129,0.371555115194198
0.552430999288555,0.732475167569753,0.288892102032128,-0.707344778427008,-1.25738922692386,0.510952308021268,-0.195397570593914,0.0847988274634772,0.371555115194198
-0.243778461925362,-0.813861297299725,0.288892102032128,0.832170327561185,-1.25738922692386,0.510952308021268,1.32870348003862,1.73837596300129,0.371555115194198
0.135223972110505,0.732475167569753,0.288892102032128,-0.707344778427008,0.125738922692386,0.510952308021268,-0.195397570593914,0.0847988274634772,0.371555115194198
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.391429627702692,0.732475167569753,-3.37040785704149,0.832170327561185,0.125738922692386,0.510952308021268,-1.71949862122645,-1.56877830807433,-2.26310842891012
-0.0911801325503551,-0.813861297299725,0.288892102032128,-2.2468598844152,1.50886707230864,0.510952308021268,-0.195397570593914,0.0847988274634772,0.371555115194198
0.0584233012120462,0.732475167569753,0.288892102032128,-0.707344778427008,0.125738922692386,0.510952308021268,-0.195397570593914,0.0847988274634772,0.371555115194198
-1.50714250284703,0.732475167569753,0.288892102032128,NA,0.125738922692386,0.510952308021268,-0.195397570593914,-1.56877830807433,-0.94577665685796
0.191514439213567,-0.813861297299725,0.288892102032128,-0.707344778427008,1.50886707230864,0.510952308021268,-0.195397570593914,0.0847988274634772,-2.26310842891012
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0665444880285382,0.732475167569753,0.288892102032128,-0.707344778427008,0.125738922692386,0.510952308021268,-0.195397570593914,0.0847988274634772,0.371555115194198
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.672305380791995,-0.813861297299725,0.288892102032128,0.832170327561185,-1.25738922692386,0.510952308021268,1.32870348003862,0.0847988274634772,-0.94577665685796
-0.13318943413104,0.732475167569753,0.288892102032128,0.832170327561185,0.125738922692386,-1.89782285836471,1.32870348003862,1.73837596300129,1.68888688724636
0.890503866697526,0.732475167569753,0.288892102032128,-0.707344778427008,-1.25738922692386,-1.89782285836471,-0.195397570593914,0.0847988274634772,0.371555115194198
-0.768751016263278,0.732475167569753,0.288892102032128,0.832170327561185,0.125738922692386,0.510952308021268,-1.71949862122645,-1.56877830807433,-0.94577665685796
-0.723419285379868,0.732475167569753,0.288892102032128,0.832170327561185,-1.25738922692386,0.510952308021268,-0.195397570593914,0.0847988274634772,-0.94577665685796
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.50934421194513,0.732475167569753,0.288892102032128,0.832170327561185,-1.25738922692386,0.510952308021268,-0.195397570593914,0.0847988274634772,-0.94577665685796
1.37502021663989,-0.813861297299725,0.288892102032128,-0.707344778427008,1.50886707230864,-1.89782285836471,1.32870348003862,1.73837596300129,1.68888688724636
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.739198537288944,0.732475167569753,0.288892102032128,0.832170327561185,0.125738922692386,0.510952308021268,1.32870348003862,1.73837596300129,0.371555115194198
NA,NA,NA,NA,NA,NA,NA,NA,NA
