"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q23b_num"
0.478265544940832,-1.49589254627785,-1.30035558888107,-0.301660805662562
0.623038595518623,0.7340093860618,-0.260071117776215,-0.301660805662562
-0.227586669735657,0.7340093860618,-0.260071117776215,0.889899376704558
NA,NA,NA,NA
-1.08868317798622,0.7340093860618,0.780213353328645,0.889899376704558
0.744034665798757,0.7340093860618,-1.30035558888107,0.889899376704558
-2.01060171194892,0.7340093860618,0.780213353328645,0.889899376704558
-0.192285053881978,0.7340093860618,-0.260071117776215,-0.301660805662562
-1.6131831010011,0.7340093860618,-1.30035558888107,-0.301660805662562
1.91485103336313,-1.49589254627785,-1.30035558888107,-1.49322098802968
1.32223308819286,0.7340093860618,-1.30035558888107,-1.49322098802968
-0.976244603727493,0.7340093860618,1.8204978244335,0.889899376704558
0.84177556935459,-1.49589254627785,-0.260071117776215,-0.301660805662562
NA,NA,NA,NA
-0.321992772805682,0.7340093860618,-0.260071117776215,-0.301660805662562
-0.487695373628519,0.7340093860618,0.780213353328645,0.889899376704558
-0.0461308529539263,0.7340093860618,-0.260071117776215,-1.49322098802968
0.485963723755298,0.7340093860618,-1.30035558888107,-1.49322098802968
1.1506253284102,-1.49589254627785,-1.30035558888107,-0.301660805662562
-0.0890077286656416,0.7340093860618,-0.260071117776215,-0.301660805662562
0.684289731875181,0.7340093860618,-1.30035558888107,-1.49322098802968
NA,NA,NA,NA
0.581469561064543,-0.00929125805141532,0.780213353328645,-0.301660805662562
NA,NA,NA,NA
1.86861025662617,0.7340093860618,-1.30035558888107,-1.49322098802968
0.776710912003998,0.7340093860618,-0.260071117776215,-1.49322098802968
-1.02883583443058,0.7340093860618,0.780213353328645,0.889899376704558
0.291295948949257,-1.49589254627785,-1.30035558888107,-0.301660805662562
0.823918816890579,0.7340093860618,-1.30035558888107,-0.301660805662562
-1.43423619300016,-0.752591902164631,0.780213353328645,-1.49322098802968
-2.00949874866531,NA,1.8204978244335,0.889899376704558
0.899797563471763,-1.49589254627785,-1.30035558888107,0.889899376704558
0.0339387431356849,-1.49589254627785,-1.30035558888107,-0.301660805662562
1.80270031373426,-1.49589254627785,-1.30035558888107,-1.49322098802968
NA,NA,NA,NA
NA,NA,NA,NA
0.389162980935942,-1.49589254627785,0.780213353328645,-0.301660805662562
-0.237361417642097,0.7340093860618,1.8204978244335,0.889899376704558
-0.235786191939041,0.7340093860618,-0.260071117776215,-0.301660805662562
-0.8689273525805,0.7340093860618,0.780213353328645,-1.49322098802968
1.10210527687346,-1.49589254627785,-1.30035558888107,-0.301660805662562
1.11416035635784,-1.49589254627785,0.780213353328645,-0.301660805662562
NA,NA,NA,NA
1.28981344338177,-1.49589254627785,-0.260071117776215,0.889899376704558
0.607848192211847,0.7340093860618,1.8204978244335,-1.49322098802968
-2.02075380793972,-1.49589254627785,-0.260071117776215,NA
-1.38525037627269,-0.752591902164631,1.8204978244335,2.08145955907168
0.907054752672445,-1.49589254627785,-1.30035558888107,-1.49322098802968
0.972466561649864,-0.752591902164631,-0.260071117776215,-0.301660805662562
0.872580104871915,-0.752591902164631,-0.260071117776215,-0.301660805662562
-0.0467917894155535,0.7340093860618,1.8204978244335,2.08145955907168
0.887937635688309,-1.49589254627785,-0.260071117776215,-1.49322098802968
0.834488164126409,-1.49589254627785,-1.30035558888107,-0.301660805662562
NA,NA,NA,NA
0.132805252425784,0.7340093860618,-1.30035558888107,0.889899376704558
-0.448444401646821,0.7340093860618,0.780213353328645,0.889899376704558
