"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q22f_num"
-0.892986144603289,0.456104012621392,1.57233251936452,1.31627356143751
-0.17823899613296,0.456104012621392,1.57233251936452,-0.961892217973566
NA,NA,NA,NA
1.74929790578941,0.456104012621392,0.557924442355153,-0.961892217973566
0.861955198787311,0.456104012621392,0.557924442355153,NA
1.6833076325266,0.456104012621392,-0.456483634654216,-0.961892217973566
-0.894987493101341,-1.45124004015897,-0.456483634654216,0.177190671731973
-0.412899103390736,0.456104012621392,-1.47089171166359,-0.961892217973566
NA,NA,NA,NA
-0.839166321066685,0.456104012621392,NA,-0.961892217973566
-0.465813268583838,0.456104012621392,0.557924442355153,1.31627356143751
0.715796893352165,0.456104012621392,NA,0.177190671731973
1.69155597286086,0.456104012621392,1.57233251936452,0.177190671731973
0.0456686804510942,0.456104012621392,-1.47089171166359,1.31627356143751
0.116762118020262,0.456104012621392,-0.456483634654216,-0.961892217973566
0.800482414844877,0.456104012621392,1.57233251936452,-0.961892217973566
-0.264604742274077,-1.45124004015897,-0.456483634654216,1.31627356143751
NA,0.456104012621392,-0.456483634654216,1.31627356143751
-0.804935396658061,NA,NA,NA
1.35205498621284,0.456104012621392,1.57233251936452,-0.961892217973566
-1.53647386010298,-1.45124004015897,-1.47089171166359,1.31627356143751
0.81062263795159,0.456104012621392,-0.456483634654216,-0.961892217973566
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.122847934648147,0.456104012621392,-1.47089171166359,1.31627356143751
NA,NA,NA,NA
0.351217754406273,0.456104012621392,1.57233251936452,-0.961892217973566
-0.531934612366529,0.456104012621392,NA,-0.961892217973566
NA,NA,NA,NA
0.226311702071501,0.456104012621392,0.557924442355153,0.177190671731973
-0.371887157086483,0.456104012621392,NA,0.177190671731973
-0.826454654028783,0.456104012621392,-0.456483634654216,1.31627356143751
NA,NA,NA,NA
-1.29637382058019,-1.45124004015897,-0.456483634654216,0.177190671731973
-1.06495748812262,0.456104012621392,NA,-0.961892217973566
1.50723499323886,-1.45124004015897,-0.456483634654216,-0.961892217973566
-1.7222489456699,0.456104012621392,-0.456483634654216,1.31627356143751
-0.965451916983647,-1.45124004015897,-1.47089171166359,-0.961892217973566
NA,NA,NA,NA
-0.900530887369242,0.456104012621392,0.557924442355153,1.31627356143751
-0.469060637010186,-1.45124004015897,0.557924442355153,-0.961892217973566
2.1624325072385,0.456104012621392,0.557924442355153,-0.961892217973566
-0.325769636379297,0.456104012621392,-0.456483634654216,0.177190671731973
NA,NA,NA,NA
-1.62004804733214,0.456104012621392,0.557924442355153,1.31627356143751
0.748567708093155,0.456104012621392,NA,-0.961892217973566
NA,NA,NA,NA
-0.189901883824611,-3.35858409293934,-1.47089171166359,0.177190671731973
NA,NA,NA,NA
-0.328687467136711,0.456104012621392,-1.47089171166359,-2.10097510767911
0.172146696756956,0.456104012621392,0.557924442355153,0.177190671731973
NA,NA,NA,NA
0.350965189196644,0.456104012621392,-0.456483634654216,1.31627356143751
2.12683286316354,0.456104012621392,0.557924442355153,-0.961892217973566
-0.964262405212503,0.456104012621392,-0.456483634654216,1.31627356143751
0.0787017007880077,0.456104012621392,0.557924442355153,0.177190671731973
0.569230851221775,0.456104012621392,-0.456483634654216,0.177190671731973
-0.744754316885215,-3.35858409293934,-0.456483634654216,0.177190671731973
NA,NA,NA,NA
0.368434860281684,0.456104012621392,1.57233251936452,0.177190671731973
