"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num"
-0.457264719649166,0
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-1.79022278006723,NA
NA,NA
-0.410075205835738,1.19434944142629
NA,NA
1.01940783038536,0
0.179635269332701,0
-0.166619580925735,0
0.612183332368476,-1.19434944142629
0.0771714350264122,-1.19434944142629
-0.359720755326963,0
-1.14182635624747,1.19434944142629
0.822725151167416,1.19434944142629
-1.38038667562511,0
NA,NA
-0.887576079813786,0
-0.0915119763958693,NA
1.14840115622776,-1.19434944142629
0.985759165226352,1.19434944142629
-0.408893824382357,-1.19434944142629
1.13703502737254,-1.19434944142629
-0.813305915637374,1.19434944142629
1.83536824785809,-1.19434944142629
1.86679304492656,0
2.2332902830072,0
1.40374626659115,-1.19434944142629
NA,NA
0.199308351266621,1.19434944142629
0.964228588086075,0
0.485190642495724,-1.19434944142629
-0.600410950323188,0
-1.2033567986122,0
NA,NA
-0.0600476668154671,1.19434944142629
0.307902247409165,-1.19434944142629
1.2039638521389,-1.19434944142629
-0.203435296059682,0
0.303272924286609,-1.19434944142629
-0.248438321627028,1.19434944142629
1.92445998567082,-1.19434944142629
0.437491595646942,0
0.753465650445833,0
0.19299881576847,-2.38869888285258
1.30537984875147,0
1.42384553303795,0
1.63012655365388,1.19434944142629
0.212255310193137,-1.19434944142629
0.383223487056286,-1.19434944142629
NA,NA
0.596304304646904,0
NA,NA
NA,NA
-1.01130879357338,0
NA,NA
NA,NA
0.123932631659478,1.19434944142629
0.676547527557699,-1.19434944142629
-1.58717612416688,1.19434944142629
-0.895377803967853,1.19434944142629
0.0600672480045799,0
NA,NA
-1.00911910632609,1.19434944142629
NA,NA
-2.17130019321401,1.19434944142629
0.638709605515489,0
0.632666052427141,1.19434944142629
0.740169379974931,1.19434944142629
NA,NA
1.13917878471759,-1.19434944142629
-0.521389668323558,1.19434944142629
1.03687945662511,-1.19434944142629
-0.233142500908103,1.19434944142629
-2.05771378067805,0
-1.32643259262609,0
0.609106009530542,0
-0.699787845400023,1.19434944142629
0.0626158437998909,1.19434944142629
-0.328337622825782,-2.38869888285258
-0.788534575779095,-1.19434944142629
0.275752188296382,1.19434944142629
1.00175461720413,0
1.07764303007207,0
-0.27891567147615,1.19434944142629
-1.25637196506177,1.19434944142629
-0.697680401565691,1.19434944142629
NA,NA
0.123522461540533,0
0.151197001631421,-1.19434944142629
NA,NA
1.98253283119908,1.19434944142629
-0.087612180652573,0
0.759206907613658,0
-1.99355465116042,1.19434944142629
0.476866589301456,0
0.189406647614382,-1.19434944142629
0.937687347490969,-1.19434944142629
NA,NA
NA,NA
0.179945029589384,1.19434944142629
-1.52191039227266,0
0.00359021938359352,-1.19434944142629
-1.30678729353299,1.19434944142629
-0.782897993808481,1.19434944142629
0.0538581223686899,-1.19434944142629
-1.28592858419863,1.19434944142629
-1.06257970945948,1.19434944142629
-0.426283207209147,0
-0.403295688589935,NA
-0.566040222121079,0
0.571348178845931,0
-0.987628041697745,-1.19434944142629
-0.702124958133439,1.19434944142629
0.164944021066935,-1.19434944142629
-2.20180852490516,-1.19434944142629
NA,NA
-1.27129073017126,-1.19434944142629
-0.308458408886538,0
-0.828145636335116,0
1.50796613929568,-1.19434944142629
NA,NA
NA,NA
