"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21c_num"
1.04785130966325,-1.96398985382205,0.986013297183269
NA,NA,NA
0.827566550787432,-0.368248097591634,0.986013297183269
NA,NA,NA
-1.19361759502665,-0.368248097591634,0
-0.17803572779867,-0.368248097591634,0.986013297183269
NA,NA,NA
2.24677870658058,1.22749365863878,0.986013297183269
-0.706352343977933,-0.368248097591634,-0.986013297183269
1.74399014283928,1.22749365863878,-0.986013297183269
NA,NA,NA
NA,NA,NA
-0.79709933183888,-0.368248097591634,-0.986013297183269
NA,NA,NA
NA,NA,NA
-1.05031947067344,1.22749365863878,-1.97202659436654
-1.38067171150217,-1.96398985382205,NA
-0.405627189930361,-0.368248097591634,0.986013297183269
0.259929807077028,1.22749365863878,-0.986013297183269
0.615088281539083,-0.368248097591634,0
0.571623224359861,NA,0.986013297183269
-1.58930795614451,-0.368248097591634,-0.986013297183269
-1.39815812042784,-0.368248097591634,NA
-0.805773107742529,1.22749365863878,-1.97202659436654
0.717202694741983,-0.368248097591634,0.986013297183269
-0.880955215104476,-1.96398985382205,NA
-0.822052124743828,-0.368248097591634,0.986013297183269
-0.745348742861972,-0.368248097591634,-0.986013297183269
0.88608246899128,1.22749365863878,0.986013297183269
1.88273210608418,1.22749365863878,NA
0.542813101796974,1.22749365863878,0.986013297183269
NA,NA,NA
NA,NA,NA
-0.725014462774953,-0.368248097591634,0
-0.540601529781505,NA,-0.986013297183269
1.29137838789692,1.22749365863878,0.986013297183269
0.483225393237819,-0.368248097591634,0
-0.348199458933825,1.22749365863878,0.986013297183269
0.991823445018508,-0.368248097591634,0
-0.712156373016955,-0.368248097591634,-0.986013297183269
NA,1.22749365863878,NA
NA,NA,NA
-0.354907915302417,-0.368248097591634,-1.97202659436654
-1.57197136203977,-1.96398985382205,-0.986013297183269
-0.269643431284446,-0.368248097591634,0
0.25447904483981,-0.368248097591634,0.986013297183269
-0.607307814518495,-0.368248097591634,0
-0.461086365693443,-0.368248097591634,0
1.10992488818137,NA,NA
1.23546645256902,1.22749365863878,0.986013297183269
0.946773669809681,1.22749365863878,0.986013297183269
-0.110522324894981,-0.368248097591634,0
