"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21c_num"
0.650543012281822,-1.96398985382205,0.986013297183269
NA,NA,NA
0.603249285554889,-0.368248097591634,0.986013297183269
NA,NA,NA
-0.985654915820881,-0.368248097591634,0
-0.974165191447499,-0.368248097591634,0.986013297183269
NA,NA,NA
0.982330726743304,1.22749365863878,0.986013297183269
-0.109155359612907,-0.368248097591634,-0.986013297183269
1.11676093170634,1.22749365863878,-0.986013297183269
NA,NA,NA
NA,NA,NA
-1.66577425650455,-0.368248097591634,-0.986013297183269
NA,NA,NA
NA,NA,NA
-0.807508363595039,1.22749365863878,-1.97202659436654
-0.708839865304314,-1.96398985382205,NA
0.304138623451923,-0.368248097591634,0.986013297183269
-0.428358692537463,1.22749365863878,-0.986013297183269
2.33810342861826,-0.368248097591634,0
0.789863667598281,NA,0.986013297183269
-1.64924123612597,-0.368248097591634,-0.986013297183269
-0.996320216292038,-0.368248097591634,NA
-0.333940470648834,1.22749365863878,-1.97202659436654
0.675796366718154,-0.368248097591634,0.986013297183269
-0.844426144081191,-1.96398985382205,NA
-1.10907039253975,-0.368248097591634,0.986013297183269
-1.27764080692664,-0.368248097591634,-0.986013297183269
1.386011721979,1.22749365863878,0.986013297183269
-0.157628359286003,1.22749365863878,NA
-0.482502854416892,1.22749365863878,0.986013297183269
NA,NA,NA
NA,NA,NA
1.95946423615227,-0.368248097591634,0
-0.976979612499975,NA,-0.986013297183269
0.826913829659493,1.22749365863878,0.986013297183269
0.181073917613734,-0.368248097591634,0
0.138097354050395,1.22749365863878,0.986013297183269
1.57705244962873,-0.368248097591634,0
-0.0436361259140343,-0.368248097591634,-0.986013297183269
NA,1.22749365863878,NA
NA,NA,NA
-1.14978120674004,-0.368248097591634,-1.97202659436654
-1.17206455941652,-1.96398985382205,-0.986013297183269
-0.482023780124419,-0.368248097591634,0
0.109132846626939,-0.368248097591634,0.986013297183269
0.377694354048173,-0.368248097591634,0
-0.50993048037451,-0.368248097591634,0
0.921256984039963,NA,NA
1.56313594949386,1.22749365863878,0.986013297183269
0.276129529557815,1.22749365863878,0.986013297183269
0.0878936746861052,-0.368248097591634,0
