"PROFICIENCIA_LP_SAEB","TX_RESP_Q22e_num","TX_RESP_Q19_num"
-0.666962588215707,-0.966052751433397,NA
-1.12120256412265,0.676236926003377,-0.327730693416725
-1.14889499001039,-0.966052751433397,-0.327730693416725
NA,NA,NA
-0.763622993894746,0.676236926003377,-0.327730693416725
1.15459545184557,0.676236926003377,-0.327730693416725
1.21612039093255,-0.966052751433397,-0.327730693416725
0.807279614020347,0.676236926003377,-0.327730693416725
-1.54263490060124,0.676236926003377,-0.327730693416725
NA,NA,NA
-0.803486439707624,0.676236926003377,-0.327730693416725
NA,NA,NA
0.496982380301969,-0.966052751433397,-0.327730693416725
0.588333392197415,-0.966052751433397,-0.327730693416725
0.589947688823766,-0.966052751433397,-0.327730693416725
NA,NA,NA
1.22659552974948,-0.966052751433397,-0.327730693416725
1.72539018430541,-0.966052751433397,NA
-0.197216159330174,-0.966052751433397,-0.327730693416725
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.291747506172851,-0.966052751433397,-0.327730693416725
0.936346639699947,-0.966052751433397,-0.327730693416725
NA,NA,NA
-1.39505912552383,0.676236926003377,2.94957624075052
1.542459527929,-0.966052751433397,-0.327730693416725
NA,NA,NA
-0.858386435241138,0.676236926003377,-0.327730693416725
-0.948660853142034,2.31852660344015,-0.327730693416725
NA,NA,NA
NA,NA,NA
0.392935263081571,0.676236926003377,2.94957624075052
-1.52580595316145,-0.966052751433397,2.94957624075052
0.367913039725262,-0.966052751433397,-0.327730693416725
0.0452862260573297,-0.966052751433397,-0.327730693416725
0.99962147416098,0.676236926003377,-0.327730693416725
-1.99961400457963,NA,NA
-0.735257266627501,0.676236926003377,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.396849361422312,0.676236926003377,NA
NA,NA,NA
-0.61872200943313,0.676236926003377,-0.327730693416725
0.944152743861463,0.676236926003377,-0.327730693416725
0.586719074716135,0.676236926003377,-0.327730693416725
NA,NA,NA
0.722632815263114,0.676236926003377,-0.327730693416725
-0.312278412041485,2.31852660344015,-0.327730693416725
0.983090126556584,-0.966052751433397,-0.327730693416725
NA,NA,NA
