"PROFICIENCIA_MT_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num"
1.48077189519373,-1.01816082971891,-0.571086942321805,-0.210534961779325
-0.988868219888439,0.124672754659458,-0.571086942321805,1.41359188623261
1.67260809641374,1.26750633903783,-0.571086942321805,1.41359188623261
-0.700993059007969,-1.01816082971891,-1.87982785180928,-0.210534961779325
NA,NA,NA,NA
NA,NA,NA,NA
1.32882558892837,-1.01816082971891,-0.571086942321805,-1.83466180979126
-1.80595719802549,1.26750633903783,2.04639487665313,1.41359188623261
0.0170168444205716,0.124672754659458,-0.571086942321805,-0.210534961779325
-0.681660352037889,-1.01816082971891,-0.571086942321805,-0.210534961779325
0.916189033055023,-1.01816082971891,-0.571086942321805,-0.210534961779325
1.84792314286902,-1.01816082971891,-0.571086942321805,-0.210534961779325
-1.27960880440789,-2.16099441409728,2.04639487665313,NA
1.17901087734384,-1.01816082971891,-1.87982785180928,-0.210534961779325
0.108821764687575,1.26750633903783,-0.571086942321805,1.41359188623261
0.0175308112414585,0.124672754659458,0.737653967165665,-0.210534961779325
-0.189262866467023,0.124672754659458,0.737653967165665,-0.210534961779325
1.11225492331577,-1.01816082971891,-1.87982785180928,-1.83466180979126
0.671747689491796,1.26750633903783,0.737653967165665,1.41359188623261
0.914977655198718,-1.01816082971891,-0.571086942321805,-1.83466180979126
0.668891018658277,0.124672754659458,-0.571086942321805,-0.210534961779325
0.862647679177295,-1.01816082971891,-0.571086942321805,-1.83466180979126
-1.13714686621395,-1.01816082971891,-0.571086942321805,-0.210534961779325
0.741082204379743,-1.01816082971891,-0.571086942321805,-0.210534961779325
0.957140388022377,0.124672754659458,0.737653967165665,-0.210534961779325
0.799368646869995,-1.01816082971891,0.737653967165665,-1.83466180979126
-0.292871544053521,0.124672754659458,-0.571086942321805,-0.210534961779325
0.597285124702228,0.124672754659458,-0.571086942321805,-0.210534961779325
-1.16617796818908,1.26750633903783,2.04639487665313,1.41359188623261
0.774398325630156,-1.01816082971891,-0.571086942321805,-1.83466180979126
-1.39156179715404,0.124672754659458,-0.571086942321805,1.41359188623261
-0.0487883621639067,-1.01816082971891,-0.571086942321805,-0.210534961779325
-1.98935301162587,1.26750633903783,0.737653967165665,1.41359188623261
NA,NA,NA,NA
0.109283292825721,1.26750633903783,0.737653967165665,1.41359188623261
-1.45812993056484,1.26750633903783,-0.571086942321805,-0.210534961779325
-1.31603344804906,1.26750633903783,-0.571086942321805,-0.210534961779325
0.78609723163419,-2.16099441409728,-0.571086942321805,-0.210534961779325
1.18641463061626,1.26750633903783,2.04639487665313,-0.210534961779325
-1.09905072327921,1.26750633903783,2.04639487665313,1.41359188623261
1.51351577573687,0.124672754659458,0.737653967165665,-0.210534961779325
0.143930179156977,1.26750633903783,0.737653967165665,1.41359188623261
0.091988973578277,0.124672754659458,-0.571086942321805,-1.83466180979126
-0.473448537494015,0.124672754659458,-0.571086942321805,1.41359188623261
-1.08175059487813,1.26750633903783,-0.571086942321805,-0.210534961779325
-1.40001823158368,1.26750633903783,2.04639487665313,-0.210534961779325
-0.432284614393947,-1.01816082971891,-0.571086942321805,-0.210534961779325
-1.14907438716072,0.124672754659458,0.737653967165665,1.41359188623261
-0.839391298864801,0.124672754659458,-0.571086942321805,-0.210534961779325
0.316378369222376,-1.01816082971891,-0.571086942321805,-0.210534961779325
0.141000724578018,0.124672754659458,-0.571086942321805,-0.210534961779325
-0.724086606826074,0.124672754659458,0.737653967165665,-0.210534961779325
-0.351436070467391,0.124672754659458,0.737653967165665,-0.210534961779325
-0.827254127387143,0.124672754659458,0.737653967165665,-0.210534961779325
0.0237755732402797,-1.01816082971891,0.737653967165665,-0.210534961779325
-0.312661428809034,1.26750633903783,0.737653967165665,1.41359188623261
0.608256063001766,1.26750633903783,-0.571086942321805,-0.210534961779325
1.5477375258027,0.124672754659458,-0.571086942321805,-0.210534961779325
NA,NA,NA,NA
NA,NA,NA,NA
