"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q23a_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.118672810153818,-1.71920964928127,-0.210534961779325,-0.414591840448154,-0.338668219686345,-0.285885937448433
-1.11492087445873,1.06186478337961,1.41359188623261,-0.414591840448154,-0.338668219686345,-0.285885937448433
0.452756144378618,-0.32867243295083,1.41359188623261,-0.414591840448154,-0.338668219686345,-0.285885937448433
-0.377789851655381,1.06186478337961,-0.210534961779325,-0.414591840448154,-0.338668219686345,-0.285885937448433
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.589125163207664,-0.32867243295083,-1.83466180979126,-0.414591840448154,-0.338668219686345,-0.285885937448433
-1.12039687567179,1.06186478337961,1.41359188623261,-0.414591840448154,-0.338668219686345,-0.285885937448433
-0.00958819177235346,1.06186478337961,-0.210534961779325,-0.414591840448154,-0.338668219686345,-0.285885937448433
0.629968050093039,-0.32867243295083,-0.210534961779325,-2.13674256230971,-0.338668219686345,-0.285885937448433
0.67972963954326,-0.32867243295083,-0.210534961779325,-0.414591840448154,-0.338668219686345,-0.285885937448433
1.25950642449347,-1.71920964928127,-0.210534961779325,-0.414591840448154,-0.338668219686345,-0.285885937448433
-2.11348413176748,1.06186478337961,NA,NA,-0.338668219686345,NA
0.541563188003952,-1.71920964928127,-0.210534961779325,-0.414591840448154,-0.338668219686345,-0.285885937448433
-1.29461191133661,1.06186478337961,1.41359188623261,1.30755888141341,2.17715284084079,-0.285885937448433
0.475245086064678,-0.32867243295083,-0.210534961779325,-0.414591840448154,-0.338668219686345,-0.285885937448433
0.573501544048386,-0.32867243295083,-0.210534961779325,1.30755888141341,-0.338668219686345,-0.285885937448433
0.786559198413998,-0.32867243295083,-1.83466180979126,-0.414591840448154,-0.338668219686345,-0.285885937448433
-0.620526135733233,1.06186478337961,1.41359188623261,1.30755888141341,-0.338668219686345,-0.285885937448433
1.73768079032017,-0.32867243295083,-1.83466180979126,-2.13674256230971,-0.338668219686345,-0.285885937448433
0.643376748687693,-0.32867243295083,-0.210534961779325,1.30755888141341,-0.338668219686345,-0.285885937448433
-0.926971640105651,1.06186478337961,-1.83466180979126,-0.414591840448154,-0.338668219686345,3.43063124938119
-0.47817986053217,-0.32867243295083,-0.210534961779325,-0.414591840448154,-0.338668219686345,3.43063124938119
0.572822221820801,-0.32867243295083,-0.210534961779325,-0.414591840448154,-0.338668219686345,-0.285885937448433
-0.193313974105188,1.06186478337961,-0.210534961779325,1.30755888141341,-0.338668219686345,-0.285885937448433
0.716229942016361,-0.32867243295083,-1.83466180979126,-0.414591840448154,-0.338668219686345,-0.285885937448433
-0.244060348514709,-1.71920964928127,-0.210534961779325,-0.414591840448154,-0.338668219686345,-0.285885937448433
0.368341221976913,1.06186478337961,-0.210534961779325,-0.414591840448154,-0.338668219686345,-0.285885937448433
-2.05242737866123,-0.32867243295083,1.41359188623261,1.30755888141341,2.17715284084079,3.43063124938119
0.0542236557796122,1.06186478337961,-1.83466180979126,-0.414591840448154,2.17715284084079,-0.285885937448433
-1.33448767439897,-0.32867243295083,1.41359188623261,1.30755888141341,-0.338668219686345,-0.285885937448433
1.23902248203577,-0.32867243295083,-0.210534961779325,-0.414591840448154,-0.338668219686345,-0.285885937448433
-1.67578823401041,-0.32867243295083,1.41359188623261,1.30755888141341,NA,NA
NA,NA,NA,NA,NA,NA
-0.134697412032817,1.06186478337961,1.41359188623261,1.30755888141341,2.17715284084079,-0.285885937448433
-0.227015553774088,-0.32867243295083,-0.210534961779325,-0.414591840448154,NA,NA
1.08702393559458,-0.32867243295083,-0.210534961779325,-2.13674256230971,-0.338668219686345,-0.285885937448433
1.05812374454751,-1.71920964928127,-0.210534961779325,-0.414591840448154,-0.338668219686345,-0.285885937448433
