"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.5527026537552,-2.11554354139178,-2.02259958738973,0.402199833269922,0.428174419288838,-0.428174419288837,0.199637352376172,-1.02353263143832,-1.01813769273646,-0.288675134594813,-0.809173593712687,2.24776501272877
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.272377003883564,-0.661107356684931,0.449466574975494,0.402199833269922,1.71269767715535,-0.428174419288837,-2.1960108761379,-1.02353263143832,-1.01813769273646,-0.288675134594813,1.13284303119776,0.793328828021918
0.807772901583623,0.793328828021918,0.449466574975494,-1.20659949980977,-0.856348838577675,-0.428174419288837,1.39746146663321,0.511766315719159,1.20325363687036,-0.288675134594813,-0.809173593712687,-0.661107356684931
-0.747631701135151,-0.661107356684931,0.449466574975494,-1.20659949980977,0.428174419288838,-0.428174419288837,-0.998186761880863,0.511766315719159,0.0925579720669508,-2.02072594216369,1.13284303119776,0.793328828021918
0.445101066563886,0.793328828021918,0.449466574975494,0.402199833269922,0.428174419288838,2.14087209644419,0.199637352376172,0.511766315719159,1.20325363687036,1.44337567297406,1.13284303119776,-0.661107356684931
1.02859388441716,0.793328828021918,0.449466574975494,2.01099916634961,-0.856348838577675,2.14087209644419,1.39746146663321,2.04706526287664,1.20325363687036,1.44337567297406,1.13284303119776,-0.661107356684931
1.6289248507936,0.793328828021918,0.449466574975494,0.402199833269922,-0.856348838577675,-0.428174419288837,0.199637352376172,0.511766315719159,0.0925579720669508,-0.288675134594813,-0.809173593712687,-0.661107356684931
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.252699992446739,0.793328828021918,-2.02259958738973,0.402199833269922,-0.856348838577675,-0.428174419288837,-0.998186761880863,-1.02353263143832,-2.12883335753987,-0.288675134594813,-0.809173593712687,0.793328828021918
-1.29082317410483,-0.661107356684931,0.449466574975494,-1.20659949980977,-0.856348838577675,-0.428174419288837,0.199637352376172,-1.02353263143832,0.0925579720669508,-0.288675134594813,-0.809173593712687,-0.661107356684931
0.877161779898564,NA,NA,0.402199833269922,-0.856348838577675,-0.428174419288837,0.199637352376172,0.511766315719159,0.0925579720669508,1.44337567297406,1.13284303119776,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.329607439226454,-0.661107356684931,0.449466574975494,0.402199833269922,1.71269767715535,-0.428174419288837,0.199637352376172,0.511766315719159,0.0925579720669508,-0.288675134594813,-0.809173593712687,-0.661107356684931
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.886466526472023,0.793328828021918,0.449466574975494,-1.20659949980977,0.428174419288838,-0.428174419288837,0.199637352376172,-1.02353263143832,0.0925579720669508,-0.288675134594813,-0.809173593712687,-0.661107356684931
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
