"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num"
NA,NA,NA,NA
-0.208263682947332,1.0097322930316,1.71294036089779,1.94239058625614
NA,NA,NA,NA
0.838364838508793,-0.293148085073691,-1.79858737894268,-1.91106170583266
1.89409485533117,NA,1.71294036089779,0.65790648889321
1.52508582857718,1.0097322930316,-0.0428235090224449,0.65790648889321
NA,NA,NA,NA
-1.12049457746487,-0.293148085073691,1.71294036089779,1.94239058625614
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.0264861035791232,-0.293148085073691,-0.0428235090224449,-0.626577608469723
0.33733724054906,-0.293148085073691,-0.0428235090224449,0.65790648889321
NA,NA,NA,NA
1.26424407523315,1.0097322930316,-1.79858737894268,-0.626577608469723
1.43912033197324,-1.59602846317899,-0.0428235090224449,-0.626577608469723
-0.485052521429419,-0.293148085073691,-0.0428235090224449,0.65790648889321
NA,NA,NA,NA
-0.948063425920037,1.0097322930316,-0.0428235090224449,-0.626577608469723
NA,NA,NA,NA
-1.35193653042007,-0.293148085073691,1.71294036089779,1.94239058625614
-0.718720612513368,1.0097322930316,-0.0428235090224449,-0.626577608469723
-0.52067852110668,1.0097322930316,1.71294036089779,0.65790648889321
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.29513241627888,-0.293148085073691,-0.0428235090224449,0.65790648889321
0.443807049730149,1.0097322930316,-0.0428235090224449,-0.626577608469723
1.27698151352229,-1.59602846317899,-0.0428235090224449,-1.91106170583266
0.553889456165952,-1.59602846317899,-0.0428235090224449,-0.626577608469723
-0.199432969511911,1.0097322930316,-0.0428235090224449,0.65790648889321
-1.11637920215075,1.0097322930316,-0.0428235090224449,0.65790648889321
-0.636229099708285,-1.59602846317899,-0.0428235090224449,0.65790648889321
-0.120771769125275,-1.59602846317899,-0.0428235090224449,0.65790648889321
-0.661882812914518,1.0097322930316,-0.0428235090224449,0.65790648889321
1.53649251741329,-0.293148085073691,-0.0428235090224449,0.65790648889321
-1.55581221049887,1.0097322930316,1.71294036089779,0.65790648889321
-0.0673833093875697,-1.59602846317899,-1.79858737894268,-0.626577608469723
-1.38443583339811,1.0097322930316,1.71294036089779,-1.91106170583266
NA,NA,NA,NA
1.18360549443332,-1.59602846317899,-0.0428235090224449,-0.626577608469723
-0.548531155148277,1.0097322930316,-1.79858737894268,-1.91106170583266
-0.196779237039647,-0.293148085073691,-0.0428235090224449,-0.626577608469723
-0.437203499581435,-0.293148085073691,-0.0428235090224449,-0.626577608469723
1.37963009817165,-0.293148085073691,-1.79858737894268,-0.626577608469723
-1.15798389530364,1.0097322930316,-0.0428235090224449,0.65790648889321
1.52257332928322,-0.293148085073691,-0.0428235090224449,-0.626577608469723
1.2814027008612,-0.293148085073691,-1.79858737894268,-0.626577608469723
-0.680068995693262,-0.293148085073691,-0.0428235090224449,-0.626577608469723
0.225787998193275,-1.59602846317899,-0.0428235090224449,-0.626577608469723
-1.12391542494648,1.0097322930316,-0.0428235090224449,0.65790648889321
-0.839272890401479,1.0097322930316,-0.0428235090224449,0.65790648889321
0.476334845087729,-0.293148085073691,-0.0428235090224449,0.65790648889321
0.222158523434653,1.0097322930316,-0.0428235090224449,0.65790648889321
NA,NA,NA,NA
