"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num"
-0.489489962500843,-0.777911471600814,-0.535248244490174,-2.00535349998553,0.28565899509244,0.451596628114596
2.31220393573201,-0.777911471600814,-0.535248244490174,-0.577813720334812,0.28565899509244,0.451596628114596
0.4725608649881,0.900739598695679,-0.535248244490174,-0.577813720334812,0.28565899509244,0.451596628114596
NA,NA,NA,NA,NA,NA
-0.635173640728772,-2.45656254189731,0.7136643259869,-0.577813720334812,-1.04741631533895,0.451596628114596
-0.52224881357129,0.900739598695679,-0.535248244490174,0.849726059315901,0.28565899509244,0.451596628114596
0.295328019606498,0.900739598695679,-1.78416081496725,-2.00535349998553,-1.04741631533895,0.451596628114596
-0.834698491252219,-0.777911471600814,-0.535248244490174,-0.577813720334812,0.28565899509244,-0.812873930606273
1.0472167695816,0.900739598695679,-0.535248244490174,-0.577813720334812,0.28565899509244,-0.812873930606273
0.113030359321491,-0.777911471600814,-0.535248244490174,-0.577813720334812,0.28565899509244,0.451596628114596
-0.246915850189543,0.900739598695679,0.7136643259869,0.849726059315901,-1.04741631533895,1.71606718683547
1.3611915739852,-0.777911471600814,-0.535248244490174,-0.577813720334812,-1.04741631533895,-0.812873930606273
2.03657609203037,0.900739598695679,-0.535248244490174,-2.00535349998553,-1.04741631533895,-2.07734448932714
0.955652213972708,-0.777911471600814,-1.78416081496725,-2.00535349998553,-1.04741631533895,0.451596628114596
0.0955469704534568,-2.45656254189731,-0.535248244490174,0.849726059315901,-2.38049162577033,-0.812873930606273
0.842956990431367,-0.777911471600814,-0.535248244490174,-0.577813720334812,-1.04741631533895,0.451596628114596
1.9142491276048,-0.777911471600814,-0.535248244490174,-0.577813720334812,0.28565899509244,-0.812873930606273
-0.999736333757892,0.900739598695679,-0.535248244490174,0.849726059315901,0.28565899509244,0.451596628114596
0.422360895985636,-0.777911471600814,-0.535248244490174,0.849726059315901,0.28565899509244,0.451596628114596
0.650604598816461,0.900739598695679,0.7136643259869,0.849726059315901,-1.04741631533895,-2.07734448932714
0.223191359166307,-0.777911471600814,-0.535248244490174,-0.577813720334812,-1.04741631533895,-0.812873930606273
0.0936870925126733,-0.777911471600814,-0.535248244490174,-2.00535349998553,1.61873430552383,1.71606718683547
-0.859173082120035,-0.777911471600814,-0.535248244490174,-0.577813720334812,0.28565899509244,-0.812873930606273
NA,NA,NA,NA,NA,NA
-0.674854806227571,0.900739598695679,1.96257689646397,0.849726059315901,0.28565899509244,0.451596628114596
-0.0662363775523325,0.900739598695679,-0.535248244490174,-0.577813720334812,0.28565899509244,1.71606718683547
-1.02882014316451,0.900739598695679,0.7136643259869,0.849726059315901,1.61873430552383,0.451596628114596
NA,NA,NA,NA,NA,NA
-1.53046441137523,NA,-1.78416081496725,0.849726059315901,1.61873430552383,-2.07734448932714
2.28694020811136,-0.777911471600814,0.7136643259869,0.849726059315901,-2.38049162577033,-2.07734448932714
NA,NA,NA,NA,NA,NA
0.0496094037168046,0.900739598695679,0.7136643259869,0.849726059315901,0.28565899509244,0.451596628114596
0.159996374688121,0.900739598695679,-0.535248244490174,0.849726059315901,1.61873430552383,-0.812873930606273
-0.31211815276846,0.900739598695679,0.7136643259869,0.849726059315901,1.61873430552383,0.451596628114596
-0.454144908536847,-0.777911471600814,-0.535248244490174,0.849726059315901,1.61873430552383,0.451596628114596
0.315248982000215,-0.777911471600814,0.7136643259869,0.849726059315901,0.28565899509244,-0.812873930606273
-1.7216566333667,0.900739598695679,0.7136643259869,-0.577813720334812,-1.04741631533895,0.451596628114596
-1.01336461326126,0.900739598695679,1.96257689646397,0.849726059315901,0.28565899509244,0.451596628114596
-1.40299042534613,0.900739598695679,1.96257689646397,0.849726059315901,0.28565899509244,0.451596628114596
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.47403685425735,0.900739598695679,0.7136643259869,-0.577813720334812,0.28565899509244,-0.812873930606273
-0.2463684037297,0.900739598695679,-0.535248244490174,-0.577813720334812,-1.04741631533895,0.451596628114596
0.134649251159438,-0.777911471600814,-0.535248244490174,0.849726059315901,0.28565899509244,-0.812873930606273
-1.64622919677413,0.900739598695679,-0.535248244490174,0.849726059315901,0.28565899509244,0.451596628114596
-0.0825402667627628,-0.777911471600814,1.96257689646397,0.849726059315901,0.28565899509244,0.451596628114596
-0.599613469863281,0.900739598695679,1.96257689646397,0.849726059315901,0.28565899509244,1.71606718683547
0.0580737532422381,-0.777911471600814,0.7136643259869,0.849726059315901,0.28565899509244,0.451596628114596
