"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q19_num"
1.46142550298936,1.29996664634389,-0.423021711524423
NA,NA,NA
-1.48642887382825,1.29996664634389,1.69208684609769
-0.567416781969062,-0.0787858573541747,1.69208684609769
NA,NA,NA
0.160112644225938,-1.45753836105224,-0.423021711524423
-1.7498542550151,-0.0787858573541747,1.69208684609769
-0.422360040024854,-0.0787858573541747,-0.423021711524423
0.265423836053506,-1.45753836105224,-0.423021711524423
0.827274017094011,-0.0787858573541747,-0.423021711524423
-0.783208935838805,1.29996664634389,-0.423021711524423
0.306847443543784,-1.45753836105224,-0.423021711524423
-0.772177037587359,-0.0787858573541747,1.69208684609769
NA,NA,NA
0.0714877961112866,1.29996664634389,3.80719540371981
0.353024143219062,-1.45753836105224,-0.423021711524423
-0.538376347120297,-1.45753836105224,-0.423021711524423
-1.35893760901773,1.29996664634389,-0.423021711524423
-0.310941707236673,1.29996664634389,-0.423021711524423
-1.22497229075778,1.29996664634389,-0.423021711524423
-2.14240880410953,-0.0787858573541747,-0.423021711524423
0.404594966768911,-0.0787858573541747,NA
-0.045121114783122,-0.0787858573541747,-0.423021711524423
0.787135222597127,-1.45753836105224,-0.423021711524423
0.523502158834912,NA,-0.423021711524423
-1.03744936686813,1.29996664634389,-0.423021711524423
1.53655539299641,-1.45753836105224,-0.423021711524423
1.54157982999661,-0.0787858573541747,-0.423021711524423
-0.0215786450966119,-0.0787858573541747,1.69208684609769
0.665859076841934,-0.0787858573541747,-0.423021711524423
0.0714310202927339,-0.0787858573541747,-0.423021711524423
-0.503981967444819,-0.0787858573541747,-0.423021711524423
0.895799705243821,-0.0787858573541747,-0.423021711524423
1.46452959453509,-0.0787858573541747,-0.423021711524423
0.727502331898033,-0.0787858573541747,-0.423021711524423
-0.256306946417658,-1.45753836105224,-0.423021711524423
1.89085824996445,-0.0787858573541747,-0.423021711524423
-1.25891117577726,1.29996664634389,-0.423021711524423
0.525488965686053,1.29996664634389,-0.423021711524423
NA,NA,NA
NA,NA,NA
