"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num"
0.38900597334439,0.560331814680525,-0.878142816282335,-1.42220215143192,1.47921189748938,0.55161972705086,1.25
-0.00693545842636588,0.560331814680525,0.390285696125482,1.21150553640497,-0.78311218102379,0.55161972705086,-1.25
1.96088871557813,-1.26074658303118,0.390285696125482,-1.42220215143192,-0.78311218102379,-0.882591563281376,0
-1.04662952987349,0.560331814680525,-0.878142816282335,-1.42220215143192,-0.78311218102379,0.55161972705086,0
1.77387609279937,-1.26074658303118,0.390285696125482,-0.105348307513475,-1.91427422028038,-2.31680285361361,-1.25
-1.12827303385169,0.560331814680525,0.390285696125482,1.21150553640497,0.348049858232795,-0.882591563281376,1.25
-1.3039945168712,-1.26074658303118,-0.878142816282335,-0.105348307513475,0.348049858232795,0.55161972705086,0
-0.0631880944983432,-3.08182498074289,-0.878142816282335,-0.105348307513475,0.348049858232795,0.55161972705086,0
1.76707409606592,0.560331814680525,1.6587142085333,-0.105348307513475,0.348049858232795,-2.31680285361361,-1.25
0.296128095994677,0.560331814680525,1.6587142085333,-1.42220215143192,1.47921189748938,0.55161972705086,0
0.2733929198578,-1.26074658303118,-0.878142816282335,-0.105348307513475,-0.78311218102379,0.55161972705086,0
-0.0937255172838849,0.560331814680525,-0.878142816282335,-0.105348307513475,0.348049858232795,0.55161972705086,0
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.795583866748138,0.560331814680525,-0.878142816282335,1.21150553640497,-0.78311218102379,0.55161972705086,1.25
-0.0315750636250384,-1.26074658303118,0.390285696125482,-1.42220215143192,-0.78311218102379,0.55161972705086,0
NA,NA,NA,NA,NA,NA,NA
-1.46545574416892,0.560331814680525,0.390285696125482,1.21150553640497,1.47921189748938,0.55161972705086,1.25
NA,NA,NA,NA,NA,NA,NA
-0.209702180890253,0.560331814680525,-0.878142816282335,1.21150553640497,-0.78311218102379,0.55161972705086,0
-0.896265080883153,0.560331814680525,1.6587142085333,-0.105348307513475,-0.78311218102379,-2.31680285361361,-1.25
0.509884584989623,0.560331814680525,-0.878142816282335,-0.105348307513475,-0.78311218102379,0.55161972705086,1.25
-0.844822662807285,0.560331814680525,1.6587142085333,-0.105348307513475,1.47921189748938,0.55161972705086,0
-0.948089700863609,0.560331814680525,-0.878142816282335,2.52835938032341,1.47921189748938,0.55161972705086,1.25
NA,NA,NA,NA,NA,NA,NA
0.728398846498154,0.560331814680525,0.390285696125482,-0.105348307513475,0.348049858232795,0.55161972705086,-2.5
-0.452552494095991,0.560331814680525,-0.878142816282335,-0.105348307513475,0.348049858232795,0.55161972705086,0
1.01408344266775,0.560331814680525,1.6587142085333,NA,-1.91427422028038,-0.882591563281376,-1.25
-0.114987581874173,0.560331814680525,-0.878142816282335,-0.105348307513475,0.348049858232795,0.55161972705086,0
1.56407259781197,-1.26074658303118,0.390285696125482,-0.105348307513475,0.348049858232795,-0.882591563281376,1.25
NA,NA,NA,NA,NA,NA,NA
-0.875024838846252,0.560331814680525,-0.878142816282335,-0.105348307513475,0.348049858232795,0.55161972705086,0
NA,NA,NA,NA,NA,NA,NA
