"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num"
NA,NA,NA,NA,NA,NA
-0.123960419153094,0.660839512105241,-0.790945825204963,0.631175116511583,1.28880151156003,0.811824611439743
-0.120551823602734,-1.98251853631572,-0.790945825204963,-0.579998755713346,0.224790961318611,0.811824611439743
-0.120187926491476,-0.660839512105241,0.54612926026057,0.631175116511583,0.224790961318611,-0.528629979542158
-0.121721400762044,0.660839512105241,1.8832043457261,1.84234898873651,0.224790961318611,0.811824611439743
-0.121478617749905,-0.660839512105241,-0.790945825204963,-0.579998755713346,0.224790961318611,-1.86908457052406
-0.119550407094884,0.660839512105241,-0.790945825204963,0.631175116511583,-0.839219588922813,-0.528629979542158
-0.121265129442876,0.660839512105241,-0.790945825204963,-0.579998755713346,-0.839219588922813,-0.528629979542158
-0.122327479488908,-1.98251853631572,0.54612926026057,1.84234898873651,1.28880151156003,0.811824611439743
-0.120578513302643,0.660839512105241,0.54612926026057,0.631175116511583,1.28880151156003,-0.528629979542158
-0.120942285324195,0.660839512105241,0.54612926026057,-1.79117262793828,0.224790961318611,0.811824611439743
-0.120358331585511,0.660839512105241,-0.790945825204963,-0.579998755713346,1.28880151156003,-0.528629979542158
-0.121379647281678,0.660839512105241,-0.790945825204963,-0.579998755713346,0.224790961318611,-0.528629979542158
-0.120437558527244,-1.98251853631572,-0.790945825204963,-0.579998755713346,0.224790961318611,-0.528629979542158
-0.121318302613719,0.660839512105241,-0.790945825204963,1.84234898873651,1.28880151156003,-1.86908457052406
-0.121675160434593,0.660839512105241,-0.790945825204963,0.631175116511583,-0.839219588922813,0.811824611439743
-0.122796141088341,0.660839512105241,0.54612926026057,-0.579998755713346,1.28880151156003,0.811824611439743
-0.120544673880838,-0.660839512105241,-0.790945825204963,-1.79117262793828,-0.839219588922813,-0.528629979542158
-0.120186089170011,0.660839512105241,-0.790945825204963,-0.579998755713346,-0.839219588922813,-0.528629979542158
-0.120212753586344,-0.660839512105241,-0.790945825204963,-0.579998755713346,-1.90323013916424,-1.86908457052406
-0.120954699535716,0.660839512105241,0.54612926026057,0.631175116511583,0.224790961318611,0.811824611439743
-0.121036077778905,0.660839512105241,1.8832043457261,-0.579998755713346,1.28880151156003,0.811824611439743
-0.1209780472154,0.660839512105241,-0.790945825204963,0.631175116511583,-0.839219588922813,-0.528629979542158
NA,0.660839512105241,0.54612926026057,0.631175116511583,0.224790961318611,0.811824611439743
-0.119874505805359,0.660839512105241,-0.790945825204963,-0.579998755713346,0.224790961318611,0.811824611439743
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.122328538525405,0.660839512105241,0.54612926026057,0.631175116511583,0.224790961318611,0.811824611439743
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.12143819274146,0.660839512105241,0.54612926026057,0.631175116511583,-0.839219588922813,-0.528629979542158
-0.121631483842399,0.660839512105241,-0.790945825204963,-0.579998755713346,-1.90323013916424,-0.528629979542158
-0.122850912099063,0.660839512105241,1.8832043457261,1.84234898873651,1.28880151156003,0.811824611439743
-0.121509888123762,0.660839512105241,-0.790945825204963,-0.579998755713346,0.224790961318611,0.811824611439743
-0.121535959160896,0.660839512105241,0.54612926026057,-0.579998755713346,0.224790961318611,-0.528629979542158
-0.121016987471822,0.660839512105241,-0.790945825204963,-0.579998755713346,-0.839219588922813,-0.528629979542158
-0.121563166413426,0.660839512105241,-0.790945825204963,-0.579998755713346,0.224790961318611,-0.528629979542158
-0.122181016757781,0.660839512105241,-0.790945825204963,1.84234898873651,1.28880151156003,2.15227920242164
-0.119809396033846,-1.98251853631572,-0.790945825204963,-0.579998755713346,0.224790961318611,-0.528629979542158
-0.122911422602212,0.660839512105241,-0.790945825204963,-0.579998755713346,0.224790961318611,0.811824611439743
-0.121397057257293,0.660839512105241,0.54612926026057,-0.579998755713346,-0.839219588922813,0.811824611439743
-0.121529193957029,0.660839512105241,1.8832043457261,1.84234898873651,1.28880151156003,0.811824611439743
NA,-1.98251853631572,1.8832043457261,-0.579998755713346,1.28880151156003,2.15227920242164
8.12494022812332,-0.660839512105241,-0.790945825204963,0.631175116511583,-0.839219588922813,-0.528629979542158
-0.12138114799592,-0.660839512105241,-0.790945825204963,-0.579998755713346,-1.90323013916424,-1.86908457052406
-0.121251286335026,0.660839512105241,-0.790945825204963,-0.579998755713346,-0.839219588922813,-0.528629979542158
-0.120119864506308,-0.660839512105241,-0.790945825204963,-1.79117262793828,-1.90323013916424,-0.528629979542158
-0.12088902833359,0.660839512105241,-0.790945825204963,0.631175116511583,-0.839219588922813,0.811824611439743
-0.120489160469956,-0.660839512105241,-0.790945825204963,-0.579998755713346,-1.90323013916424,-0.528629979542158
-0.121170796832463,-0.660839512105241,1.8832043457261,0.631175116511583,1.28880151156003,0.811824611439743
-0.12114002406449,0.660839512105241,-0.790945825204963,-0.579998755713346,-0.839219588922813,-0.528629979542158
-0.121115777018799,-1.98251853631572,-0.790945825204963,-0.579998755713346,-0.839219588922813,-0.528629979542158
-0.121089736577931,-0.660839512105241,0.54612926026057,-0.579998755713346,-0.839219588922813,-0.528629979542158
-0.120907626371628,NA,-0.790945825204963,0.631175116511583,-0.839219588922813,-0.528629979542158
-0.121235627228917,0.660839512105241,1.8832043457261,1.84234898873651,1.28880151156003,2.15227920242164
