"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.874550030381159,0.308957190326662,1.32162754160639,0.291647914188641,0.874251540129589,-0.693282665636918,0.751007649922421,0.279716697214247,1.18431305092758,0.33652809039371,0.071174827921716,1.32115651815163,0.19201784934589,-0.398409536444798
1.91049793215528,-1.39030735646998,-1.44749683128319,0.291647914188641,-1.69021964425054,1.73320666409229,0.751007649922421,-0.951036770528442,-2.07254783912327,-1.77879133493818,-2.91816794479037,-1.40372880053611,-2.6242439410605,-0.398409536444798
0.905876489707444,0.308957190326662,-1.44749683128319,0.291647914188641,-1.69021964425054,-0.693282665636918,-0.176707682334688,-0.951036770528442,-0.986927542439654,-0.721131622272235,0.071174827921716,-0.495433694306862,0.19201784934589,-0.398409536444798
0.367358959883024,-1.39030735646998,-0.0629346448383995,0.291647914188641,-0.407984052060475,-0.693282665636918,-0.176707682334688,0.279716697214247,0.0986927542439653,1.39418780305966,-1.42349655843432,-1.40372880053611,-1.21611304585731,-0.398409536444798
-0.290425563287825,0.308957190326662,1.32162754160639,0.291647914188641,0.874251540129589,-0.693282665636918,-2.03213834684891,1.51047016495694,1.18431305092758,1.39418780305966,0.071174827921716,0.412861411922385,1.60014874454909,2.39045721866879
0.229212527618392,0.308957190326662,-0.0629346448383995,0.291647914188641,0.874251540129589,0.115547110939486,-0.176707682334688,0.279716697214247,-0.986927542439654,0.33652809039371,0.071174827921716,0.412861411922385,0.19201784934589,-0.398409536444798
1.49135035090539,0.308957190326662,-0.0629346448383995,0.291647914188641,0.874251540129589,0.92437688751589,0.751007649922421,0.279716697214247,0.0986927542439653,0.33652809039371,0.071174827921716,0.412861411922385,-1.21611304585731,-0.398409536444798
-0.617369020925154,0.308957190326662,-0.0629346448383995,0.291647914188641,0.874251540129589,-0.693282665636918,-0.176707682334688,0.279716697214247,0.0986927542439653,0.33652809039371,0.071174827921716,-0.495433694306862,0.19201784934589,-0.398409536444798
0.151668068563372,-1.39030735646998,-1.44749683128319,0.291647914188641,-0.407984052060475,-0.693282665636918,0.751007649922421,-0.951036770528442,-0.986927542439654,-0.721131622272235,0.071174827921716,-1.40372880053611,-1.21611304585731,-0.398409536444798
-0.0151256079893379,2.00822173712331,1.32162754160639,0.291647914188641,0.874251540129589,-0.693282665636918,0.751007649922421,0.279716697214247,-0.986927542439654,1.39418780305966,0.071174827921716,0.412861411922385,1.60014874454909,2.39045721866879
-1.38747161074918,0.308957190326662,-0.0629346448383995,0.291647914188641,0.874251540129589,-0.693282665636918,-1.1044230145918,1.51047016495694,0.0986927542439653,-1.77879133493818,1.56584621427776,1.32115651815163,0.19201784934589,2.39045721866879
