"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22h_num"
-1.24276500480735,0.952846229437213,-1.07161340756169
-0.947850358959039,0.952846229437213,1.11535273031931
-0.440920080127228,-2.15426104046674,-1.07161340756169
NA,NA,NA
-0.0554351085707007,0.952846229437213,0.0218696613788101
-0.763939211683761,-1.11855861716542,1.11535273031931
NA,NA,NA
NA,NA,NA
-1.25287462483084,-1.11855861716542,-1.07161340756169
0.509175017879328,0.952846229437213,0.0218696613788101
0.856444168075072,-1.11855861716542,0.0218696613788101
-1.15648411940996,0.952846229437213,0.0218696613788101
0.210363075507714,0.952846229437213,-1.07161340756169
-0.185123584622037,-2.15426104046674,0.0218696613788101
-1.70411647248791,-1.11855861716542,-1.07161340756169
-0.307904539764867,0.952846229437213,-2.1650964765022
-1.37477028473711,-1.11855861716542,0.0218696613788101
-0.715307316056783,0.952846229437213,0.0218696613788101
1.59987468016874,-0.0828561938641056,0.0218696613788101
-1.16390023242914,-1.11855861716542,-1.07161340756169
0.795312260313554,0.952846229437213,-1.07161340756169
1.8121642623513,0.952846229437213,0.0218696613788101
1.27092915307834,0.952846229437213,1.11535273031931
1.25363974794012,0.952846229437213,1.11535273031931
-0.550430460593037,-1.11855861716542,0.0218696613788101
0.331804982161089,-1.11855861716542,0.0218696613788101
-0.14934787797911,-0.0828561938641056,1.11535273031931
-0.8539393051797,-0.0828561938641056,-1.07161340756169
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.13801054153834,0.952846229437213,1.11535273031931
-0.0690721232354225,0.952846229437213,1.11535273031931
1.07875431075063,0.952846229437213,1.11535273031931
-0.136933494116923,-0.0828561938641056,0.0218696613788101
1.5230732274738,-0.0828561938641056,1.11535273031931
0.711015959479593,0.952846229437213,1.11535273031931
0.511455824183504,0.952846229437213,1.11535273031931
-1.11232312250424,-1.11855861716542,NA
-0.5420725591229,0.952846229437213,1.11535273031931
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.08154714042363,-0.0828561938641056,-1.07161340756169
-0.0733974692117928,0.952846229437213,0.0218696613788101
-0.606897971183144,-0.0828561938641056,1.11535273031931
-1.25553899677719,-1.11855861716542,-1.07161340756169
0.0618903299456257,-1.11855861716542,1.11535273031931
1.22945994754786,0.952846229437213,0.0218696613788101
0.551005516510299,0.952846229437213,-1.07161340756169
1.11664820657085,NA,0.0218696613788101
-0.0269488034856129,0.952846229437213,0.0218696613788101
NA,NA,NA
NA,NA,NA
-1.37926342536381,-1.11855861716542,0.0218696613788101
-0.91907806463516,-1.11855861716542,1.11535273031931
-0.338707648728377,-1.11855861716542,0.0218696613788101
-0.678562432170243,-0.0828561938641056,-2.1650964765022
-0.623781538137515,-1.11855861716542,-2.1650964765022
0.0222361986991706,-0.0828561938641056,-1.07161340756169
2.62354005796975,-0.0828561938641056,1.11535273031931
1.61536270541926,0.952846229437213,1.11535273031931
NA,NA,NA
NA,NA,NA
NA,NA,NA
