"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num"
1.39959930052962,0.232210182006412,1.16105091003206,0.288675134594813,1.36618661370027,2.01099916634961,0.288675134594813,1.57348552513816,0.809173593712687,0,0,1.35400640077266
0.262376797733266,1.62547127404488,-0.232210182006412,0.288675134594813,-1.15600405774638,0.402199833269922,-0.866025403784439,0.462789860334753,0.809173593712687,-2.34520787991171,0,-0.67700320038633
-1.26855067739029,1.62547127404488,-1.62547127404488,0.288675134594813,-1.15600405774638,0.402199833269922,-0.866025403784439,-0.647905804468655,-1.13284303119776,2.34520787991171,-1.6583123951777,-0.67700320038633
-1.3266522841249,-1.16105091003206,-0.232210182006412,0.288675134594813,0.105091277976944,-1.20659949980977,-0.866025403784439,-0.647905804468655,-1.13284303119776,0,0,-0.67700320038633
0.117097546425947,-1.16105091003206,-1.62547127404488,0.288675134594813,1.36618661370027,0.402199833269922,0.288675134594813,-1.75860146927206,-1.13284303119776,0,0,1.35400640077266
0.324224513362177,0.232210182006412,1.16105091003206,0.288675134594813,-1.15600405774638,0.402199833269922,1.44337567297406,-0.647905804468655,0.809173593712687,0,1.6583123951777,-0.67700320038633
-0.459400623146142,0.232210182006412,1.16105091003206,0.288675134594813,0.105091277976944,0.402199833269922,0.288675134594813,-0.647905804468655,-1.13284303119776,0,0,1.35400640077266
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.251000269590151,0.232210182006412,1.16105091003206,0.288675134594813,0.105091277976944,-1.20659949980977,1.44337567297406,1.57348552513816,0.809173593712687,0,0,-0.67700320038633
-0.808697425805271,-1.16105091003206,-0.232210182006412,-3.17542648054294,-1.15600405774638,-1.20659949980977,-0.866025403784439,-0.647905804468655,0.809173593712687,0,0,-0.67700320038633
0.682841353842369,0.232210182006412,-0.232210182006412,0.288675134594813,1.36618661370027,-1.20659949980977,-0.866025403784439,0.462789860334753,0.809173593712687,0,-1.6583123951777,-0.67700320038633
1.93055216076643,0.232210182006412,-0.232210182006412,0.288675134594813,0.105091277976944,0.402199833269922,1.44337567297406,0.462789860334753,0.809173593712687,0,1.6583123951777,1.35400640077266
-0.602390392603056,-1.16105091003206,-0.232210182006412,0.288675134594813,0.105091277976944,0.402199833269922,-0.866025403784439,0.462789860334753,-1.13284303119776,0,0,-0.67700320038633
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
