"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
1.65811843998646,0.232210182006412,1.36618661370027,-0.67700320038633,0.626783170528009,-0.511766315719159,-0.402199833269922,0,-1.01813769273646,0.161834718742538,1.35400640077266,1.13284303119776,-0.402199833269922
-1.06982367498928,1.62547127404488,-1.15600405774638,-0.67700320038633,-0.626783170528009,1.02353263143832,1.20659949980977,1.35400640077266,1.20325363687036,0.161834718742538,-0.67700320038633,-0.809173593712687,-0.402199833269922
-1.21472121131835,1.62547127404488,-1.15600405774638,1.35400640077266,-0.626783170528009,1.02353263143832,1.20659949980977,0,0.0925579720669508,2.10385134365299,-0.67700320038633,1.13284303119776,1.20659949980977
0.572680239099105,-1.16105091003206,0.105091277976944,-0.67700320038633,-0.626783170528009,-0.511766315719159,-0.402199833269922,-1.35400640077266,0.0925579720669508,-1.78018190616791,-0.67700320038633,-0.809173593712687,-0.402199833269922
1.11134564384261,-1.16105091003206,1.36618661370027,-0.67700320038633,1.88034951158403,-0.511766315719159,-0.402199833269922,0,0.0925579720669508,-1.78018190616791,1.35400640077266,1.13284303119776,-0.402199833269922
-1.18053960283956,0.232210182006412,-1.15600405774638,1.35400640077266,0.626783170528009,1.02353263143832,-0.402199833269922,0,1.20325363687036,0.161834718742538,-0.67700320038633,-0.809173593712687,2.81539883288945
0.685825261790162,0.232210182006412,0.105091277976944,-0.67700320038633,0.626783170528009,-0.511766315719159,-0.402199833269922,0,-1.01813769273646,0.161834718742538,1.35400640077266,1.13284303119776,-0.402199833269922
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.876879478329492,0.232210182006412,0.105091277976944,-0.67700320038633,-0.626783170528009,-0.511766315719159,-0.402199833269922,1.35400640077266,-1.01813769273646,0.161834718742538,-0.67700320038633,-0.809173593712687,-0.402199833269922
-0.745349780068454,-1.16105091003206,-1.15600405774638,1.35400640077266,0.626783170528009,1.02353263143832,1.20659949980977,1.35400640077266,1.20325363687036,0.161834718742538,-0.67700320038633,-0.809173593712687,-0.402199833269922
0.604585843085988,0.232210182006412,1.36618661370027,-0.67700320038633,-1.88034951158403,-2.04706526287664,-2.01099916634961,0,-1.01813769273646,0.161834718742538,-0.67700320038633,-0.809173593712687,-0.402199833269922
0.68020393930924,0.232210182006412,0.105091277976944,1.35400640077266,-0.626783170528009,1.02353263143832,1.20659949980977,-1.35400640077266,1.20325363687036,0.161834718742538,1.35400640077266,1.13284303119776,-0.402199833269922
-0.22544561956842,-1.16105091003206,0.105091277976944,-0.67700320038633,0.626783170528009,-0.511766315719159,-0.402199833269922,-1.35400640077266,-1.01813769273646,0.161834718742538,-0.67700320038633,-0.809173593712687,-0.402199833269922
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
