"PROFICIENCIA_LP_SAEB","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
1.77646908318183,-0.623652517216754,-0.474536248788393,-0.650479115634862
NA,NA,NA,NA
NA,NA,NA,NA
-0.349317059721521,1.68197194037246,1.84120064529897,1.72185648256287
0.575205769779834,0.529159711577852,0.683332198255286,0.535688683464004
0.492609841439319,-0.623652517216754,-0.474536248788393,0.535688683464004
NA,NA,NA,NA
1.2386484910641,-0.623652517216754,-0.474536248788393,-0.650479115634862
NA,NA,NA,NA
NA,NA,NA,NA
-0.258567773806588,-1.77646474601136,-1.63240469583207,-0.650479115634862
NA,NA,NA,NA
0.666320273925035,-0.623652517216754,0.683332198255286,-0.650479115634862
1.32949052831006,0.529159711577852,0.683332198255286,0.535688683464004
1.7496308042514,-0.623652517216754,-0.474536248788393,-0.650479115634862
-1.28093386666277,-1.77646474601136,-1.63240469583207,-0.650479115634862
NA,NA,NA,NA
-0.166614167361807,-0.623652517216754,-0.474536248788393,-0.650479115634862
-1.37860033430127,-0.623652517216754,-0.474536248788393,-0.650479115634862
0.722476469964827,-1.77646474601136,-1.63240469583207,-1.83664691473373
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.0313474254571906,-0.623652517216754,-0.474536248788393,-0.650479115634862
0.568003100195921,-0.623652517216754,-0.474536248788393,-0.650479115634862
NA,NA,NA,NA
-1.14193247636846,1.68197194037246,-0.474536248788393,-0.650479115634862
NA,NA,NA,NA
-0.435518663174359,0.529159711577852,0.683332198255286,0.535688683464004
2.19433553104461,-0.623652517216754,-0.474536248788393,-0.650479115634862
-1.56093222133688,0.529159711577852,0.683332198255286,0.535688683464004
NA,NA,NA,NA
1.34353935619332,0.529159711577852,0.683332198255286,0.535688683464004
-0.281951078808876,0.529159711577852,0.683332198255286,0.535688683464004
-0.887234769795609,1.68197194037246,1.84120064529897,1.72185648256287
-0.52818963250863,1.68197194037246,-0.474536248788393,-0.650479115634862
-0.0635971369079891,-0.623652517216754,-0.474536248788393,0.535688683464004
0.608346746289549,0.529159711577852,0.683332198255286,-0.650479115634862
-0.719866176687411,-0.623652517216754,-0.474536248788393,-0.650479115634862
-0.0219535254065766,1.68197194037246,1.84120064529897,1.72185648256287
-0.990514087124537,0.529159711577852,0.683332198255286,-0.650479115634862
-1.06869856645258,-0.623652517216754,0.683332198255286,1.72185648256287
NA,NA,NA,NA
-0.530992453572694,-1.77646474601136,-1.63240469583207,-1.83664691473373
NA,NA,NA,NA
-0.741995891947425,0.529159711577852,0.683332198255286,1.72185648256287
-0.359199337880978,1.68197194037246,1.84120064529897,1.72185648256287
-0.255886692152615,0.529159711577852,0.683332198255286,0.535688683464004
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.0331082539731811,-0.623652517216754,-0.474536248788393,1.72185648256287
NA,NA,NA,NA
NA,NA,NA,NA
0.479468219427962,-0.623652517216754,-0.474536248788393,-0.650479115634862
-1.87929603560558,1.68197194037246,1.84120064529897,1.72185648256287
NA,NA,NA,NA
0.576636155238445,-0.623652517216754,-0.474536248788393,-1.83664691473373
-0.592545561788351,-0.623652517216754,-1.63240469583207,-0.650479115634862
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.39693026724558,1.68197194037246,-0.474536248788393,-0.650479115634862
0.524958091314965,-0.623652517216754,-0.474536248788393,-0.650479115634862
NA,NA,NA,NA
NA,NA,NA,NA
0.951327174169445,-0.623652517216754,-0.474536248788393,-0.650479115634862
-2.66576526925621,0.529159711577852,0.683332198255286,0.535688683464004
-0.823352724585199,NA,-1.63240469583207,-0.650479115634862
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.890017518468996,0.529159711577852,-0.474536248788393,0.535688683464004
NA,NA,NA,NA
0.25497246115611,-0.623652517216754,-0.474536248788393,-0.650479115634862
NA,NA,NA,NA
NA,NA,NA,NA
1.21352463867918,-0.623652517216754,-0.474536248788393,-0.650479115634862
-0.216831410974153,-0.623652517216754,-0.474536248788393,-0.650479115634862
0.303827422882169,-0.623652517216754,-0.474536248788393,-0.650479115634862
-0.0350313841659766,0.529159711577852,0.683332198255286,0.535688683464004
NA,NA,NA,NA
0.272871889745332,-0.623652517216754,-0.474536248788393,-0.650479115634862
0.563307610096557,0.529159711577852,NA,0.535688683464004
NA,NA,NA,NA
0.142271676165986,-1.77646474601136,-0.474536248788393,-0.650479115634862
NA,NA,NA,NA
-0.850650419850376,1.68197194037246,1.84120064529897,1.72185648256287
-0.668009843969164,-0.623652517216754,-0.474536248788393,-0.650479115634862
1.24127883042722,-0.623652517216754,-1.63240469583207,-1.83664691473373
NA,NA,NA,NA
0.55748750353229,0.529159711577852,-0.474536248788393,0.535688683464004
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.574495405709973,0.529159711577852,0.683332198255286,0.535688683464004
-1.269519718463,0.529159711577852,1.84120064529897,0.535688683464004
-2.24131931659453,1.68197194037246,1.84120064529897,1.72185648256287
1.32297478676311,NA,NA,NA
NA,NA,NA,NA
NA,0.529159711577852,0.683332198255286,0.535688683464004
NA,NA,NA,NA
0.835809100380697,-0.623652517216754,-0.474536248788393,0.535688683464004
NA,NA,NA,NA
1.11102934103861,-0.623652517216754,-0.474536248788393,-0.650479115634862
NA,NA,NA,NA
