"PROFICIENCIA_LP_SAEB","TX_RESP_Q23a_num"
-0.81780148442133,-0.105985941773942
NA,NA
0.40844806380866,-0.105985941773942
0.0555495638821708,2.22570477725279
0.478262814940181,-0.105985941773942
0.105822501225691,-0.105985941773942
NA,NA
-0.225040185437244,-0.105985941773942
-0.661688972345187,-0.105985941773942
0.672374656520411,-0.105985941773942
-0.0271943058195861,-0.105985941773942
0.590342050240094,-0.105985941773942
0.398996158074001,-0.105985941773942
0.917283590895135,NA
NA,NA
-0.0329330781389952,-0.105985941773942
-0.193965032130843,-0.105985941773942
-0.795186923212149,-0.105985941773942
2.53680643819066,-2.43767666080067
0.63225206289375,-0.105985941773942
-0.704090570584383,-0.105985941773942
-0.566013705870174,-0.105985941773942
0.0951561445242169,-0.105985941773942
-0.709258716330053,-0.105985941773942
1.37852380749616,-2.43767666080067
-1.57332988432157,-0.105985941773942
1.50767408212267,-0.105985941773942
NA,NA
0.834807030348029,-2.43767666080067
-0.866727497511166,-0.105985941773942
-1.10853111459928,-0.105985941773942
0.778745347879909,-0.105985941773942
-1.38208393776586,-0.105985941773942
0.46594271488351,2.22570477725279
0.978563413008588,-0.105985941773942
-0.133583581409296,2.22570477725279
2.1634584715164,-0.105985941773942
-0.347950799496461,-0.105985941773942
NA,NA
0.614007221648715,-0.105985941773942
-0.71909878145192,-0.105985941773942
0.575536072079756,-0.105985941773942
-0.309683000641739,-0.105985941773942
-2.03335910944926,NA
NA,NA
0.731119809015463,-0.105985941773942
NA,NA
NA,NA
-0.255476134040031,2.22570477725279
-2.37803181985116,NA
1.3215219232973,-0.105985941773942
0.0155733869886549,-0.105985941773942
-0.64595325531244,-0.105985941773942
-0.375266327170375,-0.105985941773942
-1.39451910816964,2.22570477725279
