"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num"
0.321585252140961,0.0699964105325207,0.333647377200019,-0.136785200525505
NA,NA,NA,NA
-1.05771190771318,-0.863289063234423,1.4775812418858,0.957496403678533
NA,NA,NA,NA
NA,NA,NA,NA
-0.608298784206041,1.93656735806641,-0.81028648748576,-1.23106680472954
1.76456066124433,0.0699964105325207,0.333647377200019,-1.23106680472954
-0.480029920804909,-0.863289063234423,-0.81028648748576,-0.136785200525505
2.03165711648787,1.93656735806641,-0.81028648748576,-0.136785200525505
0.757197161069901,-0.863289063234423,-0.81028648748576,-1.23106680472954
-0.0159736761257304,-0.863289063234423,-1.95422035217154,-1.23106680472954
NA,NA,NA,NA
0.0135811929823779,-0.863289063234423,0.333647377200019,0.957496403678533
-0.717539573454882,-0.863289063234423,0.333647377200019,-0.136785200525505
1.53845561746858,1.00328188429946,-0.81028648748576,-0.136785200525505
-0.809111531886942,-0.863289063234423,-0.81028648748576,-0.136785200525505
0.327499681061009,-0.863289063234423,1.4775812418858,0.957496403678533
0.124923357865106,0.0699964105325207,-1.95422035217154,-1.23106680472954
0.331351330556865,0.0699964105325207,-0.81028648748576,-0.136785200525505
0.655803276315552,-0.863289063234423,0.333647377200019,0.957496403678533
0.381837457200505,1.00328188429946,-0.81028648748576,-0.136785200525505
-0.928638425178491,-0.863289063234423,0.333647377200019,0.957496403678533
0.118060656717835,1.93656735806641,0.333647377200019,0.957496403678533
0.257750071940472,-0.863289063234423,-0.81028648748576,-0.136785200525505
-0.900112946965206,-0.863289063234423,0.333647377200019,-1.23106680472954
-0.135621569248536,NA,1.4775812418858,0.957496403678533
-0.711692961549403,-0.863289063234423,-1.95422035217154,-1.23106680472954
NA,NA,NA,NA
-0.0552999300336916,-0.863289063234423,-0.81028648748576,-0.136785200525505
-1.51279077395817,-0.863289063234423,1.4775812418858,2.05177800788257
-1.18384215561102,0.0699964105325207,0.333647377200019,-0.136785200525505
0.207900996915793,0.0699964105325207,0.333647377200019,-0.136785200525505
NA,NA,NA,NA
-0.687841051253106,-0.863289063234423,1.4775812418858,2.05177800788257
NA,NA,NA,NA
NA,NA,NA,NA
-0.205246180903274,NA,-0.81028648748576,-0.136785200525505
1.25941327839279,-0.863289063234423,0.333647377200019,-0.136785200525505
-1.07485274142951,NA,1.4775812418858,2.05177800788257
0.846504173988022,0.0699964105325207,0.333647377200019,-1.23106680472954
-0.775075956933102,NA,0.333647377200019,-1.23106680472954
-1.60960022852766,NA,1.4775812418858,2.05177800788257
0.911287626415734,NA,-0.81028648748576,-1.23106680472954
-0.833624455814014,1.00328188429946,-0.81028648748576,-0.136785200525505
NA,NA,NA,NA
1.66410174706417,1.00328188429946,-0.81028648748576,-0.136785200525505
NA,NA,NA,NA
-0.475982791738989,0.0699964105325207,0.333647377200019,0.957496403678533
0.19988385981701,NA,-0.81028648748576,-0.136785200525505
-0.140003880934533,1.00328188429946,1.4775812418858,-0.136785200525505
NA,NA,NA,NA
0.614963489415077,0.0699964105325207,-0.81028648748576,-1.23106680472954
-1.53579682761696,-0.863289063234423,1.4775812418858,2.05177800788257
-0.404840673252637,NA,1.4775812418858,-1.23106680472954
-0.422625197516728,0.0699964105325207,-0.81028648748576,-0.136785200525505
-0.882526591156318,1.00328188429946,-0.81028648748576,-0.136785200525505
NA,NA,NA,NA
NA,NA,NA,NA
1.07388998372593,-0.863289063234423,0.333647377200019,-0.136785200525505
-0.411892238836621,1.93656735806641,0.333647377200019,-0.136785200525505
NA,NA,NA,NA
3.17436498386379,1.93656735806641,0.333647377200019,-0.136785200525505
NA,NA,NA,NA
NA,NA,NA,NA
