"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num"
-0.849605033459471,0.564673929860848
NA,NA
-1.17239289227853,1.80157872860366
NA,NA
NA,NA
-0.984458759846362,1.80157872860366
2.36639950045489,0.564673929860848
0.0161531349444496,0.564673929860848
0.679949641246318,-0.672230868881963
1.15363311536604,-0.672230868881963
1.00197080984623,-0.672230868881963
NA,NA
1.27350763535909,0.564673929860848
-0.258450451444992,-0.672230868881963
1.79512917318322,-0.672230868881963
-0.42885907494552,-0.672230868881963
-0.534786436799304,0.564673929860848
0.563474853207482,-0.672230868881963
-0.47763910626639,-0.672230868881963
2.4766744272317,0.564673929860848
-0.412893760117536,-0.672230868881963
0.994967256433063,-0.672230868881963
0.875641281977499,-0.672230868881963
-0.474812163293213,-1.90913566762477
0.378389336970236,0.564673929860848
0.25271421999135,NA
0.599998006133501,-0.672230868881963
NA,NA
-0.42821485232231,-0.672230868881963
-2.05132773115773,1.80157872860366
-1.04644861981937,-0.672230868881963
-0.991643479164348,0.564673929860848
NA,NA
-0.699865207542653,1.80157872860366
NA,NA
NA,NA
-0.0462551386149747,-0.672230868881963
0.465165952968352,-0.672230868881963
-0.208865454439655,-0.672230868881963
-0.943227030031302,-0.672230868881963
0.339978159306555,-1.90913566762477
-0.952159430714104,1.80157872860366
0.0804162750646808,-0.672230868881963
-0.798433074995424,-0.672230868881963
NA,NA
1.24652030636225,0.564673929860848
NA,NA
0.144054341871939,0.564673929860848
-1.61109043766566,0.564673929860848
-0.800583887546715,1.80157872860366
NA,NA
-0.950956451131631,-0.672230868881963
-0.18214091325645,NA
-1.20213445707303,1.80157872860366
-0.367183036739907,-0.672230868881963
-0.243321986945001,0.564673929860848
NA,NA
NA,NA
0.247240226416492,-0.672230868881963
0.313044411330139,-0.672230868881963
NA,NA
1.85272680194608,0.564673929860848
NA,NA
NA,NA
