"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num"
0.622376883015039,-0.793328828021918,-2.24776501272877,NA,NA,-2.02259958738973,NA,1.57416830901357
1.90530381795734,-0.793328828021918,-0.793328828021918,0,-1.16189500386222,0.758474845271148,0.588348405414552,-1.08980882931709
-0.0489074895451981,0.661107356684931,-0.793328828021918,-1.06066017177982,0.774596669241484,-0.16854996561581,0.588348405414552,0.242179739848241
-0.172077877821399,0.661107356684931,0.661107356684931,0,0.774596669241484,0.758474845271148,1.76504521624366,0.242179739848241
-0.296089536244549,0.661107356684931,0.661107356684931,0,-1.16189500386222,0.758474845271148,-0.588348405414552,-1.08980882931709
-1.00325401266562,-0.793328828021918,-0.793328828021918,0,0.774596669241484,-1.09557477650277,0.588348405414552,1.57416830901357
0.615696311959809,-0.793328828021918,0.661107356684931,1.06066017177982,0.774596669241484,-0.16854996561581,-1.76504521624366,-1.08980882931709
-1.0901327468001,-0.793328828021918,0.661107356684931,0,-1.16189500386222,0.758474845271148,-0.588348405414552,0.242179739848241
1.11659736327835,-0.793328828021918,0.661107356684931,1.06066017177982,0.774596669241484,-1.09557477650277,0.588348405414552,-1.08980882931709
-0.240989755299042,2.11554354139178,0.661107356684931,1.06066017177982,0.774596669241484,0.758474845271148,-0.588348405414552,0.242179739848241
NA,NA,NA,NA,NA,NA,NA,NA
-1.40852295783463,0.661107356684931,0.661107356684931,-2.12132034355964,-1.16189500386222,0.758474845271148,-0.588348405414552,0.242179739848241
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
