"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num"
-0.0110618813346981,-1.23536477452052,-1.39228644267677,-0.449223554371097
0.331741025985934,0.449223554371097,0.928190961784514,-0.449223554371097
NA,NA,NA,NA
-0.930573025418111,0.449223554371097,0.928190961784514,-0.449223554371097
-0.540764380593212,0.449223554371097,0.928190961784514,-0.449223554371097
0.380085215198491,0.449223554371097,-0.232047740446129,1.23536477452052
0.956098184671094,0.449223554371097,-1.39228644267677,1.23536477452052
NA,NA,NA,NA
NA,NA,NA,NA
0.293748934481496,-1.23536477452052,-1.39228644267677,-0.449223554371097
1.08437057040377,0.449223554371097,-1.39228644267677,1.23536477452052
-1.75293152591691,0.449223554371097,-0.232047740446129,-0.449223554371097
-0.704037134622346,0.449223554371097,0.928190961784514,-0.449223554371097
-0.241512352858441,0.449223554371097,0.928190961784514,-2.13381188326271
1.5230057773396,-2.91995310341213,-0.232047740446129,1.23536477452052
-0.349867520715707,0.449223554371097,0.928190961784514,1.23536477452052
-1.49245402487747,0.449223554371097,0.928190961784514,-0.449223554371097
1.4541521382565,0.449223554371097,-0.232047740446129,-0.449223554371097
