"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q20_num"
-2.15731962740548,0.717594961475923,1.8298126367785,0.976348453432999,1.55356487788159,1.25,-0.582575265003535,0.652791209833867,0.775217091182553,2.46306042692149
1.14145981104473,2.06308551424328,-1.0978875820671,-0.443794751560454,-0.70616585358254,-0.75,1.60208197875972,0.652791209833867,0.775217091182553,-0.378932373372537
1.02641183731063,0.717594961475923,-1.0978875820671,-0.443794751560454,-0.70616585358254,-0.75,-0.582575265003535,0.652791209833867,-0.465130254709532,-0.378932373372537
-0.147571425236325,NA,0.3659625273557,0.976348453432999,0.423699512149524,1.25,-0.582575265003535,-1.43614066163451,-0.465130254709532,NA
-0.830262675221474,0.717594961475923,0.3659625273557,0.976348453432999,0.423699512149524,-0.75,-0.582575265003535,0.652791209833867,-0.465130254709532,-0.378932373372537
0.890342206039144,0.717594961475923,-1.0978875820671,-1.86393795655391,-0.70616585358254,-0.75,-0.582575265003535,0.652791209833867,0.775217091182553,-0.378932373372537
-0.316721360133214,-0.627895591291433,0.3659625273557,0.976348453432999,0.423699512149524,-0.75,-0.582575265003535,-1.43614066163451,-0.465130254709532,2.46306042692149
-0.382268126381342,-0.627895591291433,-1.0978875820671,-0.443794751560454,-1.8360312193146,-0.75,-0.582575265003535,0.652791209833867,-2.9458249464937,-0.378932373372537
-1.36973230407751,-1.97338614405879,1.8298126367785,-1.86393795655391,-0.70616585358254,1.25,-0.582575265003535,-1.43614066163451,-0.465130254709532,-0.378932373372537
-1.10065824878947,-0.627895591291433,0.3659625273557,0.976348453432999,1.55356487788159,1.25,-0.582575265003535,-1.43614066163451,-0.465130254709532,-0.378932373372537
0.225994929791612,0.717594961475923,0.3659625273557,-0.443794751560454,1.55356487788159,1.25,-0.582575265003535,0.652791209833867,0.775217091182553,-0.378932373372537
0.783898259852582,0.717594961475923,-1.0978875820671,-0.443794751560454,-0.70616585358254,1.25,1.60208197875972,0.652791209833867,0.775217091182553,-0.378932373372537
0.439188724718319,-0.627895591291433,0.3659625273557,0.976348453432999,0.423699512149524,-0.75,1.60208197875972,0.652791209833867,0.775217091182553,-0.378932373372537
0.0890688157896214,-0.627895591291433,0.3659625273557,0.976348453432999,0.423699512149524,-0.75,NA,0.652791209833867,0.775217091182553,-0.378932373372537
1.49686368316519,-0.627895591291433,0.3659625273557,-0.443794751560454,-0.70616585358254,-0.75,1.60208197875972,0.652791209833867,0.775217091182553,-0.378932373372537
0.211305499532988,-0.627895591291433,-1.0978875820671,-0.443794751560454,-0.70616585358254,-0.75,-0.582575265003535,-1.43614066163451,-0.465130254709532,-0.378932373372537
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
