"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q19_num"
-1.01363381435413,0.521706257730189,0.894059341018905,0.717594961475923,1.27507115550972,-0.0754390940465826,NA,1.8298126367785,2.46306042692149
-1.88266722213639,1.91292294501069,0.894059341018905,2.06308551424328,0.212511859251621,-1.20702550474532,-0.921132372943676,-1.0978875820671,-0.378932373372537
-1.26887547249315,-0.869510429550315,0.894059341018905,0.717594961475923,-0.850047437006483,-0.0754390940465826,-0.921132372943676,-1.0978875820671,2.46306042692149
-0.341676337635386,-0.869510429550315,-0.695379487459148,NA,NA,NA,0.460566186471839,0.3659625273557,NA
0.944779221156508,0.521706257730189,0.894059341018905,0.717594961475923,-0.850047437006483,1.05614731665215,0.460566186471839,0.3659625273557,-0.378932373372537
-1.50235700711873,0.521706257730189,0.894059341018905,0.717594961475923,0.212511859251621,-1.20702550474532,-0.921132372943676,-1.0978875820671,-0.378932373372537
0.208661891561862,1.91292294501069,0.894059341018905,-0.627895591291433,0.212511859251621,-0.0754390940465826,0.460566186471839,0.3659625273557,-0.378932373372537
1.5012683683118,-0.869510429550315,-0.695379487459148,-0.627895591291433,-0.850047437006483,-1.20702550474532,-0.921132372943676,-1.0978875820671,-0.378932373372537
0.555918429976135,0.521706257730189,-2.2848183159372,-1.97338614405879,2.33763045176783,-1.20702550474532,-0.921132372943676,1.8298126367785,-0.378932373372537
0.805855818280633,-0.869510429550315,-0.695379487459148,-0.627895591291433,-0.850047437006483,1.05614731665215,1.84226474588735,0.3659625273557,-0.378932373372537
0.348592012295073,0.521706257730189,0.894059341018905,0.717594961475923,1.27507115550972,1.05614731665215,0.460566186471839,0.3659625273557,-0.378932373372537
-0.00760790945197746,-0.869510429550315,0.894059341018905,0.717594961475923,0.212511859251621,-0.0754390940465826,-0.921132372943676,-1.0978875820671,-0.378932373372537
1.1906005938652,-0.869510429550315,-0.695379487459148,-0.627895591291433,-0.850047437006483,1.05614731665215,0.460566186471839,0.3659625273557,-0.378932373372537
0.252101321237426,-0.869510429550315,-0.695379487459148,-0.627895591291433,0.212511859251621,-1.20702550474532,1.84226474588735,0.3659625273557,-0.378932373372537
0.683888320908451,-0.869510429550315,-0.695379487459148,-0.627895591291433,-0.850047437006483,1.05614731665215,0.460566186471839,0.3659625273557,-0.378932373372537
-0.474848214403345,0.521706257730189,-0.695379487459148,-0.627895591291433,-0.850047437006483,1.05614731665215,-0.921132372943676,-1.0978875820671,-0.378932373372537
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
