"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.87232222965476,-0.0490644295541313,-1.33442937407192,-0.124531206492085,-0.749503492916089,-1.41725490102188,-0.623956303196072,0.0450563556889581,-1.24721912892465,-1.78446627655755,1.23180252528573,-0.248399129748022,-0.327730693416725
0.500007570954684,1.47193288662394,NA,-1.36984327141294,1.96744666890473,1.69379244268469,1.78867473582874,-1.21652160360187,0,0.515512479894404,-0.663278282846164,-0.248399129748022,NA
-1.4381736878995,-0.0490644295541313,2.09696044497015,1.12078085842877,1.96744666890473,1.69379244268469,1.78867473582874,1.30663431497979,1.24721912892465,NA,1.23180252528573,0.993596518992086,-0.327730693416725
0.249631151458658,-0.0490644295541313,-0.190632767724559,-0.124531206492085,-0.749503492916089,-1.41725490102188,-1.83027182270848,0.0450563556889581,0,-0.634476898331575,1.23180252528573,0.993596518992086,-0.327730693416725
-0.636658662593725,-0.0490644295541313,-0.190632767724559,-0.124531206492085,0.608971587994321,0.656776661449164,0.582359216316334,0.0450563556889581,0,-0.634476898331575,0.284262121219784,-0.248399129748022,-0.327730693416725
-0.874671966194452,-0.0490644295541313,0.953163838622797,1.12078085842877,1.96744666890473,1.69379244268469,1.78867473582874,1.30663431497979,1.24721912892465,1.66550185812038,1.23180252528573,0.993596518992086,-0.327730693416725
0.146751404360324,-0.0490644295541313,-0.190632767724559,1.12078085842877,0.608971587994321,-0.380239119786358,-0.623956303196072,-1.21652160360187,1.24721912892465,0.515512479894404,0.284262121219784,-0.248399129748022,-0.327730693416725
-0.803745892075336,-1.5700617457322,-1.33442937407192,1.12078085842877,0.608971587994321,0.656776661449164,0.582359216316334,0.0450563556889581,1.24721912892465,-0.634476898331575,1.23180252528573,0.993596518992086,-0.327730693416725
0.552228350937516,1.47193288662394,0.953163838622797,-0.124531206492085,-0.749503492916089,-0.380239119786358,-0.623956303196072,1.30663431497979,0,1.66550185812038,1.23180252528573,0.993596518992086,-0.327730693416725
-0.280378559108689,-0.0490644295541313,-0.190632767724559,1.12078085842877,0.608971587994321,0.656776661449164,0.582359216316334,-1.21652160360187,1.24721912892465,0.515512479894404,0.284262121219784,0.993596518992086,-0.327730693416725
0.287245774600034,-0.0490644295541313,-0.190632767724559,-1.36984327141294,-0.749503492916089,-0.380239119786358,-0.623956303196072,0.0450563556889581,0,-0.634476898331575,-0.663278282846164,-0.248399129748022,-0.327730693416725
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.16422129734611,1.47193288662394,0.953163838622797,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94957624075052
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2049522173543,-1.5700617457322,-1.33442937407192,-0.124531206492085,-0.749503492916089,-0.380239119786358,-0.623956303196072,0.0450563556889581,0,0.515512479894404,0.284262121219784,0.993596518992086,-0.327730693416725
-0.670509465460934,-0.0490644295541313,-0.190632767724559,1.12078085842877,-0.749503492916089,-0.380239119786358,-0.623956303196072,-1.21652160360187,0,0.515512479894404,-0.663278282846164,0.993596518992086,-0.327730693416725
-0.0539075747472008,-0.0490644295541313,-0.190632767724559,-1.36984327141294,-0.749503492916089,-0.380239119786358,-0.623956303196072,0.0450563556889581,0,0.515512479894404,-0.663278282846164,-0.248399129748022,-0.327730693416725
-0.818072995675495,1.47193288662394,-0.190632767724559,1.12078085842877,-0.749503492916089,-0.380239119786358,0.582359216316334,0.0450563556889581,0,0.515512479894404,1.23180252528573,0.993596518992086,-0.327730693416725
0.656345104006849,-0.0490644295541313,0.953163838622797,-0.124531206492085,-0.749503492916089,-1.41725490102188,-0.623956303196072,1.30663431497979,-1.24721912892465,-1.78446627655755,-1.61081868691211,-0.248399129748022,-0.327730693416725
0.14598223528108,-0.0490644295541313,0.953163838622797,-0.124531206492085,0.608971587994321,0.656776661449164,0.582359216316334,0.0450563556889581,1.24721912892465,0.515512479894404,0.284262121219784,-0.248399129748022,-0.327730693416725
-0.480115940866691,-1.5700617457322,-1.33442937407192,1.12078085842877,-0.749503492916089,-1.41725490102188,-0.623956303196072,1.30663431497979,-1.24721912892465,1.66550185812038,1.23180252528573,-1.49039477848813,-0.327730693416725
-0.100319654456729,-0.0490644295541313,-0.190632767724559,1.12078085842877,0.608971587994321,0.656776661449164,0.582359216316334,0.0450563556889581,0,0.515512479894404,0.284262121219784,-0.248399129748022,2.94957624075052
1.4347496455783,-0.0490644295541313,-0.190632767724559,-1.36984327141294,-0.749503492916089,-0.380239119786358,-0.623956303196072,-1.21652160360187,0,-0.634476898331575,0.284262121219784,-0.248399129748022,-0.327730693416725
-0.883245479494613,-0.0490644295541313,-0.190632767724559,-0.124531206492085,0.608971587994321,-0.380239119786358,0.582359216316334,1.30663431497979,0,0.515512479894404,0.284262121219784,-0.248399129748022,-0.327730693416725
-1.41378633943922,1.47193288662394,0.953163838622797,1.12078085842877,NA,1.69379244268469,NA,NA,NA,-0.634476898331575,-1.61081868691211,0.993596518992086,2.94957624075052
1.86949751918649,1.47193288662394,0.953163838622797,-0.124531206492085,-0.749503492916089,-0.380239119786358,-0.623956303196072,-1.21652160360187,1.24721912892465,0.515512479894404,-0.663278282846164,-0.248399129748022,-0.327730693416725
-0.470965545512526,-0.0490644295541313,2.09696044497015,-1.36984327141294,-0.749503492916089,-0.380239119786358,0.582359216316334,-1.21652160360187,0,0.515512479894404,0.284262121219784,-1.49039477848813,-0.327730693416725
0.651788660922889,-1.5700617457322,-1.33442937407192,-1.36984327141294,0.608971587994321,0.656776661449164,0.582359216316334,NA,-1.24721912892465,-0.634476898331575,-0.663278282846164,-1.49039477848813,-0.327730693416725
2.11198167443948,-1.5700617457322,-1.33442937407192,-0.124531206492085,-0.749503492916089,-1.41725490102188,-1.83027182270848,-1.21652160360187,-1.24721912892465,-0.634476898331575,-1.61081868691211,0.993596518992086,-0.327730693416725
-1.01174490286509,1.47193288662394,0.953163838622797,-1.36984327141294,-0.749503492916089,-0.380239119786358,-0.623956303196072,0.0450563556889581,0,0.515512479894404,-0.663278282846164,-0.248399129748022,-0.327730693416725
1.53159909870406,-1.5700617457322,-1.33442937407192,-1.36984327141294,-0.749503492916089,-0.380239119786358,-0.623956303196072,-1.21652160360187,-2.49443825784929,-1.78446627655755,-1.61081868691211,-2.73239042722824,-0.327730693416725
-0.89433640882309,-0.0490644295541313,-0.190632767724559,1.12078085842877,1.96744666890473,1.69379244268469,1.78867473582874,1.30663431497979,1.24721912892465,0.515512479894404,0.284262121219784,0.993596518992086,-0.327730693416725
1.52441619442953,-0.0490644295541313,-0.190632767724559,-0.124531206492085,-0.749503492916089,-0.380239119786358,-0.623956303196072,1.30663431497979,-1.24721912892465,-1.78446627655755,-1.61081868691211,-1.49039477848813,-0.327730693416725
