"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q10b_num","Spearman",-0.309900811928717,0.0557048414692117,"OK"
"TX_RESP_Q21a_num","Spearman",-0.326093680634988,-0.087367604514805,"OK"
"TX_RESP_Q22a_num","Spearman",-0.489244199177787,-0.400484366235518,"OK"
"TX_RESP_Q22d_num","Spearman",-0.432585561709165,-0.551427748991902,"OK"
"TX_RESP_Q22e_num","Spearman",-0.403629729223376,-0.544094769968365,"OK"
"TX_RESP_Q22f_num","Spearman",-0.54718464573183,-0.626533076110461,"OK"
"TX_RESP_Q22h_num","Spearman",-0.397617203630822,-0.274489767953049,"OK"
"TX_RESP_Q23a_num","Spearman",-0.399248436888694,-0.199092596025055,"OK"
"TX_RESP_Q23b_num","Spearman",-0.304236270306266,-0.148407936734764,"OK"
"TX_RESP_Q23g_num","Spearman",-0.443705170251715,-0.144591065370939,"OK"
"TX_RESP_Q23i_num","Spearman",-0.336231103628957,0.0472072323146674,"OK"
"TX_RESP_Q20_num","Spearman",-0.327347062564597,-0.250324224314103,"OK"
