"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA
-0.670074575677947,0.70535542147018,-0.833903096268267,-2.87698227784375,-2.8831111009961,-3.47476717102007,-0.338453960814956
1.13887714821406,0.70535542147018,-1.58644979290061,1.68508961987991,1.27306204459568,1.01010673576165,-0.338453960814956
NA,NA,NA,NA,NA,NA,NA
-1.15550997632799,-1.30219462425264,-1.58644979290061,-1.3562916452692,-1.49772005246551,-1.97980920209283,2.87685866692712
0.390184802921196,-2.30596964711405,0.67119029699641,0.164398987305357,1.27306204459568,-0.484851233165591,-0.338453960814956
0.986775880680878,0.70535542147018,0.67119029699641,0.164398987305357,1.27306204459568,1.01010673576165,-0.338453960814956
0.638412496697997,-1.30219462425264,0.67119029699641,-1.3562916452692,-1.49772005246551,-0.484851233165591,-0.338453960814956
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.440097445126828,0.70535542147018,0.67119029699641,-1.3562916452692,-0.112329003934913,1.01010673576165,-0.338453960814956
NA,NA,NA,NA,NA,NA,NA
-0.431622352603131,-1.30219462425264,-1.58644979290061,-1.3562916452692,-1.49772005246551,-0.484851233165591,2.87685866692712
NA,NA,NA,NA,NA,NA,NA
-0.261787736589184,0.70535542147018,0.67119029699641,0.164398987305357,1.27306204459568,-0.484851233165591,-0.338453960814956
-0.947843875925072,-0.29841960139123,-1.58644979290061,1.68508961987991,-0.112329003934913,1.01010673576165,-0.338453960814956
0.351771485252017,0.70535542147018,0.67119029699641,0.164398987305357,1.27306204459568,1.01010673576165,-0.338453960814956
-0.149337070370997,-1.30219462425264,0.67119029699641,0.164398987305357,-1.49772005246551,1.01010673576165,-0.338453960814956
NA,NA,NA,NA,NA,NA,NA
0.880117432572387,-0.29841960139123,0.67119029699641,0.164398987305357,-0.112329003934913,-0.484851233165591,-0.338453960814956
1.03586124766052,0.70535542147018,0.67119029699641,0.164398987305357,-0.112329003934913,-0.484851233165591,-0.338453960814956
-0.0205924634207574,0.70535542147018,0.67119029699641,0.164398987305357,-0.112329003934913,1.01010673576165,-0.338453960814956
-1.07862703037694,NA,NA,NA,NA,NA,-0.338453960814956
1.19046017500266,0.70535542147018,0.67119029699641,0.164398987305357,1.27306204459568,1.01010673576165,-0.338453960814956
0.661118046448789,-1.30219462425264,-1.58644979290061,0.164398987305357,-0.112329003934913,1.01010673576165,-0.338453960814956
-0.391186373224437,-0.29841960139123,0.67119029699641,0.164398987305357,-0.112329003934913,-0.484851233165591,-0.338453960814956
-0.969358327064674,0.70535542147018,0.67119029699641,0.164398987305357,-1.49772005246551,-0.484851233165591,-0.338453960814956
-0.984524712353988,0.70535542147018,-0.833903096268267,0.164398987305357,-0.112329003934913,-0.484851233165591,-0.338453960814956
-0.252700908517627,-1.30219462425264,0.67119029699641,0.164398987305357,-0.112329003934913,-0.484851233165591,2.87685866692712
NA,NA,NA,NA,NA,NA,NA
-1.36513235391078,-2.30596964711405,-1.58644979290061,0.164398987305357,-0.112329003934913,-0.484851233165591,-0.338453960814956
-1.68173365931383,-1.30219462425264,0.67119029699641,0.164398987305357,-0.112329003934913,-0.484851233165591,-0.338453960814956
0.796769460012212,0.70535542147018,-1.58644979290061,0.164398987305357,-0.112329003934913,-0.484851233165591,-0.338453960814956
-1.65657810713042,0.70535542147018,-1.58644979290061,0.164398987305357,-0.112329003934913,-0.484851233165591,-0.338453960814956
-0.655188271110378,0.70535542147018,0.67119029699641,0.164398987305357,1.27306204459568,1.01010673576165,-0.338453960814956
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.0979547211741404,0.70535542147018,0.67119029699641,0.164398987305357,-0.112329003934913,-0.484851233165591,-0.338453960814956
1.06496972736314,0.70535542147018,0.67119029699641,0.164398987305357,1.27306204459568,1.01010673576165,-0.338453960814956
-1.03656974447221,-0.29841960139123,-1.58644979290061,0.164398987305357,1.27306204459568,1.01010673576165,-0.338453960814956
NA,NA,NA,NA,NA,NA,NA
0.0936065956603618,0.70535542147018,0.67119029699641,-1.3562916452692,-0.112329003934913,-0.484851233165591,-0.338453960814956
-0.276991679507329,-1.30219462425264,0.67119029699641,-1.3562916452692,-0.112329003934913,-0.484851233165591,-0.338453960814956
0.530272795339625,0.70535542147018,0.67119029699641,1.68508961987991,-0.112329003934913,1.01010673576165,-0.338453960814956
1.95731610252169,0.70535542147018,0.67119029699641,0.164398987305357,-0.112329003934913,-0.484851233165591,-0.338453960814956
NA,NA,NA,NA,NA,NA,NA
1.0884115771207,0.70535542147018,0.67119029699641,0.164398987305357,1.27306204459568,1.01010673576165,-0.338453960814956
1.74923273531262,0.70535542147018,0.67119029699641,1.68508961987991,-0.112329003934913,1.01010673576165,-0.338453960814956
-1.92603730413334,0.70535542147018,-0.833903096268267,-1.3562916452692,-0.112329003934913,-0.484851233165591,2.87685866692712
1.0150960892975,0.70535542147018,0.67119029699641,1.68508961987991,-0.112329003934913,-0.484851233165591,-0.338453960814956
