"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22g_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num"
1.7213327101203,0.474341649025257,0.850265146687862,1.02787243329629,1.03711607648207,0.948683298050514,0.66078261430393,-0.114208048144032,-0.948683298050514,0.858116330321033
-2.18527413110715,0.474341649025257,-0.364399348580512,-0.114208048144032,1.03711607648207,-0.948683298050514,-1.22716771227873,1.02787243329629,0.948683298050514,-2.00227143741574
-0.0100273710464422,0.474341649025257,0.850265146687862,-0.114208048144032,-0.444478318492315,0.948683298050514,-0.283192548987399,-1.25628852958435,0.948683298050514,-0.572077553547355
0.150274271062985,0.474341649025257,0.850265146687862,1.02787243329629,-0.444478318492315,-0.948683298050514,0.66078261430393,-1.25628852958435,-0.948683298050514,0.858116330321033
0.920027179744312,0.474341649025257,0.850265146687862,1.02787243329629,1.03711607648207,0.948683298050514,0.66078261430393,-0.114208048144032,0.948683298050514,-0.572077553547355
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00143939486750783,0.474341649025257,-1.57906384384889,-0.114208048144032,-0.444478318492315,-0.948683298050514,0.66078261430393,-1.25628852958435,-0.948683298050514,-0.572077553547355
-0.578751285635426,0.474341649025257,0.850265146687862,-1.25628852958435,-0.444478318492315,-0.948683298050514,-0.283192548987399,1.02787243329629,0.948683298050514,0.858116330321033
-0.0913081635190585,-1.89736659610103,-0.364399348580512,1.02787243329629,-0.444478318492315,-0.948683298050514,0.66078261430393,-0.114208048144032,-0.948683298050514,-0.572077553547355
-0.116422222126436,-1.89736659610103,-1.57906384384889,-1.25628852958435,-1.9260727134667,0.948683298050514,0.66078261430393,1.02787243329629,0.948683298050514,0.858116330321033
0.188709617639409,0.474341649025257,-0.364399348580512,-1.25628852958435,1.03711607648207,0.948683298050514,-2.17114287557006,1.02787243329629,-0.948683298050514,0.858116330321033
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
