"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num"
NA,NA
-1.5248359978813,-0.128661796292833
0.647969091670218,-1.19471667986202
-2.24035993606244,0.937393087276354
0.87255385303549,-2.26077156343121
NA,NA
1.52938572265674,0.937393087276354
NA,NA
-0.13764407138193,0.937393087276354
-0.225747156609679,-1.19471667986202
0.789353518500938,0.937393087276354
NA,NA
-0.064188149543728,-1.19471667986202
0.411558120766905,-1.19471667986202
0.55274247608536,-0.128661796292833
NA,NA
-1.18697188411945,NA
0.173364320425374,0.937393087276354
-1.35332473938558,0.937393087276354
-0.381845444058899,0.937393087276354
0.486298922556009,-0.128661796292833
0.742571041102586,-0.128661796292833
-1.67199015868323,-0.128661796292833
0.708609582788485,0.937393087276354
0.509109959921998,-1.19471667986202
0.777786270133758,-0.128661796292833
NA,NA
1.02273123823263,-0.128661796292833
1.30745186343612,0.937393087276354
0.563663955668022,-1.19471667986202
-0.525732953737067,0.937393087276354
0.0358345334473586,-0.128661796292833
0.740622618544206,-1.19471667986202
1.4048358700904,-1.19471667986202
-0.0984008219821319,0.937393087276354
0.827070700601934,-1.19471667986202
1.05583021220461,-1.19471667986202
0.528987791959801,-1.19471667986202
-0.119407907103276,0.937393087276354
-2.06048473207801,-1.19471667986202
0.170319953048931,-1.19471667986202
0.029226746575127,0.937393087276354
1.24206422831762,-0.128661796292833
0.897181048279574,0.937393087276354
-0.548288338566663,0.937393087276354
-1.00582846440405,-0.128661796292833
-0.827551572962489,0.937393087276354
NA,NA
-2.12454415220393,0.937393087276354
0.645719442153118,-0.128661796292833
NA,NA
-1.35334140360552,0.937393087276354
-0.16577801566925,-1.19471667986202
0.779729164851626,0.937393087276354
-0.853654842845557,0.937393087276354
-0.3178460635438,0.937393087276354
0.008134060624445,0.937393087276354
-1.24810362675769,0.937393087276354
2.11537034714578,-2.26077156343121
1.11457116382129,NA
-1.72066549779043,-0.128661796292833
0.0953479705137303,-1.19471667986202
-0.146850508183751,0.937393087276354
-0.933181705439086,0.937393087276354
0.65861046710079,-1.19471667986202
-1.22999306954119,-0.128661796292833
-0.187607619249102,0.937393087276354
NA,NA
0.80956257712827,0.937393087276354
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
