"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
-0.54737183378855,-1.2152872405004,-0.967511243604198,-1.59202707124193,-0.477082810872417,-0.967511243604198,-0.941513083524009,-1.35413434846024,0,0.120096115353816,-2.07430217869431,-0.48807110086925,-1.22474487139159,-0.277350098112615,-0.277350098112614
0.313304560822913,-1.2152872405004,0.0806259369670164,0.707567587218634,-0.477082810872417,0.0806259369670167,0.171184197004365,0.32241294010958,0,0.120096115353816,-0.48807110086925,1.09815997695581,1.22474487139159,-0.277350098112615,-0.277350098112614
-1.09884664387372,0.75955452531275,-0.967511243604198,-1.59202707124193,-1.51076223442932,-0.967511243604198,-0.941513083524009,-1.35413434846024,-1.22474487139159,-1.44115338424578,-0.48807110086925,-0.48807110086925,-1.22474487139159,-2.68105094842194,3.32820117735137
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.549608836001097,-1.2152872405004,-0.967511243604198,-0.442229742011646,0.556596612684486,-0.967511243604198,-0.941513083524009,-1.35413434846024,0,-1.44115338424578,-0.48807110086925,-0.48807110086925,-1.22474487139159,-0.277350098112615,-0.277350098112614
-1.31321257852802,0.75955452531275,-0.967511243604198,-1.59202707124193,-1.51076223442932,-0.967511243604198,-0.941513083524009,-0.515860704175329,-1.22474487139159,0.120096115353816,-0.48807110086925,-2.07430217869431,0,-0.277350098112615,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.20678498500083,-1.2152872405004,-0.967511243604198,-0.442229742011646,1.59027603624139,-0.967511243604198,-0.941513083524009,-0.515860704175329,1.22474487139159,0.120096115353816,1.09815997695581,1.09815997695581,1.22474487139159,0.924500327042049,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.877501327638949,0.75955452531275,-0.967511243604198,0.707567587218634,-0.477082810872417,-0.967511243604198,-0.941513083524009,-0.515860704175329,-1.22474487139159,-1.44115338424578,1.09815997695581,-0.48807110086925,-1.22474487139159,0.924500327042049,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.22310024024648,0.75955452531275,1.12876311753823,0.707567587218634,-0.477082810872417,1.12876311753823,1.28388147753274,1.16068658439449,1.22474487139159,1.68134561495342,1.09815997695581,1.09815997695581,1.22474487139159,0.924500327042049,-0.277350098112614
-0.374913101877637,0.75955452531275,1.12876311753823,0.707567587218634,0.556596612684486,1.12876311753823,0.171184197004365,0.32241294010958,0,0.120096115353816,-0.48807110086925,-0.48807110086925,0,-0.277350098112615,-0.277350098112614
-0.535819658754901,0.75955452531275,1.12876311753823,0.707567587218634,0.556596612684486,1.12876311753823,1.28388147753274,1.16068658439449,1.22474487139159,1.68134561495342,1.09815997695581,1.09815997695581,1.22474487139159,0.924500327042049,-0.277350098112614
0.950852514493662,-1.2152872405004,0.0806259369670164,0.707567587218634,0.556596612684486,0.0806259369670167,0.171184197004365,0.32241294010958,0,0.120096115353816,-0.48807110086925,-0.48807110086925,0,-0.277350098112615,-0.277350098112614
1.5143564700607,0.75955452531275,1.12876311753823,0.707567587218634,1.59027603624139,1.12876311753823,1.28388147753274,1.16068658439449,-1.22474487139159,0.120096115353816,1.09815997695581,1.09815997695581,0,0.924500327042049,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.01034246216389,0.75955452531275,1.12876311753823,0.707567587218634,-0.477082810872417,1.12876311753823,1.28388147753274,1.16068658439449,1.22474487139159,0.120096115353816,-0.48807110086925,-0.48807110086925,0,-0.277350098112615,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
