"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
0.872304640661389,0.432696790173572,0.332524246702736,-0.856778657909444,-0.523583332955594,-0.278705733224608
1.1596106724259,1.48621940972662,-0.76284974243569,0.321291996716042,-0.523583332955594,-0.278705733224608
-0.0603430121194094,1.48621940972662,1.42789823584116,1.49936265134153,-0.523583332955594,-0.278705733224608
0.522616550014391,-0.620825829379473,-0.76284974243569,-0.856778657909444,-0.523583332955594,-0.278705733224608
-0.0192752184879384,-1.67434844893252,-0.76284974243569,-0.856778657909444,-0.523583332955594,-0.278705733224608
2.40457797325332,-1.67434844893252,-0.76284974243569,NA,-0.523583332955594,-0.278705733224608
-0.836923618464286,NA,NA,NA,1.18678888803268,NA
-2.3945566678697,1.48621940972662,1.42789823584116,0.321291996716042,1.18678888803268,-0.278705733224608
-0.00484503111198786,0.432696790173572,0.332524246702736,-0.856778657909444,1.18678888803268,-0.278705733224608
-0.656066658657154,-0.620825829379473,0.332524246702736,0.321291996716042,2.89716110902095,-0.278705733224608
-1.09508368102919,0.432696790173572,-0.76284974243569,0.321291996716042,1.18678888803268,-0.278705733224608
-0.973574064395708,-0.620825829379473,1.42789823584116,0.321291996716042,1.18678888803268,-0.278705733224608
-0.765990017168692,-0.620825829379473,0.332524246702736,0.321291996716042,1.18678888803268,-0.278705733224608
-2.2384304052548,1.48621940972662,1.42789823584116,0.321291996716042,1.18678888803268,-0.278705733224608
0.250223703261554,-0.620825829379473,-0.76284974243569,0.321291996716042,-0.523583332955594,-0.278705733224608
0.277056085121509,0.432696790173572,0.332524246702736,-0.856778657909444,NA,NA
0.108273636239192,-0.620825829379473,0.332524246702736,1.49936265134153,-0.523583332955594,-0.278705733224608
-1.06341229347936,1.48621940972662,-0.76284974243569,0.321291996716042,NA,NA
1.91243314580893,-0.620825829379473,-0.76284974243569,-0.856778657909444,-0.523583332955594,-0.278705733224608
NA,NA,NA,NA,NA,NA
-0.460630814130729,0.432696790173572,1.42789823584116,0.321291996716042,-0.523583332955594,-0.278705733224608
1.01860417066608,0.432696790173572,0.332524246702736,0.321291996716042,-0.523583332955594,-0.278705733224608
1.35042990038157,-0.620825829379473,-0.76284974243569,-0.856778657909444,-0.523583332955594,-0.278705733224608
-0.222665092922032,0.432696790173572,-0.76284974243569,-0.856778657909444,-0.523583332955594,-0.278705733224608
1.07559449970969,0.432696790173572,-0.76284974243569,-0.856778657909444,-0.523583332955594,-0.278705733224608
-0.0512992994151846,1.48621940972662,-0.76284974243569,-0.856778657909444,-0.523583332955594,-0.278705733224608
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.62357145199453,1.48621940972662,0.332524246702736,0.321291996716042,NA,NA
0.927652586646555,0.432696790173572,-1.85822373157412,-2.03484931253493,NA,NA
0.00351565318492635,-1.67434844893252,1.42789823584116,1.49936265134153,NA,NA
-1.12858565828294,1.48621940972662,1.42789823584116,1.49936265134153,-0.523583332955594,4.27348790944399
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.251368863692735,0.432696790173572,1.42789823584116,1.49936265134153,2.89716110902095,4.27348790944399
-1.13277061064622,1.48621940972662,1.42789823584116,0.321291996716042,1.18678888803268,1.99739108810969
-0.669896729831214,-0.620825829379473,0.332524246702736,-2.03484931253493,-0.523583332955594,-0.278705733224608
-0.418698402179646,-1.67434844893252,0.332524246702736,0.321291996716042,NA,NA
-0.316977810192037,1.48621940972662,1.42789823584116,1.49936265134153,1.18678888803268,-0.278705733224608
0.976613856327805,-1.67434844893252,-0.76284974243569,-0.856778657909444,-0.523583332955594,-0.278705733224608
NA,NA,NA,NA,NA,NA
-0.447217931567346,-0.620825829379473,-0.76284974243569,1.49936265134153,-0.523583332955594,-0.278705733224608
1.29849442107513,-0.620825829379473,0.332524246702736,1.49936265134153,-0.523583332955594,-0.278705733224608
-1.0285758859624,0.432696790173572,-0.76284974243569,1.49936265134153,NA,NA
-0.827987827783711,0.432696790173572,1.42789823584116,0.321291996716042,-0.523583332955594,-0.278705733224608
0.346963161174893,-0.620825829379473,-0.76284974243569,0.321291996716042,-0.523583332955594,-0.278705733224608
0.665333871441272,-0.620825829379473,-0.76284974243569,-0.856778657909444,-0.523583332955594,-0.278705733224608
1.30452838011451,0.432696790173572,1.42789823584116,-2.03484931253493,-0.523583332955594,-0.278705733224608
0.0750440677410106,-0.620825829379473,-0.76284974243569,-0.856778657909444,-0.523583332955594,-0.278705733224608
