"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21e_num","TX_RESP_Q23a_num"
0.213134674871343,-2.3020058143347,-1.44545040931924,1.52255765676766
NA,NA,NA,NA
-0.144762403415772,0.58243520603649,0.858236180533296,0
-0.209217384136506,0.58243520603649,-0.29360711439297,0
0.454825256864296,0.58243520603649,-0.29360711439297,0
-0.8436533281466,0.58243520603649,0.858236180533296,0
-1.22325818202876,-0.859785304149105,0.858236180533296,1.52255765676766
-1.18164752106343,0.58243520603649,-0.29360711439297,1.52255765676766
0.183013833867386,0.58243520603649,-0.29360711439297,0
1.05464429284372,0.58243520603649,-0.29360711439297,1.52255765676766
-1.13748913719805,0.58243520603649,-1.44545040931924,0
-1.56879275841667,0.58243520603649,-2.5972937042455,0
-1.14943493044599,0.58243520603649,0.858236180533296,0
1.38570430759008,0.58243520603649,-1.44545040931924,0
-0.349081331567258,-2.3020058143347,-0.29360711439297,-1.52255765676766
0.962231947683457,-2.3020058143347,0.858236180533296,-1.52255765676766
NA,NA,NA,NA
NA,NA,NA,NA
-0.182073175285708,0.58243520603649,0.858236180533296,0
NA,NA,NA,NA
-0.880288927424912,0.58243520603649,-0.29360711439297,0
NA,NA,NA,NA
NA,NA,NA,NA
-0.0810015255855592,0.58243520603649,0.858236180533296,0
NA,NA,NA,NA
0.599392318440049,0.58243520603649,-1.44545040931924,1.52255765676766
NA,NA,NA,NA
-0.781217038673507,0.58243520603649,-0.29360711439297,1.52255765676766
2.66663697468913,0.58243520603649,0.858236180533296,-1.52255765676766
NA,NA,NA,NA
NA,NA,NA,NA
-0.352795373905995,0.58243520603649,NA,-1.52255765676766
NA,NA,NA,NA
NA,NA,NA,NA
0.123981754385672,0.58243520603649,0.858236180533296,0
NA,NA,NA,NA
-0.224966472935526,-0.859785304149105,-0.29360711439297,0
0.359336157151574,-2.3020058143347,0.858236180533296,0
NA,NA,NA,NA
-1.08490282449214,0.58243520603649,-0.29360711439297,0
NA,NA,NA,NA
-0.911232413374591,0.58243520603649,-1.44545040931924,1.52255765676766
-1.14286873114202,0.58243520603649,-0.29360711439297,0
-0.974514320752045,0.58243520603649,-1.44545040931924,0
0.287957794824704,-0.859785304149105,0.858236180533296,0
0.811163659850079,-0.859785304149105,0.858236180533296,-1.52255765676766
NA,NA,NA,NA
0.662770281349523,0.58243520603649,-0.29360711439297,1.52255765676766
-0.31826776750275,0.58243520603649,0.858236180533296,1.52255765676766
0.549502556610718,0.58243520603649,-1.44545040931924,-1.52255765676766
-0.501907208085687,-0.859785304149105,0.858236180533296,0
-0.685905186593207,-0.859785304149105,-0.29360711439297,1.52255765676766
NA,NA,NA,NA
2.0064598910409,-0.859785304149105,0.858236180533296,-1.52255765676766
-0.777408296425178,0.58243520603649,0.858236180533296,-1.52255765676766
0.211087563967805,0.58243520603649,-1.44545040931924,0
0.794673093998197,0.58243520603649,-0.29360711439297,0
NA,NA,NA,NA
NA,NA,NA,NA
0.942487379646693,-0.859785304149105,0.858236180533296,0
-0.947019683503686,0.58243520603649,-0.29360711439297,0
1.02835383563185,0.58243520603649,0.858236180533296,0
0.414443152931611,0.58243520603649,0.858236180533296,1.52255765676766
-0.927158749806031,0.58243520603649,0.858236180533296,0
0.612603149488469,-2.3020058143347,0.858236180533296,-1.52255765676766
-1.216038500092,0.58243520603649,-0.29360711439297,0
NA,NA,NA,NA
NA,NA,NA,NA
-1.55090316601186,0.58243520603649,-2.5972937042455,0
1.56715860585729,0.58243520603649,0.858236180533296,0
1.99995999619816,-0.859785304149105,0.858236180533296,-1.52255765676766
1.48614002512638,-2.3020058143347,0.858236180533296,-1.52255765676766
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.0298561668976615,0.58243520603649,0.858236180533296,0
