"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num"
NA,NA,NA,NA,NA
-0.47348570245393,-0.432292813278176,-1.02024292835802,0.099705014106599,-0.101484329443508
2.041505522269,-1.64271269045707,-1.02024292835802,-1.29616518338578,-0.101484329443508
1.30447851110794,-1.64271269045707,0.122429151402962,0.099705014106599,-0.101484329443508
-0.626127695822812,0.778127063900717,-1.02024292835802,1.49557521159898,1.26855411804385
-1.59200561826326,0.778127063900717,-1.02024292835802,1.49557521159898,1.26855411804385
-0.715546372386347,0.778127063900717,-1.02024292835802,-1.29616518338578,-0.101484329443508
-0.256206353011386,0.778127063900717,0.122429151402962,-1.29616518338578,-0.101484329443508
-1.88064063344408,0.778127063900717,0.122429151402962,0.099705014106599,NA
0.172187975412557,-0.432292813278176,1.26510123116394,0.099705014106599,-0.101484329443508
-0.972216920392382,-1.64271269045707,-1.02024292835802,-1.29616518338578,-0.101484329443508
-0.801599628922947,0.778127063900717,-1.02024292835802,0.099705014106599,1.26855411804385
0.959678097702898,-0.432292813278176,0.122429151402962,0.099705014106599,-1.47152277693087
-0.0983673554412035,0.778127063900717,0.122429151402962,0.099705014106599,-1.47152277693087
-1.0226034849906,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.35011062666364,0.778127063900717,2.40777331092492,-1.29616518338578,-0.101484329443508
NA,NA,NA,NA,NA
1.37180765247233,0.778127063900717,1.26510123116394,0.099705014106599,-1.47152277693087
-0.125041522593173,0.778127063900717,1.26510123116394,0.099705014106599,1.26855411804385
0.873063929407514,-1.64271269045707,-1.02024292835802,0.099705014106599,-0.101484329443508
0.375316725967836,0.778127063900717,0.122429151402962,1.49557521159898,1.26855411804385
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.783749584189059,0.778127063900717,1.26510123116394,1.49557521159898,1.26855411804385
0.783546424451403,0.778127063900717,1.26510123116394,1.49557521159898,1.26855411804385
0.463297666680176,-1.64271269045707,0.122429151402962,0.099705014106599,-1.47152277693087
0.457179224137668,-1.64271269045707,-1.02024292835802,-1.29616518338578,-0.101484329443508
NA,NA,NA,NA,NA
-1.2224113539791,0.778127063900717,-1.02024292835802,1.49557521159898,1.26855411804385
0.703267807902462,-0.432292813278176,1.26510123116394,-1.29616518338578,-1.47152277693087
-0.369624135463739,0.778127063900717,0.122429151402962,0.099705014106599,-0.101484329443508
0.146431002437696,-0.432292813278176,-1.02024292835802,0.099705014106599,-0.101484329443508
NA,NA,NA,NA,NA
-1.22433206559953,-0.432292813278176,0.122429151402962,0.099705014106599,-0.101484329443508
1.16208726034046,0.778127063900717,0.122429151402962,-1.29616518338578,-1.47152277693087
