"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",34,20,58.82
"TX_RESP_Q21a_num",34,19,55.88
"TX_RESP_Q21c_num",34,19,55.88
"TX_RESP_Q21d_num",34,19,55.88
"TX_RESP_Q21e_num",34,19,55.88
"TX_RESP_Q22b_num",34,19,55.88
"TX_RESP_Q22d_num",34,19,55.88
"TX_RESP_Q22e_num",34,19,55.88
"TX_RESP_Q22f_num",34,19,55.88
"TX_RESP_Q22g_num",34,19,55.88
"TX_RESP_Q23e_num",34,19,55.88
"TX_RESP_Q19_num",34,19,55.88
"TX_RESP_Q20_num",34,19,55.88
"TX_RESP_Q10a_num",34,18,52.94
"TX_RESP_Q10b_num",34,18,52.94
"TX_RESP_Q10c_num",34,18,52.94
"TX_RESP_Q10f_num",34,18,52.94
"TX_RESP_Q22a_num",34,18,52.94
"TX_RESP_Q22c_num",34,18,52.94
"TX_RESP_Q22h_num",34,18,52.94
"TX_RESP_Q23a_num",34,18,52.94
"TX_RESP_Q23b_num",34,18,52.94
"TX_RESP_Q23c_num",34,18,52.94
"TX_RESP_Q23d_num",34,18,52.94
"TX_RESP_Q23f_num",34,18,52.94
"TX_RESP_Q23g_num",34,18,52.94
"TX_RESP_Q23h_num",34,18,52.94
"TX_RESP_Q23i_num",34,18,52.94
"TX_RESP_Q10d_num",34,17,50
"TX_RESP_Q10e_num",34,17,50
"TX_RESP_Q01",34,0,0
"TX_RESP_Q02",34,0,0
"TX_RESP_Q03",34,0,0
"TX_RESP_Q04",34,0,0
"TX_RESP_Q05a",34,0,0
"TX_RESP_Q05b",34,0,0
"TX_RESP_Q05c",34,0,0
"TX_RESP_Q06",34,0,0
"TX_RESP_Q07a",34,0,0
"TX_RESP_Q07b",34,0,0
"TX_RESP_Q07c",34,0,0
"TX_RESP_Q07d",34,0,0
"TX_RESP_Q07e",34,0,0
"TX_RESP_Q08",34,0,0
"TX_RESP_Q09",34,0,0
"TX_RESP_Q10a",34,0,0
"TX_RESP_Q10b",34,0,0
"TX_RESP_Q10c",34,0,0
"TX_RESP_Q10d",34,0,0
"TX_RESP_Q10e",34,0,0
"TX_RESP_Q10f",34,0,0
"TX_RESP_Q11a",34,0,0
"TX_RESP_Q11b",34,0,0
"TX_RESP_Q11c",34,0,0
"TX_RESP_Q12a",34,0,0
"TX_RESP_Q12b",34,0,0
"TX_RESP_Q12c",34,0,0
"TX_RESP_Q12d",34,0,0
"TX_RESP_Q12e",34,0,0
"TX_RESP_Q12f",34,0,0
"TX_RESP_Q12g",34,0,0
"TX_RESP_Q13a",34,0,0
"TX_RESP_Q13b",34,0,0
"TX_RESP_Q13c",34,0,0
"TX_RESP_Q13d",34,0,0
"TX_RESP_Q13e",34,0,0
"TX_RESP_Q13f",34,0,0
"TX_RESP_Q13g",34,0,0
"TX_RESP_Q13h",34,0,0
"TX_RESP_Q13i",34,0,0
"TX_RESP_Q14",34,0,0
"TX_RESP_Q15a",34,0,0
"TX_RESP_Q15b",34,0,0
"TX_RESP_Q16",34,0,0
"TX_RESP_Q17",34,0,0
"TX_RESP_Q18",34,0,0
"TX_RESP_Q19",34,0,0
"TX_RESP_Q20",34,0,0
"TX_RESP_Q21a",34,0,0
"TX_RESP_Q21b",34,0,0
"TX_RESP_Q21c",34,0,0
"TX_RESP_Q21d",34,0,0
"TX_RESP_Q21e",34,0,0
"TX_RESP_Q22a",34,0,0
"TX_RESP_Q22b",34,0,0
"TX_RESP_Q22c",34,0,0
"TX_RESP_Q22d",34,0,0
"TX_RESP_Q22e",34,0,0
"TX_RESP_Q22f",34,0,0
"TX_RESP_Q22g",34,0,0
"TX_RESP_Q22h",34,0,0
"TX_RESP_Q23a",34,0,0
"TX_RESP_Q23b",34,0,0
"TX_RESP_Q23c",34,0,0
"TX_RESP_Q23d",34,0,0
"TX_RESP_Q23e",34,0,0
"TX_RESP_Q23f",34,0,0
"TX_RESP_Q23g",34,0,0
"TX_RESP_Q23h",34,0,0
"TX_RESP_Q23i",34,0,0
"TX_RESP_Q24",34,0,0
"TX_RESP_Q25",34,0,0
