"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num"
0.817713054838296,-0.679904502973937,-1.47481543202504,0.2728839315217,-0.356733015880238,0.4670109258322,-1.24114320567618,NA,-0.681466275636382,0,0
0.0986676099483678,0.755449447748818,0.393284115206678,1.13701638134041,-1.48638756616766,-0.642140023019276,1.11702888510856,-0.945991447028269,0.613319648072744,0,-1.34164078649987
0.527016966721402,0.755449447748818,0.393284115206678,-0.591248518297016,0.772921534407182,0.4670109258322,1.11702888510856,0.055646555707545,0.613319648072744,0,-1.34164078649987
-0.219943627097985,0.755449447748818,0.393284115206678,-1.45538096811573,0.772921534407182,0.4670109258322,-0.0620571602838093,1.05728455844336,0.613319648072744,0,1.34164078649987
-1.05534947335685,-0.679904502973937,0.393284115206678,-1.45538096811573,0.772921534407182,1.57616187468368,1.11702888510856,1.05728455844336,-1.97625219934551,1.73205080756888,0
-0.817022423265677,0.755449447748818,0.393284115206678,-0.591248518297016,0.772921534407182,1.57616187468368,1.11702888510856,1.05728455844336,1.90810557178187,1.73205080756888,1.34164078649987
-0.381214688677121,0.755449447748818,0.393284115206678,0.2728839315217,-0.356733015880238,1.57616187468368,1.11702888510856,1.05728455844336,0.613319648072744,0,0
0.116987128794815,-0.679904502973937,-1.47481543202504,0.2728839315217,-0.356733015880238,-0.642140023019276,-1.24114320567618,-0.945991447028269,0.613319648072744,0,0
-1.02202433204581,-0.679904502973937,0.393284115206678,1.13701638134041,0.772921534407182,-0.642140023019276,-1.24114320567618,-0.945991447028269,-0.681466275636382,-1.73205080756888,0
1.99453137969185,-2.11525845369669,-3.34291497925676,1.13701638134041,-2.61604211645508,-1.75129097187075,-1.24114320567618,-0.945991447028269,-1.97625219934551,-1.73205080756888,-1.34164078649987
-0.651558047780221,0.755449447748818,0.393284115206678,0.2728839315217,-0.356733015880238,1.57616187468368,1.11702888510856,1.05728455844336,0.613319648072744,0,0
-1.53331894045375,0.755449447748818,0.393284115206678,-1.45538096811573,0.772921534407182,-0.642140023019276,-0.0620571602838093,1.05728455844336,0.613319648072744,1.73205080756888,0
1.08620211839574,0.755449447748818,0.393284115206678,1.13701638134041,0.772921534407182,-0.642140023019276,-1.24114320567618,-0.945991447028269,-0.681466275636382,-1.73205080756888,0
1.39581627251484,-0.679904502973937,0.393284115206678,1.13701638134041,-0.356733015880238,-0.642140023019276,-0.0620571602838093,0.055646555707545,-0.681466275636382,0,0
0.58893937633808,-0.679904502973937,0.393284115206678,-0.591248518297016,-0.356733015880238,-0.642140023019276,-0.0620571602838093,0.055646555707545,0.613319648072744,0,-1.34164078649987
0.959093337477478,-2.11525845369669,0.393284115206678,0.2728839315217,-1.48638756616766,-0.642140023019276,-0.0620571602838093,-0.945991447028269,-0.681466275636382,0,-1.34164078649987
-1.57916216114535,0.755449447748818,0.393284115206678,-1.45538096811573,0.772921534407182,-0.642140023019276,1.11702888510856,1.05728455844336,0.613319648072744,0,1.34164078649987
0.234409149300209,0.755449447748818,0.393284115206678,1.13701638134041,0.772921534407182,0.4670109258322,-0.0620571602838093,0.055646555707545,0.613319648072744,0,1.34164078649987
-0.559782700198309,0.755449447748818,0.393284115206678,-0.591248518297016,0.772921534407182,-0.642140023019276,-1.24114320567618,-1.94762944976408,-0.681466275636382,0,1.34164078649987
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
